source,target
رقم مراجعة العنصر,item revision number
رمز اللحام,weld symbol
رمز الميل,slope symbol
رمز تعريف الراتنج,resin identification code
رمز شامل,all-around symbol
رمز مرسوم,sketched symbol
رؤية المكوّن,component visibility
زاوية البداية,start angle
زاوية البروز,overhang angle
زاوية التوجيه,lead angle
زاوية المسودة,draft angle
زاوية الميترا,mitred corner
زاوية النهاية,end angle
زاوية غير موجهة,undirected angle
زاوية محور الأداة,tool axis angle
زر اتجاه الأداة,tool direction button
زر اتجاه القذف,ejection direction button
زنبرك Belleville,Belleville spring
ساق الأداة,shank
سدادة الأنابيب,pipe plug
سدادة مانعة للتسرب,sealing plug
سرعة الدوران المحورية,angular velocity
سرعة نقل الإشارات في الاتصال,baud rate
سطح,surface
سطح التصحيح,patching surface
سطح الجريان,runoff surface
سطح الدمج,blend surface
سطح الطاقة,power surface
سطح العمل,work surface
سطح المسودة,draft surface
سطح عادي,surface normal
سطح مقسم,split surface
سطح منتظم,ruled surface
سطح هبوط,landing surface
سعة أداة التغيير التلقائي,automatic tool changer capacity
سلسلة حركية,kinematic chain
سلك القوس الكهربائي,electric arc wire
سلوك الإيماءات,gesture behavior
سماكة الهيكل,body thickness
سمة حمل الحرارة الداخلي,internal heat load attribute
سمك الشريحة,web thickness
سمك الطبقة,layer thickness
سن التوصيل,connector pin
سير عمل SLM محسن,optimized SLM workflow
سير عمل الحزمة,suite workflow
شبكة التحليل بالعناصر المحدودة (FEA),FEA mesh
شبكة الرسم,sketch grid
شبكة العناصر المحدودة,finite element mesh
شبكة المحاكاة,simulation mesh
شبكة قائمة المواد (BOM),BOM grid
شجرة التسلسل,sequence tree
شرك الفقاعات الهوائية,air trap
شريحة,spline
شريحة التخشين,roughing slice
شريحة داعمة,web
شريط الأدوات المصغر,mini toolbar
شريط التنقل,navigation bar
شريط الورقة,sheet bar
شريط الوقت,time slider
شريك Autodesk,Autodesk Partner
شطف الضلع,rib chamfer
شطف المسافة والزاوية,distance and angle chamfer
شفة عنق اللحام,welding neck flange
شفة متشكلة بالقالب,die formed lofted flange
شفة محيطية,contour flange
شكل,shape
شكل حر,freeform shape
شكل دعم ذو جدران رقيقة,thin-walled support shape
صفائح معدنية,sheet metal
صقل فولاذي,steel satin
صلابة النموذج,model stiffness
صمام البوابة,valve gate
صورة البيئة,environment image
صورة النتيجة,outcome image
صورة ورقة الإعداد,setup sheet image
ضبط الدوران,rotational adjustment
ضغط نهاية الملء,end of fill pressure
ضغط/سحب,Press/Pull
طابعات Dental Wings,Dental Wings printers
طابعات Shera,Shera printers
طابعات Straumann,Straumann printers
طابعة SolidscapeDL,SolidscapeDL Printer
طاحونة الكرات,ball mill
طاقة الإجهاد,strain energy
طباعة الشعيرات المنصهرة,FFF print
طباعة ثلاثية الأبعاد,3D Print
طبقة الإيداع,deposition layer
طبقة سفلية,underlay
طريقة النشر,unfold method
طريقة تنسيق الألوان,tonemap method
ظل أرضي بالأشعة السينية,X-ray ground shadow
عامل سماحية التنعيم,smoothing tolerance factor
عجلة التنقل الكاملة,Full Navigation wheel
عدد النقاط المنقطة,stipple count
عرض Inventor,inventor View
عرض الإطار,box display
عرض الإطار السلكي,wireframe display
عرض الترسيب,bead width
عرض الشبكة,mesh view
عرض النموذج,model view
عرض شجري,tree view
عرض مسبق للبثق,preview extrusion
عرض مقطع محاذي,aligned section view
عرض مقطعي,section view
عرض مقطعي ثلاثي,three quarter section view
عرض مقطعي ربعي,quarter section view
عزم العقدة,nodal moment
عزم الفرامل,braking torque
عقدة الحساب,computenode
عقدة رئيسية,headnode
علامة التاريخ,history marker
علامة حرق,burn mark
عمق القطع,depth of cut
عمق المجال,depth of field
عملية الطحن,milling operation
عملية اندماج مسحوق المعدن,metal powder bed fusion process
عمود الدوران,axle
عنصر,element
عنصر الرسم,sketch entity
عنصر برنامج التحكم الرقمي,NC Program item
عنصر نمط تجميع مقيد,suppressed assembly pattern element
عنصر نمط مستعاد,restored pattern element
عنصر هيكلي,structural member
غسالة سداسية,hex washer
غسالة مستديرة,round washer
غطاء موصل,quilt
غلاف,shell
غير مخصص للإنتاج,non-production
فتحة تهوية,vent
فترة الإيجار,lease period
فترة معلومات حالة الحل,solve status information interval
فجوة,gap
فرشاة,brush
فضلات القطع,swarf
فقدان الضغط,pressure loss
فكوك المخرطة,chuck jaws
فهرس الحافة,edge index
فيليه السطح,surface fillet
فيليه القاعدة,rule fillet
فيليه بنصف قطر متغير,variable-radius fillet
فيليه متغير,variable fillet
فئة الكائن,object category
قُطر,diameter
قاذف,extruder
قاعدة الصفائح المعدنية,sheet metal rule
قاعدة القالب,mold base
قاعدة الكود,codebase
قاعدة بيانات الأدوات,tool database
قالب متعدد التجاويف,multi-cavity mold
قائمة المواد,bill of materials
قائمة تحرير مسار الأداة,Toolpath Edit menu
قائمة سريعة,quick list
قائمة مسطحة,flat list
قبضة,gripper
قسم U,U section
قطاعات مسار الأداة,toolpath segments
قطر الثقب,drill diameter
قطر الخطوة,pitch diameter
قطعة,segment
قطعة العمل,workpiece
قفل جانبي,side lock
قفل متشابك,interlock
قناة الصب,sprue
قواعد دورة الحياة,lifecycle rules
قوة الخضوع,yield strength
قوة رد الفعل,reaction force
قوس,arc
قوس أفقي,horizontal arc
قوس عمودي السطح,surface normal arc
قولبة الحقن المشترك,co-injection molding
قيد,constraint
قيمة البقايا الإغاثية,relief remnant value
قيمة الخلوص,clearance value
قيود التجميع,assembly constraint
قيود الحفظ,vaulting restriction
قيود الدبوس,pin constraint
قيود حذف العناصر,item deletion restrictions
كابل شريطي,ribbon cable
كائن قائمة المواد (BOM),BOM Object
كائن مرجعي,referenced object
كائن مقيّد,constrained object
كتلة نقطية,point mass
كود G,GCode
كوع,elbow
كيان الأداة,tool entity
كيلو باسكال,kPa
لامبدا الحافة,edge lambda
لحام الحواف بشكل V,v butt
لحام أخدود,groove weld
لحام على شكل حرف V,flare v
لحام متقطع,intermittent weld
لوحة الألوان,colour palette
لوحة الرسم,Draw panel
لوحة أداة الإخراج,ejector plate
لوحة دوائر مطبوعة مستقلة,independent PCB
مُكون الأسطح الذكي,Smart Surfacer
مادة غير قابلة للضغط,incompressible material
مادة مادية,physical material
ماسك القطع,part catcher
متجه,vector
متجهات التوجيه,orientation vectors
متساوي المستوى,coplanar
متطلبات سياسة كلمة المرور,password policy requirement
متعدد الأجسام,multi-body
متماثل مزدوج,twin-symmetric
مثقاب النقط,spot drill
مجرى الكابلات,cable tray
مجموعة الأخبار,newsgroup
مجموعة الرسم,drawing group
مجموعة العمل,workgroup
مجموعة العمل المتصلة,connected workgroup
مجموعة القفل,lock set
مجموعة القياسات البسيطة,simple measures group
مجموعة الميزات,feature group
مجموعة فحص السطح,surface inspection group
محاذاة,alignment
محاكاة الانبعاج الهيكلي,structural buckling simulation
محاكاة التصنيع الإضافي,additive manufacturing simulation
محاكاة الحدث,event simulation
محاكاة مسار الأداة,toolpath simulation
محرر المنحنى,curve editor
محرر مركز المحتوى,Content Center Editor
محور B,B axis
محور C,C axis
محور الأداة,tool axis
محور الحركة,rider
محور العمل,work axis
محور دوران,spindle
محول الحركة الدقيق,ball screw
مخروط الحقن,injection cone
مخزن الأدوات,tool magazine
مخطط البروز,bump mapping
مخطط التحميل,load diagram
مخطط الترقيم,numbering scheme
مخطط التشتت,scatter plot
مخطط التقارب,convergence plot
مخطط اللوحة,board outline
مخطط المسار,path sketch
مخططات الترقيم,numbering schemes
مدونة Vault,Vault blog
مراجعة العنصر,item revision
مركب منفرد,single composite
مركبات متعددة,multiple composites
مركز الملاحظات,Feedback Hub
مساحة عمل الإلكترونيات,electronics workspace
مساحة عمل النتائج,results workspace
مساحة عمل تحرير النموذج,edit model workspace
مسار الأداة,toolpath
مسار الأدوات بأسلوب الخط,line style toolpath
مسار الأنابيب المنحنية,bent tubing route
مسار الترحيل,migration path
مسار الربط الخالي من الاصطدام,collision free link path
مسار أداة الدوامة,vortex toolpath
مسار أدوات التصنيع,machining toolpath
مسارات أدوات الحفر,drilling toolpaths
مسافة السحب,retract distance
مسبار,probe
مسبار السطح,surface probe
مستطيل,rectangle
مستكشف المشروع,project explorer
مستند التثبيتات المتعددة,multiple fixture document
مستوٍ عمل,work plane
مستوٍ متماسي,tangent plane
مستوٍ متوازي,parallel plane
مستودع الملفات,filestore
مستوى,plane
مستوى الإنشاء,construction plane
مستوى العمل,workplane
مستوى المرآة,mirror plane
مستوى عمل مسار الأداة,toolpath workplane
مستويات القص,clip planes
مسمار تثبيت مشقوق,split rivet
مسودة الحافة الثابتة,fixed edge draft
مسودة الوجه,face draft
مسؤول,admin
مسؤول التكوين,Configuration Administrator
مسؤول فريق Fusion,Fusion Team administrator
مش المنحنى,curvature comb
مشاريع,projects
مشروع,project
مشروع سيمولوس,Project Simulus
مشروعات Autodesk,Autodesk Projects
مطحنة الحلوى (Lollipop),lollipop mill
مظهر قياسي,standard appearance
مظهر واقعي,realistic appearance
معاد تموضعه,repositioned
معالج الالتفاف,Wrap Wizard
معالج التبريد,cooling wizard
معالج ما بعد,post processor
معالجة النهاية,end treatment
معامل الأمان الهدف,target safety factor
معامل الحجم,bulk modulus
معامل العزم,torque coefficient
معايرة,calibration
معايرة المحور,spindle calibration
معاينة ديناميكية,dynamic preview
معايير حذف العناصر,element deletion criteria
معدل التدفق الحجمي,volumetric flow rate
معدل القص,shear rate
معدل تدفق الكتلة,mass flow rate
معدل تدفق المادة الكاشطة,abrasive flow rate
معدل تغذية السلك,wire feedrate
معرف التثبيت,fixture ID
معلمات تجنب الاصطدام,collision avoidance parameters
معلمة,parameter
معلومات المنحنى,curve information
مفصل مضغوط,pressed joint
مفك Pozidriv,Pozidriv
مقبض رسومي,graphic handle
مقبض لتعديل انحناءات الخطوط,bowtie
مقتطف,snippet
مقتطف الكود,code snippet
مقطع I,I section
مقطع L,L section
مقطع الحزام,harness segment
مقياس المسافات الإلكتروني,electronic distance meter
مكبس الثني,press brake
مكتبة الأصول,asset library
مكتبة المثبتات,Fasteners library
مكتبة المحتوى,content library
مكتبة غير خطية,nonlinear library
مكدس الطبقات,layer stack
مكون,component
مكون المصدر,source component
مكون إلكتروني,electronics component
مكون مرجعي,referenced component
ملاحظة,note
ملاحظة البيانات المرجعية,datum note
ملحق ID 2019,ID 2019 Add-In
ملزمة التثبيت,collet
ملصق,decal
ملف DWG مبسط,simplified DWG
ملف dxf,dxf
ملف F3Z,F3Z
ملف PRM,PRM file
ملف التصميم,design file
ملف التصور,visualization file
ملف الطبيب,file doctor
ملف تصميم الآلة,MD file
ملف تعريف الحافة,flange profile
ملف تعريف الساق,shank profile
ملف سجل التشخيص,diagnostic log file
ملفات النماذج,model files
منحدر,ramp
منحنى البداية,seed curve
منحنى التصحيح,patch curve
منحنى القيادة,drive curve
منحنى إيزوباراميتري,isocurve
منحنى رجوع مغلق,closed return bend
منحنى مستوٍ,planar curve
منزلق,slider
منصة الإصدار,Launchpad
منطقة التحضير,scratch zone
منطقة الحرق,burn region
منطقة شديدة الانحدار,steep area
منطقة ضحلة,shallow area
منفذ عرض غير مستطيل,non-rectangular viewport
مهمة أرصدة السحابة,cloud credit task
موزع الطبقات,recoater
موصل الآلة,Machine Connector
موصل القناة,duct connector
موصل سطح المكتب,Desktop Connector
موضع المكوّن,component placement
موقع الحقن,injection location
موقع خلوص X,X clearance position
مؤلف iPart,iPart Author
ميزات الصفائح المعدنية,sheet metal features
ميزة PCB,PCB feature
ميزة الثقب,hole feature
ميزة الحافة,lip feature
ميزة الطاقة,power feature
ميزة العمل,work feature
ميزة العمل الأصلية,origin work feature
ميزة النمط,pattern feature
ميزة الوصل المستدير,fillet feature
ميزة رفع أو تثبيت المحاور,boss feature
ميزة مرسومة,sketched feature
ميزة موضوعة,placed feature
ميزة هندسية,geometric feature
نافذة الأوامر,command window
نافذة التشكيل,molding window
نافذة المستكشف,Explorer Window
نحت داخلي,undercut
نسبة بواسون,Poisson ratio
نسخ التصميم باستخدام iLogic,iLogic Design Copy
نسخة احتياطية,dump
نسيج السطح,surface texture
نصف القطر,radius
نصف القطر الخارجي,outer radius
نصف القطر الداخلي,inner radius
نصف قطر الأداة,tool radius
نصف قطر الزاوية,corner radius
نصف قطر رأس الأداة,tool tip radius
نطاق,range
نطاق التفاوت,tolerance band
نظام الإحداثيات العالمي,global coordinate system
نظام الإحداثيات المحلي,local coordinate system
نظام دعم القرارات,decision support system
نقاط مسار الأداة,toolpath points
نقطة,vertex
نقطة الأساس,base point
نقطة البرنامج,program point
نقطة التحكم,control vertex
نقطة التلامس,contact point
نقطة التوجيه,orientation point
نقطة الربع,quadrant point
نقطة الغمر,plunge point
نقطة المنتصف,centre point
نقطة النهاية,end point
نقطة الهدف,target point
نقطة أصل الوصلة,joint origin point
نقطة ديناميكية,dynamic point
نقطة رئيسية,key point
نقطة عمل ثابتة,grounded work point
نقطة في البوصة,dots per inch
نقطة موجهة,guided point
نقطة نجمة,star point
نمط,pattern
نمط التجميع,assembly pattern
نمط التظليل,hatch pattern
نمط التعبئة,fill pattern
نمط التنبيه,callout style
نمط الوصل المستدير,fillet style
نمط تدرج الزوايا,corner filleting style
نموذج الكتلة الخام,stock model
نموذج المادة,material model
نموذج المادة الفائقة المرونة,hyperelastic material model
نموذج المحاكاة,simulation model
نموذج توليدي,generative model
نموذج مسطح,flat pattern
نواة الانزلاق,slide core
نواة جانبية,side core
نوع الدراسة,study type
نوع المسبار,probe type
نوع الهيكل,body type
هامش التصميم,allowance
هدف البيانات المرجعية,datum target
هندسة الطبقة السفلية,underlay geometry
هندسة العائق,obstacle geometry
هندسة المروحة,fan geometry
هندسة المسبار,probe geometry
هندسة مرجعية,reference geometry
هيكل رؤوس التحكم (CV),CV hull
هيكل نقاط التحكم,control vertices hull
هيكل نقطة التحكم,control vertex hull
وجه,face
وجه السطح,surface face
وجه الصفائح المعدنية,sheet metal face
وجه النقطة,spotface
وجه تفاصيل اللوح,plate detail face
وجه صلب,solid face
وجه مستوٍ,planar face
وحدة تحكم التحكم الرقمي بالحاسوب,CNC controller
ورشة الميزات الجديدة,New Features Workshop
وصل مستدير كامل,full round fillet
وصلة الميترا,miter
وصلة مستديرة ثابتة القطر,constant-radius fillet
وصلة مستمرة الانحناء,curvature continuous fillet
وصلة مياه الشلال,cascade water junction
وضع التغذية,feed mode
وضع التنعيم,smoothing mode
وضع العارض,viewer mode
وضع العرض السلس,smooth display mode
وضع المسبار,probe mode
وقت التحليل,analysis time
وقت تشغيل DirectX,DirectX Runtime
