source,target
快照,snapshot
快速列表,Quick List
快速启动窗,Launchpad
快速模式,Express mode
恢复阵列元素,restored pattern element
悬垂角度,overhang angle
成人 Tinkercad 帐户,adult Tinkercad account
成员,member
成形室,buildroom
成形过程,building process
成形铣刀,form mill
截面分析,cross section analysis
房间名称,room name
扇出,fanout
手动测量设备,manual machine
手势行为,gesture behavior
手爪,gripper
打印头,print head
扫掠,sweep
扭矩系数,torque coefficient
扶手,Rider
批量加载,bulk load
抑制的部件阵列元素,suppressed assembly pattern element
抗锯齿,antialiasing
折叠,fold
折射,refraction
折弯,bend
折弯半径,bend radius
折弯成型,press brake
折弯释压替代,bend relief override
抽壳,shell
抽芯方向,pull direction
拆线,rip up
拐角半径,corner radius
拐角圆倒角,Corner Filleting
拐角圆倒角样式,corner filleting style
拔模角,draft angle
拔模面,draft surface
拨号网络连接,dial-up network connection
拼砌,brickify
指引线文本样式,callout style
指旋螺钉,thumb screw
按住并拖动,Press/Pull
挤出不足,under-extrusion
挤出机,extruder
捕捉模式,Snap Mode
换算单位,alternate unit
探测形状,probe geometry
探测模式,probe mode
探测类型,probe type
接受,Accept
接头,connector
控制柄,handle
控制点,bowtie
控制点外壳线,control vertex hull
推拉缩放,dolly zoom
推断,inference
推断约束,infer constraints
提取,extract
摄影机碰撞检测,camera collision detection
摄影机转盘,camera turntable
摄影机逆时针,camera counterclockwise
摆线,trochoid
操纵器,manipulator
支撑生成,support generation
支架,brace
支管连接,branch connection
收敛图,convergence plot
收缩,shrinkage
放置特征,placed feature
教育工作者帐户,educator account
散布图,scatter plot
数据同步,replication
数据库导出,database exports
数据缓冲区,data buffer
数据面板,data panel
文件存储,filestore
文件诊断,file doctor
斜切,whisper cuts
斜向,ramp
斜对接坡口焊,scarf groove
斜度符号,slope symbol
斜接,miter
斜接拐角,mitred corner
斜顶,lifter
断点,Breakpoint
新功能研讨会,New Features Workshop
新闻组,newsgroup
方体显示,box display
方向,direction
方向公差,direction tolerance
方向矢量,orientation vectors
方向矢量加工,Orientation vector machining
方框增大,Grow to Box
旋转 B 轴,rotary B axis
旋转 C 轴,rotary C axis
旋转方向,rotary direction
旋转步长,rotation step size
旋转调整,rotational adjustment
时间滑块,time slider
星形点,star point
景深,depth of field
晶格,lattice
晶格命令,Lattice Commander
晶格和表皮优化,lattice and skin optimization
晶格操纵器,lattice manipulator
智能光标,intelligent cursor
智能曲面创建器,Smart Surfacer
曲率梳,curvature comb
曲率连续圆角,curvature continuous fillet
曲线,curve
曲线信息,curve information
曲线定义,curve definition
曲线编辑器,curve editor
曲面,surface
曲面体,surface body
曲面修剪,surface trimming
曲面关联性,surface associativity
曲面圆角,surface fillet
曲面投影,Surface Projection
曲面探测器,surface probe
曲面检测组,surface inspection group
曲面法向圆弧,surface normal arc
曲面表面,surface face
最大锁模力,maximum clamp force
有机建模,organic modeling
有限元网格,finite element mesh
未分组的实体,ungrouped bodies
未定向角度,undirected angle
未激活的零部件,inactive component
末端处理方式,end treatment
机床,machine tool
机床仿真,Machine Tool simulation
机床封套,machine envelope
机床设计,machine design
机床连接器,Machine Connector
机械运动,mechanistic movement
材料 ID,material ID
材料模型,material model
材料精度,material accuracy
材质纹理操纵器,material texture manipulator
条目修订,item revision
条目编号,item number
条纹,stripe
条纹偏移,Stripe Offset
条纹角度,stripe angle
条纹间隙,stripe gap
极限拉伸强度,ultimate tensile strength
构建准备软件,build preparation software
构造平面,construction plane
柔光箱,soft box
查看器模式,viewer mode
栅格,grid
栅格比例,grid scale
标准外观,standard appearance
标记,markup
树脂标识码,resin identification code
树视图,tree view
校准地面,ground calibration
样条曲线,spline
根零部件,root component
桔皮,Orange Peel
桶形刀具,barrel tool
梁详细信息,beam detail
检测次序,inspection sequence
棋盘纹理,checkerboard texture
棒棒糖铣刀,lollipop mill
槽,groove
槽底焊,groove root
模具,mold
模型刚度,model stiffness
模型区域清除,Model area clearance
模型复杂度,model complexity
模型平移,model translation
模型文件,model files
模型视图,model view
模拟用户,impersonating user
模架,mold base
次序树,sequence tree
次表面散射,subsurface scattering
次要,Secondary
止口和槽,lip and groove
止口特征,lip feature
正交,orthogonal
正式版本,production version
正方向,positive direction
正齿轮,spur gear
步长,step size
残留模型,stock model
段,segment
每英寸点数,dots per inch
气穴,air trap
水平圆弧,horizontal arc
求解状态信息间隔,solve status information interval
沉头孔,counterbore hole
沉头平面,spotface
沉积层,deposition layer
泊松比,Poisson ratio
法线,normal
波形垫圈,crinkle washer
波特率,baud rate
波纹删除,moiré removal
注压成型或纯压缩成型分析,injection-compression molding
注射位置,injection location
注射成型仿真分析,injection molding simulation study
注射锥,injection cone
流体运动,fluid motion
流体速度,fluid velocity
流源,flow source
流线,flow lines
流线加工策略,flowline machining strategy
浅平面区域,shallow area
浇口,gate
浇口套,sprue bushing
测地线,geodesic
测头,probe
测头体,probe body
测量,measure
涂覆机,recoater
涂覆机间隙,recoater clearance
涡度,vorticity
液压成形,hydroforming
渲染引擎,render engine
渲染过程,render pass
游标,puck
源,Source
源组件,source component
滑块,slider
滚珠螺杆,ball screw
演示动画,Show Me animation
漫反射灯光,diffuse light
漫反射颜色,diffuse color
激光多边形延迟,laser polygon delay
激光标记延迟,laser mark delay
激光跳转延迟,laser jump delay
点击传感器,touch sensor
点分布,point distribution
点刻,stipple
点刻计数,stipple count
点质量,point mass
烘焙设置,bake settings
烟,smoke
烟仿真,smoke simulation
烟圈,smoke circle
烧痕,burn mark
热载荷,heat load
焊接损伤,weld damage
焊接符号,weld symbol
焦平面,focal plane
焦散,caustics
熔丝,filament
熔接痕,weld line
版主,moderator
物理材料,physical material
特征构造,feature construction
特征碰撞,feature collision
特征组,feature group
特征编号,feature number
特征集,feature set
特性约束,property constraint
独立 PCB,independent PCB
环境光遮挡,ambient occlusion
环境图像,environment image
环宽,annular ring
球头刀,ball nosed tool
瑞士型机床加工,Swiss machining
生命周期状态过滤器,Lifecycle State Filter
生命周期转换限制,lifecycle transition limit
生物相容性材料,biocompatible material
用户坐标系,user coordinate system
用户数据报协议,User Datagram Protocol
电子冷却,electronics cooling
电子冷却分析,electronics cooling study
电子测距仪,electronic distance meter
电子零部件,electronics component
电弧线,electric arc wire
电极,electrode
电缆桥架,cable tray
画笔,brush
目标安全系数,target safety factor
目标点,target point
目标组件,target component
目标限制,objective limits
直径,diameter
直接模型,direct model
直线型刀具路径,line style toolpath
相交,intersect
相切平面,tangent plane
真实外观,realistic appearance
着色器,shader
瞬态载荷,transient load
矢量,vector
矩形,rectangle
矩阵,matrix
矩阵变换,Matrix Transform
短纤纱,staple yarn
硬转换,hard transition
碟形弹簧,Belleville spring
碰撞避让,collision avoidance
磨粒流动速率,abrasive flow rate
示意焊道,cosmetic weld bead
种子曲线,seed curve
种子点,Seed point
租约期限,lease period
突台,protrusion
端子电气特性,terminal electrical properties
端部填充,end fill
笔刷贴图径向 XY,brush mapping radial XY
笔式清角轨迹,pencil trace
符号定义,symbol definition
第三视角投影,third-angle projection
等值线,isoline
等轴,isometric
策略,strategy
简化的 DWG,simplified DWG
简单测量组,simple measures group
箔库,foil reservoir
管塞,pipe plug
管理扩展,Manage Extension
管道接头,duct connector
米字,Pozidriv
粉末床金属增材制造,powder bed metal additive manufacturing
粒子,Particle
粗加工等高切面,roughing slice
粗化生成,coarsening generations
精细度偏移,LOD bias
紧固件库,Fasteners library
红色响应曲线,Red Response Curve
约束,constraint
约束状态,constraint status
纬纱颜色,weft color
纱线类型,yarn type
纹理坐标,texture coordinate
纹理方向,grain direction
纹理烘焙,texture baking
纺织布料材质,woven cloth material
线性全局载荷,linear global load
线束段,harness segment
线束零件,harness part
线框,wireframe
线框显示,wireframe display
组件,component
细分,tessellation
细小孔,trivial hole
终止方式,terminator
经纱颜色,warp color
结束点,end point
结束角,end angle
结构屈曲分析,structural buckling study
结构屈曲模拟,Structural Buckling simulation
结构构件,structural member
结果图像,outcome image
绘图笔,plotter pen
绝缘位移,insulation displacement
绿色响应曲线,green response curve
编程点,program point
编辑点,edit point
缝合曲面,quilt
缩放/比例,scale
网格,mesh
网格视图,mesh view
联接,joint
联接对齐,joint alignment
腹板厚度,web thickness
自动布线,automatic routing
自动排序,automatic ordering
自动接受,auto-accept
自动检查,automatic verification
自动绘制刀具,auto-draw tool
自动链选面,automatic face chain
自定义零件库,custom part library
自对称,self symmetric
自由动态观察,free orbit
自由形式编辑,freeform edit
自由拖动,free drag
自由造型形状,freeform shape
自适应优化,adaptive refinement
自适应清洁,adaptive clearing
色度,chromaticity
色调映射,tonemapping
色调映射方法,tonemap method
节点力矩,nodal moment
花束,bouquet
范围,range
草图,sketch
草图实体,sketch entity
草图平面,sketch plane
草图插图,sketch illustration
草图特征,sketched feature
草图符号,sketched symbol
草图网格,sketch grid
菲涅耳准则,fresnel term
菲涅耳反射率参数,fresnel IOR parameter
蓝牙网络封装协议,Bluetooth Network Encapsulation Protocol
蓝色响应曲线,Blue Response Curve
薄壁支撑形状,thin-walled support shape
薄平垫圈,flat washer
蜗轮,worm gear
螺纹,thread
衍生式建模,generative modeling
衍生式技术,generative technology
衍生式模型,generative model
衍生式设计设置,generative design setup
表达式生成器,Expression Builder
表面粗糙度,surface texture
表面齐平约束,flush constraint
装配约束,assembly constraint
规则圆角,rule fillet
规则曲面,ruled surface
规则集,rule Sets
视差遮挡光贴图,parallax occlusion mapping
视点,eye point
视线,sight line
角度增量,angle increment
角度范围,Angular range
角强度,Angular Intensity
角速度,angular speed
计算节点,Computenode
许可服务器,license server
设置 WCS,setup WCS
设计保留,design reservation
设计冲突,design conflict
设计文件,design file
诊断日志文件,diagnostic log file
语言包,language pack
误差映射,error map
象限点,quadrant point
负体积壳体,negative shell
质量比例,mass proportional
质量特性,mass properties
贴图,decal
贴图类型,mapping type
资源中心编辑器,Content Center Editor
资源库,asset library
资源管理器,Asset Manager
资源管理器窗口,Explorer Window
超弹性材料模型,hyperelastic material model
超程,overtravel
距离和角度倒角,distance and angle chamfer
路径草图,path sketch
跳转延迟,jump delay
转塔,turret
转矩载荷,torque load
轮廓路径,Profile Passes
软转换,soft transition
轴段高度,shaft segment height
轻量化的版本,lesser version
载荷图,load diagram
辅助视图,auxiliary view
输入 Gamma,Input Gamma
输入缓冲区,input buffer
输出大小,output size
边,edge
边 Lambda,Edge lambda
边界,boundary
边界嵌片,boundary patch
边界形状,bounding shape
边界方框,bounding box
边界自相交,self border intersection
边索引,edge index
边约束,edge constraint
边组,edge group
边路径,edge path
过切,gouge
过渡进给速率,transition feedrate
过程仿真分析,process simulation study
运动仿真,event simulation
运动系数,motion factor
运动链,kinematic chain
进给模式,feed mode
连接器接点,connector pin
连续动画,animation footage
退刀距离,retract distance
退化,degenerate
选择性激光烧结,selective laser sintering
递归深度,recursive depth
通气孔,vent
遮挡光强度,occlusion intensity
部件库缩略图,component library thumbnail
部件绘图,component drawing
部件阵列,assembly pattern
配合面,mating face
配置管理员,Configuration Administrator
释压余量,relief remnant
释压余量值,relief remnant value
释放,release
重叠,overlap
重合约束,coincident constraint
重建索引,re-index
重新定位,repositioned
重新折叠,refold
重新细分,retessellate
金属粉末层熔融,metal powder bed fusion
钢缎光,steel satin
钣金,sheet metal
钣金实体,sheet metal body
钣金平板,sheet metal face
钣金特征,sheet metal features
钻孔,drill
钻孔刀具路径,drilling toolpaths
钻孔循环,drilling cycles
铣刀,milling tool
铣削操作,milling operation
铬合金反射颜色,chrome reflection color
链选,chain selection
销约束,pin constraint
锐化,crease
锥形铣刀,tapered mill
镗孔刀杆,boring bar
镜像,mirror
镜像平面,mirror plane
镜头光斑,lens flare
镶针,core pin
闭合 U 型弯头,closed return bend
闭合平面,close flat
闭合边,closed edge
间断焊接,intermittent weld
间隔,interval
阀浇口,valve gate
防转销,stop pin
阴影材质,Shadow Material
阵列特征,pattern feature
阻抗,impedance
降级,demote
陡峭面区域,steep area
随机化的接缝,randomized seam
随机种子,random seed
障碍物几何图元,obstacle geometry
零件可见性,part visibility
零部件可见性,component visibility
零部件放置,component placement
露点,Dew Point
非矩形视口,non-rectangular viewport
非线性库,nonlinear library
非线性材料,nonlinear material
面,face
面拔模,face draft
面方向,face direction
顶出元件,ejector
顶出方向按钮,ejection direction button
顶出温度,ejection temperature
顶点,vertex
顶点烘焙,vertex baking
顶针,ejector pin
顶针板,ejector plate
项目管理器,project explorer
预览,preview
预览挤压,preview extrusion
颈,neck
颜色配置,colour scheme
风扇几何图元,fan geometry
驱动曲线,drive curve
高颈法兰,welding neck flange
默认环境切换,default environment switch
默认视图方向,default view direction
