source,target
podwyższ powierzchnie,promote surface
podział obwodowy,circular pitch
pogłębienie czołowe,spotface
pojedynczy element złożony,single composite
pokrycie bitmapą,decal
połączenie,joint
połączenie odgałęzienia,branch connection
połączenie sieciowe typu dial-up,dial-up network connection
połączenie tłoczone,pressed joint
Połączone grupy robocze,connected workgroup
poligonizowany,polygonised
pomiar,measure
ponowne indeksowanie,re-index
poprawność sygnału,signal integrity
poprzednia wersja,lesser version
portal Autodesk Manufacturing Community,Autodesk Manufacturing Community Portal
Powiększ do ramki,Grow to Box
powierzchnia,surface
powierzchnia bryły,solid face
powierzchnia czołowa,face
powierzchnia dolna,downskin
powierzchnia górna,upskin
powierzchnia konstrukcji blachowej,sheet metal face
powierzchnia modelu analitycznego,analytical surface
powierzchnia płaska,planar face
powierzchnia pochylona,draft surface
powierzchnia połączenia,blend surface
powierzchnia posadowienia,landing surface
powierzchnia prostokreślna,ruled surface
powierzchnia robocza,work surface
powierzchnia szczegółowa,plate detail face
powierzchnia zamykająca,patching surface
poziom,level
prasa krawędziowa,press brake
prędkość kątowa,angular speed
prędkość obwodowa,circumferential speed
prędkość posuwu,feed rate
prędkość posuwu przejścia,transition feedrate
prędkość posuwu wgłębnego,plunge feed rate
prezentacja działania,Show Me animation
Pro,Pro
procedury do modelowania wielobryłowego,multi-body workflow
proces obejmujący wiele brył,multibody workflow
Procesy robocze Suite,Suite Workflows
profil trzonka,Shank profile
program Autodesk Inventor Mentor,Autodesk Inventor Mentor
Program Autodesk Masters,Autodesk Masters Program
program NC,NC program
Program rozruchowy,Launchpad
programy NC,NC Programs
progresywna etykieta narzędzia,progressive tooltip
Project Simulus,Project Simulus
projekt generatywny,generative design
projekt ucznia,student design
projektowanie funkcjonalne,functional design
projektowanie podziału,parting design
Projekty,Projects
Projekty Autodesk,Autodesk Projects
promień,radius
promień gięcia,bend radius
promień naroża,corner radius
promień naroża narzędzia,tool tip radius
promień narzędzia,tool radius
prostokąt,rectangle
przeciąć,intersect
przeciągnięcie swobodne,free drag
przejścia profilowe,Profile Passes
przekładnia ślimakowa,worm gear
przekładnia walcowa,spur gear
przekrój,section view
przekrój dopasowany,aligned section view
przekrój dwuteowy,I section
przekrój spoiny,end fill
przemieszczenie izolacji,insulation displacement
prześwit trzonka,Shank clearance
prześwit uchwytu,holder clearance
przetwarzanie w tle,background processing
przewężka,gate
przewężka zasuwowa,valve gate
przewód wymiany ciepła,heat transfer pipe
przycinanie powierzchni,surface trimming
przycisk modyfikacji działania,action modifier button
przygotówka,stock
przypalenie,burn mark
przytnij,trim
przywrócony element szyku,restored pattern element
PSD,QAT
punkt bazowy,base point
punkt charakterystyczny,key point
punkt docelowy,target point
punkt dynamiczny,dynamic point
punkt kierowany,guided point
punkt końcowy,end point
punkt kwadrantu,quadrant point
punkt orientacji,orientation point
punkt początkowy,start point
punkt programu,program point
punkt środkowy,centre point
punkt styku,contact point
punkt zagłębiania,plunge point
punkty na cal,dots per inch
punkty ścieżki narzędzia,toolpath points
puste cięcia,whisper cuts
rama wewnętrzna,internal frame
ramka zewnętrzna,external frame
raster,raster
rdzeń,core
realistyczny wygląd,realistic appearance
Redagowanie iPart,iPart Author
reguła COPPA,COPPA
rentgenowski cień tła,X-ray ground shadow
replikacja,replication
repozytorium,design file
rewizja elementu,item revision
rezerwację,reservation
rezerwowanie projektu,design reservation
robocza krawędź stała,fixed edge draft
rowek,groove
rozłączyć,rip up
rozmiar łańcucha,chain dimension
rozmieszczanie,nesting
rozwiązanie przeciwpowodziowe,flood solution
rozwinięcie blachy,flat pattern
ruch mechanistyczny,mechanistic movement
ruch poza zakres,overtravel
rura kablowa,conduit
RUW,WCS
rzutnia nieprostokątna,non-rectangular viewport
rzutowanie amerykańskie,third-angle projection
rzutowanie powierzchni,Surface Projection
schemat rewizji,revision scheme
ścieżka łącząca bez kolizji,collision free link path
ścieżka migracji,migration path
ścieżka narzędzia,toolpath
ścieżka narzędzia podczas obróbki,machining toolpath
ścieżki Vortex,Vortex toolpath
ścieżki wiercenia,drilling toolpaths
segment wiązki przewodów,harness segment
serwer licencji,license server
siatka szkicu,sketch grid
siła reakcji,reaction force
skojarzony plik wizualizacji,visualization file
skojarzony symbol spoiny,weld symbol
ślad ołówka,pencil trace
SMD,SMD
spoina czołowa,groove weld
spoina kosmetyczna,cosmetic weld bead
spoina przerywana,intermittent weld
sprężyna talerzowa,Belleville spring
średnica,diameter
średnica podziałowa,pitch diameter
śruba radełkowana,thumb screw
śruba z nakrętką kulkową,ball screw
stempel przesuwny,slide core
stożek,cone
stożek wtrysku,injection cone
strategia,strategy
strategia obróbki Flowline,flowline machining strategy
strona,side
styl objaśnienia,callout style
styl zaokrąglania naroży,corner filleting style
styl zaokrąglenia,fillet style
suwak,slider
suwak czasu,time slider
sworzeń centrujący,center pin
sworzeń matrycy,core pin
sworzeń uszczelniający,sealing plug
symbol pełnej spoiny na obwodzie,all-around symbol
symbol szkicowany,sketched symbol
symulacje wielu zjawisk fizycznych,multi-physics
system wspomagania podejmowania decyzji,decision support system
szczegół belki,beam detail
szerokość,width
szkic ścieżki,path sketch
szybkość transmisji,baud rate
szyjka,neck
szyk złożenia,assembly pattern
szyna prowadząca,guide rail
tekstura powierzchni,surface texture
temperatura warstwy pośredniej,interlayer temperature
temperatura wypchnięcia,ejection temperature
Thick Client,Thick Client
Thin Client,Thin Client
tokarka jednowrzecionowa,single-spindle lathe
tolerancja,tolerance
tolerancja kształtu i położenia,feature control frame
torus,torus
translacja modelu,model translation
trasa gięcia rury,bent tubing route
trasowanie automatyczne,automatic routing
Tresca,Tresca
trochoida,trochoid
tryb przeglądarki,viewer mode
tuleja wlewowa,sprue bushing
turbina,blisk
twórz krzywą,chaining
tworzenie obrysu,outlining
typowe materiały,common material
uchwyt,handle
uchwyt graficzny,graphic handle
układ,alignment
układ automatyczny,automatic ordering
układ odniesienia,datum reference frame
układ współrzędnych użytkownika,user coordinate system
ULP,ULP
ustawienie maszynowe,NC setup
usuwanie elementów,defeaturing
utwórz wiązania,infer constraints
utworzyć klocki,brickify
uwaga,note
uwierzytelnienia użytkowników,impersonating user
UWU,UCS
Vault Workgroup,Vault Workgroup
walec,cylinder
warstwa,layer
warstwa obróbki zgrubnej,roughing slice
Warsztat nowych funkcji,New Features Workshop
wartość ro,rho value
wczytywanie masowe,bulk load
wektor,vector
wektory orientacji,orientation vectors
wersja Autodesk Vault Professional,Autodesk Vault Professional edition
wersja produkcyjna,production version
wersja w repozytorium,vaulted version
węzeł splajnu,bowtie
wiązania równoległe,flush constraint
wiązania złożenia,assembly constraint
wiązanie,constraint
wiązanie sworzniowe,pin constraint
wiązanie zgodności,coincident constraint
widoczność komponentu,component visibility
widok drzewa,tree view
widok przekroju w jednej czwartej,quarter section view
widok przekroju w trzech czwartych,three quarter section view
widok rozstrzelony,exploded view
widok siatki,mesh view
Wiele wartości,MultiValue
wielokrotne mocowanie,multiple fixture document
wiertło,drill
wierzchołek sterujący,control vertex
wkładka formująca,workpiece
właściwość narzędzia,tool property
właściwości elektryczne zacisku,terminal electrical properties
wlew,sprue
wrzeciono,spindle
współczynnik odbicia,reflectivity
współczynnik Poissona,Poisson ratio
współczynnik ścinania,shear rate
współrzędna,coordinate
Wstaw jako bryłę bazową,base body
wtyk złącza,connector pin
wyciągnięcie złożone,loft
wydawca,publisher
wygląd standardowy,standard appearance
wykres obciążenia,load diagram
wyłączony element kształtujący szyku zespołu,suppressed assembly pattern element
wymagania bezpieczeństwa haseł,password policy requirement
wymiar,dimension
wyodrębnij,extract
wypełnienie,infill
wyprowadzenie,fanout
wypukłe,convex
wypukłość,bump
wypychacz,ejector
wypychacz prętowy,ejector pin
wypychacz skośny,lifter
wyróżnianie wszystkich elementów,cross-highlighting
występ,protrusion
wytaczanie,bore
wytłaczany kołnierz wyciągnięty,die formed lofted flange
wytrzymałość na rozciąganie,ultimate tensile strength
wywodzenie,inference
wzór,pattern
wzór kreskowania,hatch pattern
wzór wypełnienia,fill pattern
XBUILD,XBUILD
zakończenie łukowe,cap filleting
zakres,range
zakres kątowy,Angular range
zamek boczny,side lock
zamknięcie obwiedni,boundary patch
zamknięcie powietrza,air trap
zamknięta krawędź,closed edge
zaokrąglanie naroży,Corner Filleting
zaokrąglenia oparte na regułach,rule fillet
zaokrąglenie,fillet
zaokrąglenie ciągłe krzywizny,curvature continuous fillet
zaokrąglenie o stałym promieniu,constant-radius fillet
zaokrąglenie o zmiennej wartości promienia,variable-radius fillet
zaokrąglenie powierzchni,surface fillet
zaokrąglenie z zachowaniem styczności,full round fillet
Zarządzanie rozszerzeniem,Manage Extension
zastąpienie powłoką,shrinkwrap substitute
zejście,ramp
zespolenie powierzchni,surface associativity
zestaw cech,feature set
zimny korek,cold slug
złącze,connector
złożoność modelu,model complexity
zmiana pozycji,repositioned
znacznik,markup
znak wodny,watermark
źródło przepływu,flow source
źródłowy element konstrukcyjny,origin work feature
zszycie,quilt
Zwiń ponownie,refold
