source,target
parting diagnostic,分模診斷
password policy requirement,密碼規則需求
patch,補面
patching surface,修補曲面
path sketch,路徑草圖
pattern entity,參考線實體
pattern feature,陣列特徵
PCRE,PCRE
pencil trace,清角追蹤
physical material,實體材料
pin constraint,銷約束
pipe plug,管塞
pitch diameter,節圓直徑
pitch line,節距線
placed feature,置入特徵
planar curve,平面曲線
planar face,平物面
plastic part,可塑性零件
plate detail face,板詳面
plate fixture,板裝置
Poisson ratio,蒲松氏比
polygon delay,多邊形延遲
polygonised,多邊形化
POSIX,POSIX
POSIX collating elements,POSIX 校勘元素
PowerMill Additive,PowerMill 增材
press brake,折床
Press/Pull,按/拉
pressed joint,加壓接頭
pressure drop,壓降
pressure loss,壓力損耗
preview,預覽
Primary,主要
PRM file,PRM 檔案
PRM generation,PRM 產生
Pro,Pro
probe body,探測本體
production version,生產版本
Profile Passes,輪廓路徑
program point,程式點
progressive tooltip,漸進式工具提示
project,專案
project explorer,專案總管
Project Simulus,Project Simulus
Projects,專案
promote surface,晉級曲面
property mapping,性質對映
protrusion,突出
puck,選集指標
pull direction,拔模方向
quadrant point,四分點
quarter section view,四分之一剖面視圖
quilt,縫合曲面
randomized seam,隨機化接縫
range,範圍
reaction force,反作用力
realistic appearance,擬真外觀
recoating,塗覆
recursion limit,遞迴限制
recursive depth,遞歸深度
referencing toolpaths,參考刀具路徑
reflectivity,反射
refold,重新摺疊
re-index,重新建立索引
release,版本
replication,複製
repositioned,重新定位
reservation,保留
resin identification code,樹脂識別代碼
restored pattern element,還原陣列元素
revision format,版序格式
revision mark,版序標記
revision scheme format,版序規則格式
revision tag,修訂標籤
ribbon cable,排線
RLE,RLE
rule fillet,規則圓角
ruled surface,直紋面
runoff loop,分型線
runoff surface,分型面
scale,比例
sealing plug,密封塞
Secondary,次要
segment,線段
shank,刀桿
Shank clearance,刀桿間隙
Shank profile,刀桿輪廓
shape,造型
shear heating,剪切生熱
shear rate,剪切率
sheet metal face,板金面
shell,薄殼
Shera printers,Shera 印表機
Show Me animation,展示動畫
shrinkwrap,包膜
shrinkwrap substitute,包膜替代件
side core,側型芯
side lock,側面閉鎖器
Simulated Orientations,模擬方向
Simulation Utility,Simulation Utility
single composite,單一複合
Single Point of Failure,單一故障點
sketch edge,草圖邊
sketch grid,草圖格線
sketch illustration,草圖插圖
sketched feature,草繪式特徵
sketched symbol,草繪式符號
Skill Builder,技能演練
slide core,滑塊芯
SLS,SLS
Smart Surfacer,智慧曲面
smoke,煙霧
smoke circle,煙霧圈
smoke simulation,煙霧模擬
snippet,片段
soft box,柔光箱
soft transition,軟轉換
solid face,實體面
Solid Support,實體支撐
SolidscapeDL Printer,SolidscapeDL 印表機
solver,求解器
source component,來源組件
Spindle calibration,主軸校正
split rivet,一般用途扁圓頭開口鉚釘
split surface,分模面
spotface,淺柱坑
sprue,注料口
sprue bushing,注料口襯套
spur gear,正齒輪
SSL handshake,SSL 交握
SSL session,SSL 階段作業
standard appearance,標準外觀
start point,起點
step size,步長大小
stepover,刀間距
stipple count,點刻計數
STL,STL
stop pin,止動銷
strain,應變
strategy,工法
Straumann printers,Straumann 印表機
stress analysis,應力分析
stripe,條紋
stripe angle,條紋角度
stripe gap,條紋間隙
Structo Velox printer,Structo Velox 印表機
structural member,結構構件
student design,學生設計
Suite Workflows,套件工作流程
suppressed assembly pattern element,抑制的組合陣列元素
surface associativity,曲面關聯性
surface body,曲面本體
surface face,曲面面
surface fillet,曲面圓角
surface normal,曲面法線
surface normal arc,曲面法線圓弧
surface texture,表面加工
surface trimming,曲面修剪
sweep,掃掠
symbol definition,符號定義
tangent direction,切線方向
target component,目標組件
team,團隊
terminal electrical properties,端子電氣性質
terminator,終止符
tessellation,鑲嵌
Thick Client,Thick Client
thickness,厚度
Thin Client,Thin Client
thin-walled support shape,薄壁支撐造型
third-angle projection,第三角法投影
three quarter section view,四分之三剖面視圖
thumb screw,指捻螺釘
time estimation,時間估算
time slider,時間滑棒
tonemap method,色調貼圖方法
tool,刀具
tool assembly,刀具組件
tool axis,刀軸
tool database,刀具資料庫
tool entity,刀具實體
tool shank,刀桿
tool tip radius,刀尖半徑
tooling,工具
toolpath,刀具路徑
Toolpath Calculation,刀具路徑計算
Toolpath Edit menu,刀具路徑編輯功能表
toolpath points,刀具路徑點
toolpath segments,刀具路徑線段
toolpath workplane,刀具路徑工作座標
torque load,扭矩負載
trim boundary,裁剪邊界
trivial hole,細小孔
trochoid,螺旋線
U Section,U 型
ultimate tensile strength,極限抗拉強度
undercut,讓切
Undercut option,倒勾選項
underlay,參考底圖
underlay geometry,參考底圖幾何圖形
undirected angle,無向角
unfold method,展開規則
upskin,上表層
Upskin Border Polygon,上表層邊界多邊形
User Datagram Protocol,使用者資料包通訊協定
valve gate,閥澆口
variable-radius fillet,變動半徑圓角
Vault blog,Vault 部落格
vaulted version,Vault 中的版本
vaulting restriction,Vault 限制
v-belt,V 型皮帶
vent,排氣孔
viewer mode,檢視器模式
vin tiles,Vin 並排
visualization file,視覺化檔案
volumetric flow rate,體積流速
Vortex toolpath,旋風刀具路徑
voxel,立體像素
wall thickness,牆厚度
watermark,浮水印
web thickness,腹板厚度
wedge,楔形塊
weld line,熔接線
weld symbol,熔接符號
welding neck flange,帶頸熔接凸緣
wire run,線材管路
wireframe display,線架構顯示
work axis,工作軸線
work feature,工作特徵
work plane,工作平面
work surface,工作曲面
workpiece,公母模仁胚料
workplane,工作座標
worm gear,蝸輪
Wrap Wizard,貼覆精靈
X-ray ground shadow,X 射線地面陰影
yaw,偏擺
yield strength,降伏強度
