source,target
toolpath tail,chemin de la trajectoire d'outil
toolpath workplane,plan de travail du parcours d'outil
torque coefficient,coefficient de couple
torque load,charge de couple
torus,tore
translation,translation
tree view,arborescence
trim,relimiter
trim boundary,frontière de relimitation
trivial hole,perçage insignifiant
trochoid,trochoïde
turn,tournage
turret,tourelle
twin-symmetric,à double symétrie
U Section,section en U
UCP,panneau de contrôle utilisateur
UCS,SCU
ultimate tensile strength,résistance à la traction
uncrease,annuler le pli
undercut,contre-dépouille
Undercut option,option de contre-dépouille
undirected angle,angle non dirigé
unfold method,méthode de dépliage
Upchain,Upchain
upskin,partie supérieure
Upskin Border Polygon,polygone de bordure de la partie supérieure
user coordinate system,système de coordonnées utilisateur
User Datagram Protocol,protocole UDP
UTF,UTF
v butt,soudure en v
valve gate,point d'injection à valve
variable-radius fillet,congé à rayon variable
Vault account,compte Vault
vaulted version,version du coffre-fort
vaulting restriction,restriction du coffre-fort
v-belt,courroie trapézoïdale
vector,vecteur
vent,évent
viewer mode,mode visionneuse
vin tiles,mosaïques
visualization file,fichier de visualisation
volume,volume
volumetric flow rate,débit volumétrique
vorticity,vorticité
voxel,voxel
wall clearance,garde de paroi
wall shear stress,contrainte de cisaillement en paroi
wall thickness,épaisseur de paroi
WCS,SCG
web,âme
Web Client,Web Client
web thickness,épaisseur de l'âme
weld line,ligne de soudure
weld symbol,symbole de soudure
welding neck flange,bride à collet soudé
whisper cuts,débris
width,largeur
wire feedrate,vitesse d'avance filaire
wire run,connexion des fils
wireframe,filaire
wireframe display,affichage filaire
work axis,axe de construction
work feature,fonction de construction
work plane,plan de construction
work surface,surface de construction
workgroup,groupe de travail
workpiece,pièce de travail
workplane,plan de travail
worm gear,engrenage à vis sans fin
Wrap Wizard,assistant d'enroulement
X clearance position,position de dégagement en X
XBUILD,XBUILD
X-ray ground shadow,ombre portée détaillée
yaw,lacet
yield strength,limite d'élasticité
