source,target
edit in place,modifica locale
editing tool,strumento di modifica
EDITSHOT,MODIFINQUADR
EDITTABLECELL,MODIFCELLATAB
EDITTIME,EDITTIME
ejector,estrattore
elbow,gomito
ELEV,ELEV
elevation,altezza
elide,elidere
ELLIPSE,ELLISSE
embed,incorporare
emitter,emettitore
end point,punto finale
Engineered for the Future,Progettato per il futuro
enhanced viewer,visualizzatore avanzato
environment map,mappa di composizione ambientale
EPLOTEXT,EPLOTEST
EPSG code,codice EPSG
ERASE,CANCELLA
ESW,ESW
ETRANSMIT,ETRANSMIT
evaluation version,versione di valutazione
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPLORER,EXPLORER
EXPORTDWF,ESPORTADWF
EXPORTDWFX,ESPORTADWFX
EXPORTLAYOUT,ESPORTLAYOUT
EXPORTPDF,ESPORTAPDF
EXPORTSETTINGS,IMPOESPORTAZ
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Expression Builder,Elaborazione espressione
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
EXTEND,ESTENDI
extended help file,file della Guida complementare
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
extension line,linea di estensione
External Reference Manager,Gestione riferimenti esterni
EXTERNALREFERENCES,RIFESTERNI
EXTERNALREFERENCESCLOSE,CHIUDIRIFESTERNI
extraction template,modello per l'estrazione
EXTRIM,EXTRIM
facet,sfaccettatura
FADEMARKUP,SFUMAREVISIONE
FASTSEL,FASTSEL
FDO,FDO
feature control frame,riquadro di controllo della geometria
feeder,alimentatore
FG,FG
FIELD,CAMPODATI
field fit,accoppiamento sul campo
FILEOPEN,APRIFILE
FILETAB,SCHEDEFILE
FILETABCLOSE,CHIUDISCHEDEFILE
fill pattern,modello di riempimento
FILLET,RACCORDO
FILLETEDGE,RACCORDASPIGOLO
final gathering,Final Gathering
FIND,TROVA
fit point,punto di adattamento
FLATSHOT,GEOMPIATTA
FLATTEN,FLATTEN
flow direction,direzione del flusso
flush constraint,vincolo allineato
FOG,NEBBIA
fold panel,gruppo a discesa
frame,fotogramma
frame rate,frequenza fotogrammi
Free trial,Versione di prova gratuita
freeform design,progettazione di forme libere
FREESPOT,RIFLETTLIBERO
FREEWEB,RETELIBERA
FS,FS
fuzz,sfocatura
GATTE,GATTE
GCCOINCIDENT,VGCOINCIDENTE
GCCOLLINEAR,VGCOLLINEARE
GCCONCENTRIC,VGCONCENTRICO
GCEQUAL,VGUGUALE
GCFIX,VGFISSO
GCHORIZONTAL,VGORIZZONTALE
GCPARALLEL,VGPARALLELO
GCPERPENDICULAR,VGPERPENDICOLARE
GCSMOOTH,VGUNIFORME
GCSYMMETRIC,VGSIMMETRICO
GCTANGENT,VGTANGENTE
GCVERTICAL,VGVERTICALE
geodetic transformation,trasformazione geodetica
GEOGRAPHICLOCATION,POSGEOGRAFICA
GEOLOCATEME,POSGEOPERSONALE
GEOMAP,CARTAGEO
GEOMAPIMAGE,IMMCARTAGEO
GEOMAPIMAGEUPDATE,AGGIORNAIMMCARTAGEO
GEOMARKLATLONG,CONTRASSPOSGEOLATLONG
GEOMARKME,CONTRASSPOSGEOPERS
GEOMARKPOINT,CONTRASSPOSGEOPUNTO
GEOMARKPOSITION,CONTRASSPOSGEO
GEOMCONSTRAINT,VINCGEOM
geometric constraint,vincolo geometrico
GEOREMOVE,RIMUOVIPOSGEO
GEOREORIENTMARKER,RIORIENTACONTRASSGEO
geospatial information,informazioni geospaziali
GETSEL,GETSEL
gizmo,gizmo
Gooch shading,ombreggiatura di Gooch
GOTOSTART,VAIASTART
GOTOURL,GOTOURL
gradient ramp,gradazione della sfumatura
grading plan,piano di livellamento
GRAPHICSCONFIG,CONFIGGRAFICA
GRAPHSCR,SCHGRAF
GRID,GRIGLIA
grip,grip
grip mirror,copia speculare grip
grip scale,scala grip
ground water,falda acquifera
Group Policy Object,oggetto Criteri di gruppo
GROUPEDIT,MODIFGRUPPO
hardware shader,shader hardware
hatch pattern,modello di tratteggio
HATCHEDIT,EDITATRATT
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
Have You Tried,Hai provato
HELIX,ELICA
HIDEOBJECTS,HIDEOBJECTS
HIDEPALETTES,NASCPAL
HIGHLIGHTNEW,EVIDENZIANUOVA
HLSETTINGS,IMPOSTLINEENASCOSTE
horizontal landing,attacco orizzontale
host,host
hot grip,grip selezionato
hot water fixture unit,portata di progetto acqua calda
HYPERLINK,COLLIPERT
HYPERLINKBACK,INDIETROCOLLIPERT
HYPERLINKFWD,AVANTICOLLIPERT
HYPERLINKOPEN,APRICOLLIPERT
HYPERLINKOPTIONS,OPZIONICOLLIPERT
HYPERLINKSTOP,TERMINACOLLIPERT
ICE,ICE
ID,ID
IGESEXPORT,ESPORTAIGES
IGESIMPORT,IMPORTAIGES
illuminance distance,distanza illuminanza
IMAGE,IMMAGINE
IMAGEADJUST,REGOLAIMM
IMAGEAPP,IMAGEAPP
IMAGEATTACH,ATTACCAIMM
IMAGECLIP,RITAGLIAIMM
IMAGEEDIT,IMAGEEDIT
IMAGEOVERLAP,SOVRIMM
IMAGEQUALITY,QUALITIMM
implied windowing,finestra di selezione automatica
in-canvas tool,strumento dell'area di disegno
included angle,angolo inscritto
index color,colore indice
industry model,modello di settore
infer constraints,dedurre vincoli
information channel,canale di informazioni
INPUTSEARCHOPTIONS,OPZIONIRICERCAINPUT
INSERTCONTENT,INSERCONTENUTO
INSERTDRAWINGASBLOCK,INSERISCIDISEGNOCOMEBLOCCO
INSERTOBJ,INSEROGG
inspection dimension,quota d'ispezione
Interactive Create & Edit,Creazione e modifica interattive
INTERFERE,INTERFERENZA
interference check,controllo delle interferenze
INTERSECT,INTERSEZIONE
inverse linear,lineare inversa
inverse square,quadrata inversa
ISA,ISA
ISODRAFT,DISEGNOASS
ISOLATEOBJECTS,ISOLATEOBJECTS
isoline,isolinea
isometric,isometrico
isoparm,isoparm
ISOPLANE,PIANOASS
JOIN,UNISCI
JPGOUT,JPGOUT
JUSTIFYTEXT,GIUSTIFTESTO
Keyhole Markup Language,Keyhole Markup Language
kink,deviare
KML,KML
KMZ,KMZ
knot parameterization,parametrizzazione dei nodi
knot vector,vettore di nodo
label block,blocco etichetta
language pack,Language Pack
latitude,latitudine
Launchpad,Centro aiuto integrato
LAYCUR,LAYCOR
LAYDEL,ELIMLAY
LAYER,LAYER
layer state,stato del layer
LAYERCLOSE,CHIUDILAY
LAYERP,Layerp
LAYERPALETTE,TAVLAYER
LAYERPMODE,MODLAYERP
LAYERSTATE,STATOLAY
LAYERSTATESAVE,LAYERSTATESAVE
LAYFRZ,CONGLAY
LAYISO,ISOLAY
LAYLCK,BLOCCALAY
LAYMCH,MODLAYMULT
LAYMCUR,RENDILAYCORR
LAYMRG,UNISCILAY
LAYOFF,LAYOFF
LAYON,LAYON
LAYOUT,LAYOUT
LAYOUTMERGE,LAYOUTMERGE
LAYOUTWIZARD,AUTOCOMLAYOUT
LAYTHW,SCONGLAY
LAYTRANS,CONVLAYER
LAYULK,SBLOCCALAY
LAYUNISO,RIMISOLAY
LAYVPI,ISOFINLAY
LAYWALK,PERCORRLAY
LEADER,DIRETTRICE
Learning AutoCAD 2010,Learning AutoCAD 2010
level of smoothness,livello di levigatezza
library,libreria
license alert,avviso relativo alla licenza
LIGHT,LUCE
LIGHTLIST,ELENCOLUCI
LIGHTLISTCLOSE,CHIUDIELENCOLUCI
LIMITS,LIMITI
LINE,LINEA
line merge,unione linee
linear dimension,quota lineare
lisp file,file LISP
LIST,LISTA
Live Enabler,Attivatore automatico
live section,sezione 3D
LIVESECTION,SEZIONE3D
loaded standard,standard caricato
location,ubicazione
LOFT,LOFT
LOGFILEOFF,LOGFILEOFF
LOGFILEON,LOGFILEON
longitude,longitudine
lookup,ricerca
lot,lotto
LSP,LSP
LSPSURF,LSPSURF
LTSCALE,SCALATL
LWEIGHT,SPESSLIN
MAKELISPAPP,CREAAPPLISP
MAKEPREVIEW,MAKEPREVIEW
MANAGEUPLOADS,GESTCARICASUWEB
manifold,molteplice
markup,revisione
markup set,gruppo di revisioni
Markup Set Manager,Gestione gruppo di revisioni
MARKUPASSIST,ASSISTENZAREVISIONE
MARKUPCLOSE,CHIUDIREVIS
MARKUPIMPORT,IMPORTAZIONEREVISIONE
MASSPROP,PROPMASS
MATBROWSERCLOSE,CHIUDIBROWSERMAT
MATBROWSEROPEN,APRIBROWSERMAT
MATCHCELL,COPIAPROPRCELLA
MATCHPROP,CORRISPROP
mate constraint,vincolo coincidente
MATEDITORCLOSE,CHIUDIEDITORMAT
MATEDITOROPEN,APRIEDITORMAT
MATERIALASSIGN,ASSEGNAMATER
MATERIALATTACH,ALLEGAMATER
MATERIALMAP,MAPPAMATER
MATERIALS,MATERIALI
MATERIALSCLOSE,CHIUDIMATER
MATLIB,LIBMAT
MDE,MDE
MEASURE,MISURA
MEASUREGEOM,MISURAGEOM
median,parte mediana
mental ray,mental ray
mental ray rendering engine,motore di rendering mental ray
MENU,MENU
MENULOAD,CARMENU
MENUUNLOAD,SCARMENU
MEP,MEP
merge,unire
MESHCAP,CHIUDISPAZIMESH
