source,target
pathway,경로
pen width,펜 두께
Pencil tool,연필 도구
performance hint,성능 힌트
periodic curve,주기 곡선
persistent object snap,객체 스냅 구속조건화
persistent reactor,영구 리액터
photo modeling,사진 모델링
photon map,광자 맵
physical prototyping,물리적 프로토타이핑
pickfirst set,Pickfirst 세트
pig launch,피그 시작
PIP,PIP
pipe,파이프
pipe fitting,파이프 부속
pipe insulation,파이프 단열재
planar face,평면형 면
plane coordinate,평면좌표
planimetry,면적 측정
plastic socket,플라스틱 소켓
plot frame,플롯 프레임
plot stamp,플롯 스탬프
plot structure,플롯 구조
PLY,PLY
point feature,점 피쳐
pointer input,포인터 입력
polar array,원형 배열
polar stretch,원형 신축
polar tracking,극좌표 추적
PolarSnap,PolarSnap
pole,극
polling frequency,폴링 빈도
polyarc segment,폴리아크 세그먼트
polyface mesh,폴리면 메쉬
polygon mesh,폴리곤 메쉬
polyline,폴리선
position finder,위치 찾기
position point,위치 점
precision presets manager,정밀도 사전 설정 관리자
pressed joint,프레스된 접합
pressure zone,압력 구역
Primary,1차
profile curve,윤곽 곡선
profile designer,프로파일 설계자
progressive tooltip,단계적 툴팁
project dashboard,프로젝트 대시보드
Project Simulus,Project Simulus
projected coordinate system,투영된 좌표계
properties inspector,특성 검사기
property line,대지 경계선
prototype drawing,원형 도면
Push to Autodesk Docs,Push to Autodesk Docs
PUSHTODOCSCLOSE,PUSHTODOCSCLOSE
PUSHTODOCSOPEN,PUSHTODOCSOPEN
quick dimension,치수 신속 생성
quick option,빠른 작업 옵션
QuickCalc,빠른 계산기
rapid prototyping,신속한 프로토타이핑
rasterize,래스터화
reality capture,리얼리티 캡처
recent blocks list,최근 블록 리스트
recent blocks location,최근 블록 위치
recloser,재폐로 차단기
reference constraint,참조 구속조건
reference frame,참조 프레임
reference grid,참조 그리드
Reference Manager,참조 관리자
reference record,참조 기록
reflection map,반사 맵
refraction index,굴절 색인
regulator,조절기
render context,렌더 컨텍스트
render preset,렌더 사전 설정
Report Designer,보고서 설계자
report generator,보고서 생성기
representation string,표현 문자열
reservoir,물 탱크
restrictor,제한자
retention tank,저장조
return date,반환 날짜
REVCLOUDPROPERTIES,REVCLOUDPROPERTIES
rewind history,뒤로 내역
Ribbon Command Locator,리본 명령 위치 지정
ribbon panel,리본 패널
riser,라이저
roll open,롤오픈
roll up,롤업
rollback,롤백
rotation angle,회전 각도
rule base,규칙 기반
sample point,샘플 점
scale factor height,축척 비율 높이
schema,스키마
schematic component,스키매틱 구성요소
schematic diagram,스키매틱 다이어그램
schematic feature,스키매틱 피쳐
schematic symbol,구조도 기호
screening,스크리닝
Secondary,2차
section boundary,단면 경계
section object,단면 객체
section plane,단면 평면
section view,단면도
selection cycling,선택 순환
self-intersecting polygon,자체 교차 폴리곤
septic tank,정화조
sequential search,순차 검색
service point,서비스 지점
shade plot mode,음영 플롯 모드
ShapeManager,ShapeManager
sheet set manager,시트 세트 관리자
sheet subset,시트 하위 세트
shortcut function,바로 가기 함수
shut off valve,차단 밸브
site point,부지 점
SketchUp,SketchUp
sleeve,슬리브
smart block,스마트 블록
snap angle,스냅 각도
snap grid,스냅 그리드
sortents table,Sortents 테이블
specialized toolset,전문화 툴셋
spline,스플라인
split point,분할 점
split rivet,분할 리벳
SSM,SSM
standard deviation,표준 편차
Start In folder,시작 폴더
Start tab,시작 탭
station summary,측점 요약
still image,스틸 이미지
still-image,스틸 이미지
stitch,연결
Stock Tool,스톡 도구
stop condition,정지 조건
straddle,걸치다
stretch action,신축 동작
stretch frame,신축 프레임
structure,구조
student version,학생용 버전
stylus,스타일러스
subdivision mesh,세분화 메쉬
subdivision surface,세분화 표면
Subscribe,서브스크립션 구매하기
substation,변전소
substitute block,블록 대체
sun property,일영 특성
supply zone,공급 구역
surface analysis,표면 분석
surface indication leader,표면 표시 지시선
surface normal,곡면 법선
sweep path,스윕 경로
switchgear,개폐기
tab page,탭 페이지
tablespace,테이블 스페이스
tabulated mesh,방향 벡터 메쉬
template manager,템플릿 관리자
termination,종단
Terrain Point Pro,프로파일의 지형점
tessellation,테셀레이션
TEXTALIGN,TEXTALIGN
tile order,배열 순서
tile size,배열 크기
time server,시간 서버
timeline,타임라인
tint color,색조 색상
title block,제목 블록
tolerance,공차
tool palette,도구 팔레트
tool palette set,도구 팔레트 세트
toolpath,도구 경로
top view,평면도
topic,토픽
topology,위상
torus,토러스
Tour Building wheel,빌딩 둘러보기 휠
tower,타워
trace direction,추적 방향
trace feature,트레이스 기능
trace palette,트레이스 팔레트
TRACEBACK,TRACEBACK
TRACEFRONT,TRACEFRONT
TRACEPALETTECLOSE,TRACEPALETTECLOSE
TRACEPALETTEOPEN,TRACEPALETTEOPEN
trackpad,트랙패드
transaction,트랜잭션
transformer,변환기
translucency,반투명도
transmittal package,전송 패키지
transmittal setup,전송 설정
treatment plant,처리 설비
trellis,격자
trial version,체험판 버전
triangulate,삼각측량
UCS,UCS
underlay,언더레이
up direction,위쪽 방향
upstream,업스트림
User Coordinate System,사용자 좌표계
utility,공공설비
UV space,UV 공간
VERSIONCOMPARE,VERSIONCOMPARE
vertex,정점
vertex bulge,정점 돌출
View Object wheel,객체 보기 휠
visor,바이저
VLIDE command,VLIDE 명령
Volo View Express,Volo View Express
VP freeze,VP 동결
VPEDIT,VPEDIT
watched folder,감시된 폴더
water fixture unit,기구배수부하
watermark editor,워터마크 편집기
watertight,수밀
web file,웹 파일
web light,웹 라이트
web mapping service,웹 매핑 서비스
welcome screen,환영 화면
wildcard,와일드카드
winding fill,Winding 채우기
wipeout object,객체 가리기 객체
wireframe,와이어프레임
Workflows,워크플로우
World Coordinate System,표준 좌표계
world space,표준 공간
XCOMPARE,XCOMPARE
XCOMPARECLOSE,XCOMPARECLOSE
XCOMPARERCNEXT,XCOMPARERCNEXT
XCOMPARERCPREV,XCOMPARERCPREV
XSL,XSL
zebra analysis,지브라 분석
zipped KML file,압축된 KML 파일
zoom in,확대
zoom invariant,줌 불변체
zoom out,축소
