source,target
flyout,نافذة منبثقة
fly-out,قائمة منبثقة
fold panel,طي اللوحة
frame,إطار
frame rate,معدل الإطارات
freeform design,التصميم الحر
front clipping plane,مستوى القص الأمامي
fuel degasifier,جهاز إزالة الغازات من الوقود
fuel gasifier,جهاز تحويل الوقود إلى غاز
functionality,وظيفة
gap,فجوة
geodetic transformation,تحويل إحداثيات الأنظمة المرجعية الجغرافية
geometric constraint,القيد الهندسي
geospatial information,المعلومات الجغرافية المكانية
gizmo,أداة
Gooch shading,تظليل Gooch
Google Earth,Google Earth
gradient ramp,منحدر التدرج
grading plan,مخطط التسوية
groove depth,عمق الأخدود
ground water,المياه الجوفية
Group Policy Object,كائن سياسة المجموعة
grouped BOM row,صف مجمع لقائمة المواد
hardware shader,مسرع الجهاز
hatch pattern,نمط التظليل
horizontal landing,هبوط أفقي
hot grip,مقبض نشط
hot water fixture unit,وحدة قياس تدفق المياه الساخنة
i-drop Enhancer,i-drop Enhancer
i-drop Indicator,مؤشر i-drop
illuminance distance,مسافة شدة الإضاءة
implied windowing,التحديد بالنوافذ التلقائية
in-canvas tool,أداة ضمن واجهة العمل
included angle,الزاوية المحصورة بين خطين
index color,لون الفهرس
industry model,نموذج الصناعة
information channel,قناة المعلومات
inspection dimension,أبعاد الفحص
Interactive Create & Edit,إنشاء وتحرير تفاعلي
interference check,التحقق من التداخل
inverse linear,الخط العكسي
inverse square,المربع العكسي
ISA,ISA
isoline,خط التساوي
isoparm,إيزوبارم
Keyhole Markup Language,Keyhole Markup Language
KML,KML
KMZ,KMZ
knot parameterization,تحديد معلمات العقد
knot vector,متجه العقد
label block,تسمية الكتلة
language pack,حزمة اللغة
latitude,خط العرض
Launchpad,منصة الإصدار
layer,طبقة
layer state,حالة الطبقة
Learning AutoCAD 2010,تعلم AutoCAD 2010
level of smoothness,مستوى النعومة
library,مكتبة
license alert,تنبيه بشأن الترخيص
line merge,دمج السطر
line summary list,قائمة ملخص السطر
linear array,مصفوفة خطية
linear dimension,البعد الخطي
lisp file,ملف lisp
Live Enabler,أداة التمكين التلقائي للكائنات
live section,القسم المباشر
loaded standard,القياسي المُحمّل
location,موقع
long radius elbow,كوع طويل بنصف قطر
longitude,خط الطول
loop crossing,مؤشر بصري لتقاطع أو تداخل الخطوط
markup set,مجموعة العلامات
Markup Set Manager,مدير مجموعة العلامات
MDE,بيئة التصميم المتعدد
median,وسيط
mental ray,mental ray
mental ray rendering engine,محرك عرض mental ray
MEP,الأنظمة الميكانيكية والكهربائية والسباكة
mesh,شبكة
midpoint,نقطة المنتصف
migration log file,ملف سجل الترحيل
minidump,نسخة احتياطية مصغرة
minimum cost spanning tree,مخطط الشبكة بأقل تكلفة لربط النقاط المتصلة
minimum spanning tree,مخطط الشبكة الأقل لربط النقاط المتصلة
mirror line,خط المرآة
mitered elbow,كوع مشطوف
mleader object,كائن الأسهم
model parameter,مُعامل النموذج
model space,مساحة النموذج
motor starter,أداة تشغيل المحرك
multi language dictionary,قاموس متعدد اللغات
multi-functional grip,مقبض متعدد الوظائف
multilanguage user interface,واجهة مستخدم متعددة اللغات
multileader,أسهم
multileader style,نمط الأسهم
Multiple Design Environment,بيئة تصميم متعددة
MvPart,عنصر متعدد الأبعاد
nameplate,لوحة التعريف
NANT,NANT
NAS,NAS
NCLOB,NCLOB
nested reference,مرجع متداخل
Network Attached Storage,وحدة تخزين متصلة بالشبكة
network surface,سطح الشبكة
network tracing tool,أداة تتبع الشبكة
non-associative array,مصفوفة غير ترابطية
non-rectangular viewport,منفذ عرض غير مستطيل
normal distribution,توزيع طبيعي
normal style,نمط طبيعي
northing,إحداثيات شمالية
nozzle list,قائمة الفوهات
NURBS surface,سطح ثلاثي الأبعاد مُصمم باستخدام منحنيات عقلانية غير موحدة
object snap mode,وضع التقاط الكائن
ObjectARX,ObjectARX
oblique angle,زاوية منفرجة
obscured line,خط غير واضح
octant,مُثْمَن
OEM Make Wizard,معالج إعداد OEM
Ohm,Ohm
opacity,التعتيم
ordinate dimension,البعد الإحداثي
ordinate dimensioning,تنسيق الإحداثيات
organic modeling,النمذجة العضوية
orientation,توجيه
ortho drawing,رسم تخطيطي بمنظور متعامد
ortho mode,الوضع التخطيطي بمنظور متعامد
ortho view,العرض التخطيطي بمنظور متعامد
ortho-image,صورة تخطيطية بمنظور متعامد
over-constrain,فرض قيود زائدة
overlapping ring,حلقة متداخلة
overline,تسطير فوقي
overlining,تسطير زائد
override theme,تجاوز السمة
P&ID,P&ID
panorama,بانوراما
paper space,المساحة الورقية
parametric drawing,الرسم البارامتري
parametric expression,التعبير البارامتري
part extraction template,قالب استخراج الجزء
part reference,مرجع الجزء
patch list,قائمة التصحيح
patch surface,سطح التصحيح
path array,مصفوفة المسار
path curve,منحنى المسار
pen width,عرض القلم
Pencil tool,أداة القلم الرصاص
periodic curve,المنحنى الدوري
persistent object snap,لقطة الكائن الثابت
persistent reactor,مفاعل مستمر
photo modeling,نمذجة الصور
photon map,خريطة الفوتونات
physical prototyping,النماذج الأولية المادية
pickfirst set,مجموعة التحديد الأولي
PIP,PIP
pipe fitting,تركيب الأنابيب
pipe gap end,طرف فجوة الأنبوب
pipe insulation,عزل الأنابيب
planar face,وجه مستوٍ
plastic socket,مقبس بلاستيكي
plot stamp,علامة الرسم
plot style,نمط الرسم
pointer input,إدخال المؤشر
polar array,المصفوفة القطبية
polar stretch,التمدد القطبي
polar tracking,التتبع القطبي
PolarSnap,PolarSnap
polling frequency,تكرار الاستطلاع
polyarc segment,مقطع متعدد الأقواس
polyface mesh,شبكة متعددة الأوجه
polygon mesh,شبكة متعددة الأضلاع
polyline,خط متعدد النقاط
power dimensioning,توزيع الطاقة
power station,محطة طاقة
precision presets manager,مدير الإعدادات المسبقة الدقيقة
pressed joint,مفصل مضغوط
production isometric drawing,رسم متساوي القياس للإنتاج
profile curve,منحنى الملف الشخصي
progressive tooltip,تلميح تدريجي
project dashboard,لوحة معلومات المشروع
Project Simulus,مشروع سيمولوس
projected coordinate system,نظام الإحداثيات المتوقع
properties inspector,مفتش عقارات
property line,خط الملكية
Quick Dimension,بُعد سريع
Quick option,خيار سريع
rapid prototyping,النماذج الأولية السريعة
reality capture,تصوير الواقع
recent blocks list,قائمة الكتل المستخدمة مؤخرًا
recent blocks location,موقع الكتل المستخدمة مؤخرًا
reference constraint,القيد المرجعي
reference grid,الشبكة المرجعية
Reference Manager,المدير المرجعي
reflection map,تخطيط الانعكاس
refraction index,معامل الانكسار
render context,سياق العرض
render preset,الإعداد المسبق للعرض
Report Designer,مصمم التقارير
report generator,مُنشئ التقارير
representation,التمثيل
request code,رمز الطلب
retention tank,خزان التجميع
return date,تاريخ الإرجاع
rewind history,تاريخ الترجيع
Ribbon Command Locator,محدد مواقع الأوامر الشريطية
ribbon panel,لوحة الشريط
rotation angle,زاوية الدوران
roughness,الخشونة
routing line,خط التوجيه
rule base,أساس القاعدة
sample point,نقطة العينة
scarf groove,أخدود المخرطة
schema,مخطط
schematic component,مكون تخطيطي
schematic diagram,مخطط تخطيطي
schematic symbol,رمز تخطيطي
screening,مراقبة
section boundary,حدود القسم
section object,كائن القسم
section plane,مستوى القسم
section view,عرض القسم
selection cycling,تدوير التحديد
self-intersecting polygon,مضلع ذو تقاطعات ذاتية
shade plot mode,وضع مخطط الظل
ShapeManager,ShapeManager
sheet set manager,مدير مجموعة الأوراق
sheet subset,المجموعة الفرعية للأوراق
shortcut function,وظيفة الاختصار
shut off valve,صمام الإغلاق
SIGCODE,SIGCODE
signal arrow,سهم الإشارة
SketchUp,SketchUp
smart block,كتلة ذكية
snap angle,زاوية الالتقاط
snap grid,شبكة الالتقاط
sortents table,جدول المواصفات الخارجية
source arrow,سهم المصدر
spark gap,فجوة الشرارة
spec conversion report,تقرير تحويل المواصفات
spline,شريحة
split rivet,مسمار تثبيت مشقوق
standard deviation,الانحراف المعياري
Start In folder,مجلد البدء
Start tab,علامة تبويب البدء
Stock Tool,أداة المخزون
stop condition,حالة التوقف
stretch action,إجراء التمدد
stretch frame,إطار التمدد
student version,إصدار الطالب
stylus,قلم
subdivision mesh,شبكة التقسيمات الفرعية
subdivision surface,سطح التقسيم الفرعي
substitute block,الكتلة البديلة
surface analysis,تحليل السطح
surface normal,سطح عادي
sweep path,مسار المسح
tab page,صفحة علامة التبويب
tabulated mesh,شبكة مجدولة
terminal association value,قيمة الارتباط الطرفي
tessellation,تقسيم السطح إلى أشكال هندسية
thermoplastic,بلاستيك حراري
tile order,ترتيب التجانب
tile size,حجم التجانب
time server,خادم الوقت
tint color,لون الصبغة
title block,كتلة العنوان
tolerance,التفاوت
tool palette,لوحة الأدوات
tool palette set,مجموعة لوحة الأدوات
toolpath,مسار الأدوات
top view,عرض علوي
topology,طوبولوجيا
torus,الطارة
Tour Building wheel,عجلة استكشاف المباني
trace direction,اتجاه التتبع
trace feature,ميزة التتبع
trace palette,لوحة التتبع
trackpad,لوحة التتبع
translucency,الشفافية
transmittal package,حزمة الإرسال
transmittal setup,إعداد الإرسال
trapeze bar,قضيب شبه منحرف
trial version,إصدار تجريبي
U groove,أخدود على شكل حرف U
underlay,طبقة سفلية
up direction,الاتجاه لأعلى
user coordinate system,نظام إحداثيات المستخدم
UV space,مساحة الأشعة فوق البنفسجية
vertex,نقطة
vertex bulge,ارتفاع النقطة
View Object wheel,عرض عجلة الكائن
visor,حاجب للرؤية
VLIDE command,أمر VLIDE
Volo View Express,Volo View Express
watched folder,المجلد الذي تمت مشاهدته
water fixture unit,وحدة قياس تدفق المياه
watermark editor,محرر العلامات المائية
watertight,محكم ضد الماء
web file,ملف الويب
web light,إضاءة شبكية
web mapping service,خدمة رسم الخرائط على الويب
welcome screen,شاشة الترحيب
wildcard,رمز البدل
winding fill,تعبئة ملتفة
wipeout object,المسح الضوئي للكائن
wireframe,إطار سلكي
work history,تاريخ العمل
workflows,سير العمل
World Coordinate System,نظام الإحداثيات العالمي
world space,الفضاء العالمي
XAML dialog,مربع حوار XAML
XSL,XSL
zebra analysis,تحليل استمرارية الأسطح
3DALIGN,3DALIGN
3DARRAY,3DARRAY
3DCLIP,3DCLIP
3DCORBIT,3DCORBIT
3DDISTANCE,3DDISTANCE
3DDWF,3DDWF
3DDWFPUBLISH,3DDWFPUBLISH
3DEDITBAR,3DEDITBAR
3DFACE,3DFACE
3DFLY,3DFLY
3DFORBIT,3DFORBIT
3DMESH,3DMESH
3DMOVE,3DMOVE
3DORBIT,3DORBIT
3DORBITCTR,3DORBITCTR
3DORBITTRANSPARENT,3DORBITTRANSPARENT
3DOSNAP,3DOSNAP
3DPAN,3DPAN
3DPANTRANSPARENT,3DPANTRANSPARENT
3DPOLY,3DPOLY
3DPRINT,3DPRINT
3DPRINTSERVICE,3DPRINTSERVICE
3DROTATE,3DROTATE
3DSCALE,3DSCALE
3DSIN,3DSIN
3DSWIVEL,3DSWIVEL
3DSWIVELTRANSPARENT,3DSWIVELTRANSPARENT
3DWALK,3DWALK
3DZOOM,3DZOOM
3DZOOMTRANSPARENT,3DZOOMTRANSPARENT
ACADBLOCKDIALOG,ACADBLOCKDIALOG
ACADINFO,ACADINFO
ACADWBLOCKDIALOG,ACADWBLOCKDIALOG
ACISIN,ACISIN
ACISOUT,ACISOUT
ACTBASEPOINT,ACTBASEPOINT
ACTIVITYINSIGHTSCLOSE,ACTIVITYINSIGHTSCLOSE
ACTIVITYINSIGHTSOPEN,ACTIVITYINSIGHTSOPEN
ACTMANAGER,ACTMANAGER
ACTRECORD,ACTRECORD
ACTSTOP,ACTSTOP
ACTUSERINPUT,ACTUSERINPUT
ACTUSERMESSAGE,ACTUSERMESSAGE
ADC,ADC
ADCCLOSE,ADCCLOSE
ADCCUSTOMNAVIGATE,ADCCUSTOMNAVIGATE
ADCENTER,ADCENTER
ADCNAVIGATE,ADCNAVIGATE
ADDSELECTED,ADDSELECTED
AIDIMPREC,AIDIMPREC
AIDIMSTYLE,AIDIMSTYLE
AIDIMTEXTMOVE,AIDIMTEXTMOVE
ALIASEDIT,ALIASEDIT
ALIGNSPACE,ALIGNSPACE
ALLPLAY,ALLPLAY
AMECONVERT,AMECONVERT
ANALYSISCURVATURE,ANALYSISCURVATURE
ANALYSISDRAFT,ANALYSISDRAFT
ANALYSISOPTIONS,ANALYSISOPTIONS
ANALYSISZEBRA,ANALYSISZEBRA
ANIPATH,ANIPATH
ANNORESET,ANNORESET
ANNOUPDATE,ANNOUPDATE
APERTURE,APERTURE
APPAUTOLOADER,APPAUTOLOADER
APPLOAD,APPLOAD
ARCTEXT,ARCTEXT
ARRAYCLASSIC,ARRAYCLASSIC
ARRAYCLOSE,ARRAYCLOSE
ARRAYEDIT,ARRAYEDIT
ARRAYPATH,ARRAYPATH
ARRAYPOLAR,ARRAYPOLAR
ARRAYRECT,ARRAYRECT
ARX,ARX
ASSISTANTCLOSE,ASSISTANTCLOSE
ASSISTANTOPEN,ASSISTANTOPEN
ATTACHURL,ATTACHURL
ATTDEF,ATTDEF
ATTDISP,ATTDISP
ATTEDIT,ATTEDIT
ATTEXT,ATTEXT
ATTIN,ATTIN
ATTIPEDIT,ATTIPEDIT
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
ATTSYNC,ATTSYNC
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
BACTION,BACTION
BACTIONBAR,BACTIONBAR
BACTIONSET,BACTIONSET
BACTIONTOOL,BACTIONTOOL
BASSOCIATE,BASSOCIATE
BATTMAN,BATTMAN
BATTORDER,BATTORDER
BAUTHORPALETTE,BAUTHORPALETTE
BAUTHORPALETTECLOSE,BAUTHORPALETTECLOSE
BCLOSE,BCLOSE
BCONSTRUCTION,BCONSTRUCTION
BCOUNT,BCOUNT
BCPARAMETER,BCPARAMETER
BCYCLEORDER,BCYCLEORDER
BEDIT,BEDIT
BESETTINGS,BESETTINGS
BEXTEND,BEXTEND
BGRIPSET,BGRIPSET
BHATCH,BHATCH
BLOCKICON,BLOCKICON
BLOCKNAVIGATE,BLOCKNAVIGATE
BLOCKREPLACE,BLOCKREPLACE
BLOCKSDATAOPTION,BLOCKSDATAOPTION
BLOCKSPALETTE,BLOCKSPALETTE
BLOCKSPALETTECLOSE,BLOCKSPALETTECLOSE
BLOCKTOXREF,BLOCKTOXREF
BLOOKUPTABLE,BLOOKUPTABLE
BMAKE,BMAKE
BMOD,BMOD
BMPOUT,BMPOUT
BPARAMETER,BPARAMETER
BPOLY,BPOLY
BREAKATPOINT,BREAKATPOINT
BREP,BREP
BREPLACE,BREPLACE
BROWSERCLOSE,BROWSERCLOSE
BROWSEROPEN,BROWSEROPEN
BSAVE,BSAVE
BSAVEAS,BSAVEAS
BSCALE,BSCALE
BTABLE,BTABLE
BTESTBLOCK,BTESTBLOCK
BTRIM,BTRIM
BVHIDE,BVHIDE
BVSHOW,BVSHOW
BVSTATE,BVSTATE
BYBLOCK,BYBLOCK
BYLAYER,BYLAYER
CAL,CAL
CDORDER,CDORDER
CENTERDISASSOCIATE,CENTERDISASSOCIATE
CENTERREASSOCIATE,CENTERREASSOCIATE
CENTERRESET,CENTERRESET
CHAMFEREDGE,CHAMFEREDGE
CHECKSTANDARDS,CHECKSTANDARDS
CHPROP,CHPROP
CHSPACE,CHSPACE
CHURLS,CHURLS
CLASSICGROUP,CLASSICGROUP
CLASSICIMAGE,CLASSICIMAGE
CLASSICINSERT,CLASSICINSERT
CLASSICLAYER,CLASSICLAYER
CLASSICXREF,CLASSICXREF
CLEANSCREENOFF,CLEANSCREENOFF
CLEANSCREENON,CLEANSCREENON
CLIPIT,CLIPIT
CLOSEALL,CLOSEALL
CLOSEALLOTHER,CLOSEALLOTHER
COMMANDLINE,COMMANDLINE
COMMANDLINEHIDE,COMMANDLINEHIDE
COMMANDMACROS,COMMANDMACROS
COMMANDMACROSCLOSE,COMMANDMACROSCLOSE
COMPARECLOSE,COMPARECLOSE
COMPAREEXPORT,COMPAREEXPORT
COMPAREIMPORT,COMPAREIMPORT
COMPAREINFO,COMPAREINFO
CONSTRAINTBAR,CONSTRAINTBAR
CONSTRAINTSETTINGS,CONSTRAINTSETTINGS
CONVERTCTB,CONVERTCTB
CONVERTOLDLIGHTS,CONVERTOLDLIGHTS
CONVERTOLDMATERIALS,CONVERTOLDMATERIALS
CONVERTPOLY,CONVERTPOLY
CONVERTPSTYLES,CONVERTPSTYLES
CONVTOMESH,CONVTOMESH
CONVTONURBS,CONVTONURBS
CONVTOSOLID,CONVTOSOLID
CONVTOSURFACE,CONVTOSURFACE
COORDINATIONMODELATTACH,COORDINATIONMODELATTACH
COPYBASE,COPYBASE
COPYCLIP,COPYCLIP
COPYFROMTRACE,COPYFROMTRACE
COPYHIST,COPYHIST
COPYLINK,COPYLINK
COPYM,COPYM
COPYTOLAYER,COPYTOLAYER
COUNTAREA,COUNTAREA
COUNTAREACLOSE,COUNTAREACLOSE
COUNTCLOSE,COUNTCLOSE
COUNTFIELD,COUNTFIELD
COUNTLIST,COUNTLIST
COUNTLISTCLOSE,COUNTLISTCLOSE
COUNTNAVNEXT,COUNTNAVNEXT
COUNTNAVPREV,COUNTNAVPREV
COUNTTABLE,COUNTTABLE
CUIEXPORT,CUIEXPORT
CUIIMPORT,CUIIMPORT
CUILOAD,CUILOAD
CUIUNLOAD,CUIUNLOAD
CUSTOMIZE,CUSTOMIZE
CUTBASE,CUTBASE
CUTCLIP,CUTCLIP
CVADD,CVADD
CVHIDE,CVHIDE
CVREBUILD,CVREBUILD
CVREMOVE,CVREMOVE
CVSHOW,CVSHOW
DATAEXTRACTION,DATAEXTRACTION
DATALINK,DATALINK
DATALINKUPDATE,DATALINKUPDATE
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETEQRY
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
DBCONNECT,DBCONNECT
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
DBLIST,DBLIST
DCALIGNED,DCALIGNED
DCANGULAR,DCANGULAR
DCCONVERT,DCCONVERT
DCDIAMETER,DCDIAMETER
DCDISPLAY,DCDISPLAY
DCFORM,DCFORM
DCHORIZONTAL,DCHORIZONTAL
DCLINEAR,DCLINEAR
DCRADIUS,DCRADIUS
DCVERTICAL,DCVERTICAL
DDATTE,DDATTE
DDGRIPS,DDGRIPS
DDIM,DDIM
DDINSERT,DDINSERT
DDPLOTSTAMP,DDPLOTSTAMP
DDRMODES,DDRMODES
DDSELECT,DDSELECT
DDSTYLE,DDSTYLE
DDUCS,DDUCS
DDUCSP,DDUCSP
DDUNITS,DDUNITS
DDVPOINT,DDVPOINT
DELCONSTRAINT,DELCONSTRAINT
DESKTOPANALYTICS,DESKTOPANALYTICS
DETACHURL,DETACHURL
DGNADJUST,DGNADJUST
DGNATTACH,DGNATTACH
DGNBIND,DGNBIND
DGNCLIP,DGNCLIP
DGNEXPORT,DGNEXPORT
DGNIMPORT,DGNIMPORT
DGNLAYERS,DGNLAYERS
DGNMAPPING,DGNMAPPING
DIGITALSIGN,DIGITALSIGN
DIM1,DIM1
DIMALIGNED,DIMALIGNED
DIMANGULAR,DIMANGULAR
DIMARC,DIMARC
DIMBASELINE,DIMBASELINE
DIMBREAK,DIMBREAK
DIMCENTER,DIMCENTER
DimConstraint,DimConstraint
DIMCONTINUE,DIMCONTINUE
DIMDIAMETER,DIMDIAMETER
DIMDISASSOCIATE,DIMDISASSOCIATE
