source,target
rapid prototyping,pembuatan prototipe cepat
reality capture,tangkapan realitas
recent blocks list,daftar blok terbaru
recent blocks location,lokasi blok terbaru
reference constraint,batasan referensi
reference grid,kisi referensi
Reference Manager,Pengelola Referensi
reflection map,peta refleksi
refraction index,indeks pembiasan
render context,konteks render
render preset,prasetel render
Report Designer,Perancang Laporan
report generator,pembuat laporan
representation,perwakilan
request code,kode permintaan
retention tank,tangki retensi
return date,tanggal kembali
rewind history,riwayat putar ulang
Ribbon Command Locator,Pencari Perintah Pita
ribbon panel,panel pita
rotation angle,sudut rotasi
roughness,kekasaran
routing line,garis perutean
rule base,basis aturan
sample point,titik sampel
scarf groove,alur syal
schema,skema
schematic component,komponen skematik
schematic diagram,diagram skematik
schematic symbol,simbol skematik
screening,penyaringan
section boundary,batas bagian
section object,objek bagian
section plane,bidang bagian
section view,tampilan bagian
selection cycling,siklus pemilihan
self-intersecting polygon,poligon dengan sisi bersilangan
shade plot mode,mode plot bayangan
ShapeManager,PengelolaBentuk
sheet set manager,pengelola set lembar
sheet subset,subset lembar
shortcut function,fungsi pintasan
shut off valve,katup penutup
SIGCODE,SIGCODE
signal arrow,tanda panah sinyal
SketchUp,SketchUp
smart block,blok pintar
snap angle,sudut jepret
snap grid,kisi jepret
sortents table,tabel sortir
source arrow,panah sumber
spark gap,celah percikan
spec conversion report,laporan konversi spek
spline,spline
split rivet,paku keling belah
SSM,SSM
standard deviation,simpangan baku
Start In folder,Mulai Di folder
Start tab,Tab mulai
Stock Tool,Alat Stok
stop condition,kondisi berhenti
stretch action,tindakan regang
stretch frame,bingkai regang
student version,versi pelajar
stylus,pena
subdivision mesh,jaring subdivisi
subdivision surface,permukaan subdivisi
substitute block,blok pengganti
surface analysis,analisis permukaan
surface normal,normal permukaan
sweep path,jalur sapuan
tab page,halaman tab
tabulated mesh,jaring tabel
terminal association value,nilai asosiasi terminal
tessellation,teselasi
thermoplastic,termoplastik
tile order,urutan ubin
tile size,ukuran ubin
time server,server waktu
tint color,warna tint
title block,blok judul
tolerance,toleransi
tool palette,palet alat
tool palette set,set palet alat
toolpath,jalur alat
top view,tampilan atas
topology,topologi
torus,torus
Tour Building wheel,Roda Bangunan Tur
trace direction,arah jejak
trace feature,fitur jejak
trace palette,jejak palet
trackpad,bantalan sentuh
translucency,tembus pandang
transmittal package,paket transmisi
transmittal setup,pengaturan transmisi
trapeze bar,palang trapesium
trial version,versi uji coba
U groove,Alur U
underlay,underlay
up direction,arah ke atas
user coordinate system,sistem koordinat pengguna
UV space,Ruang UV
vertex,simpul
vertex bulge,tonjolan puncak
View Object wheel,Lihat roda Objek
visor,pelindung
VLIDE command,perintah VLIDE
Volo View Express,Volo Lihat Ekspres
watched folder,folder yang ditonton
water fixture unit,unit perlengkapan pasokan air
watermark editor,editor tanda air
watertight,kedap air
web file,berkas web
web light,lampu jaring
web mapping service,layanan pemetaan web
welcome screen,layar selamat datang
wildcard,karakter pengganti
winding fill,isi pelilitan
wipeout object,objek penghapusan
wireframe,bingkai kawat
work history,riwayat pekerjaan
workflows,alur kerja
World Coordinate System,Sistem Koordinat Dunia
world space,ruang dunia
XAML dialog,dialog XAML
XSL,XSL
zebra analysis,analisis zebra
3DALIGN,3DALIGN
3DARRAY,3DARRAY
3DCLIP,3DCLIP
3DCORBIT,3DCORBIT
3DDISTANCE,3DDISTANCE
3DDWF,3DDWF
3DDWFPUBLISH,3DDWFPUBLISH
3DEDITBAR,3DEDITBAR
3DFACE,3DFACE
3DFLY,3DFLY
3DFORBIT,3DFORBIT
3DMESH,3DMESH
3DMOVE,3DMOVE
3DORBIT,3DORBIT
3DORBITCTR,3DORBITCTR
3DORBITTRANSPARENT,3DORBITTRANSPARENT
3DOSNAP,3DOSNAP
3DPAN,3DPAN
3DPANTRANSPARENT,3DPANTRANSPARENT
3DPOLY,3DPOLY
3DPRINT,3DPRINT
3DPRINTSERVICE,3DPRINTSERVICE
3DROTATE,3DROTATE
3DSCALE,3DSCALE
3DSIN,3DSIN
3DSWIVEL,3DSWIVEL
3DSWIVELTRANSPARENT,3DSWIVELTRANSPARENT
3DWALK,3DWALK
3DZOOM,3DZOOM
3DZOOMTRANSPARENT,3DZOOMTRANSPARENT
ACADBLOCKDIALOG,ACADBLOCKDIALOG
ACADINFO,ACADINFO
ACADWBLOCKDIALOG,ACADWBLOCKDIALOG
ACISIN,ACISIN
ACISOUT,ACISOUT
ACTBASEPOINT,ACTBASEPOINT
ACTIVITYINSIGHTSCLOSE,ACTIVITYINSIGHTSCLOSE
ACTIVITYINSIGHTSOPEN,ACTIVITYINSIGHTSOPEN
ACTMANAGER,ACTMANAGER
ACTRECORD,ACTRECORD
ACTSTOP,ACTSTOP
ACTUSERINPUT,ACTUSERINPUT
ACTUSERMESSAGE,ACTUSERMESSAGE
ADC,ADC
ADCCLOSE,ADCCLOSE
ADCCUSTOMNAVIGATE,ADCCUSTOMNAVIGATE
ADCENTER,ADCENTER
ADCNAVIGATE,ADCNAVIGATE
ADDSELECTED,ADDSELECTED
AIDIMPREC,AIDIMPREC
AIDIMSTYLE,AIDIMSTYLE
AIDIMTEXTMOVE,AIDIMTEXTMOVE
ALIASEDIT,ALIASEDIT
ALIGNSPACE,ALIGNSPACE
ALLPLAY,ALLPLAY
AMECONVERT,AMECONVERT
ANALYSISCURVATURE,ANALYSISCURVATURE
ANALYSISDRAFT,ANALYSISDRAFT
ANALYSISOPTIONS,ANALYSISOPTIONS
ANALYSISZEBRA,ANALYSISZEBRA
ANIPATH,ANIPATH
ANNORESET,ANNORESET
ANNOUPDATE,ANNOUPDATE
APERTURE,APERTURE
APPAUTOLOADER,APPAUTOLOADER
APPLOAD,APPLOAD
ARCTEXT,ARCTEXT
ARRAYCLASSIC,ARRAYCLASSIC
ARRAYCLOSE,ARRAYCLOSE
ARRAYEDIT,ARRAYEDIT
ARRAYPATH,ARRAYPATH
ARRAYPOLAR,ARRAYPOLAR
ARRAYRECT,ARRAYRECT
ARX,ARX
ASSISTANTCLOSE,ASSISTANTCLOSE
ASSISTANTOPEN,ASSISTANTOPEN
ATTACHURL,ATTACHURL
ATTDEF,ATTDEF
ATTDISP,ATTDISP
ATTEDIT,ATTEDIT
ATTEXT,ATTEXT
ATTIN,ATTIN
ATTIPEDIT,ATTIPEDIT
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
ATTSYNC,ATTSYNC
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
BACTION,BACTION
BACTIONBAR,BACTIONBAR
BACTIONSET,BACTIONSET
BACTIONTOOL,BACTIONTOOL
BASSOCIATE,BASSOCIATE
BATTMAN,BATTMAN
BATTORDER,BATTORDER
BAUTHORPALETTE,BAUTHORPALETTE
BAUTHORPALETTECLOSE,BAUTHORPALETTECLOSE
BCLOSE,BCLOSE
BCONSTRUCTION,BCONSTRUCTION
BCOUNT,BCOUNT
BCPARAMETER,BCPARAMETER
BCYCLEORDER,BCYCLEORDER
BEDIT,BEDIT
BESETTINGS,BESETTINGS
BEXTEND,BEXTEND
BGRIPSET,BGRIPSET
BHATCH,BHATCH
BLOCKICON,BLOCKICON
BLOCKNAVIGATE,BLOCKNAVIGATE
BLOCKREPLACE,BLOCKREPLACE
BLOCKSDATAOPTION,BLOCKSDATAOPTION
BLOCKSPALETTE,BLOCKSPALETTE
BLOCKSPALETTECLOSE,BLOCKSPALETTECLOSE
BLOCKTOXREF,BLOCKTOXREF
BLOOKUPTABLE,BLOOKUPTABLE
BMAKE,BMAKE
BMOD,BMOD
BMPOUT,BMPOUT
BPARAMETER,BPARAMETER
BPOLY,BPOLY
BREAKATPOINT,BREAKATPOINT
BREP,BREP
BREPLACE,BREPLACE
BROWSERCLOSE,BROWSERCLOSE
BROWSEROPEN,BROWSEROPEN
BSAVE,BSAVE
BSAVEAS,BSAVEAS
BSCALE,BSCALE
BTABLE,BTABLE
BTESTBLOCK,BTESTBLOCK
BTRIM,BTRIM
BVHIDE,BVHIDE
BVSHOW,BVSHOW
BVSTATE,BVSTATE
BYBLOCK,BYBLOCK
BYLAYER,BYLAYER
CAL,CAL
CDORDER,CDORDER
CENTERDISASSOCIATE,CENTERDISASSOCIATE
CENTERREASSOCIATE,CENTERREASSOCIATE
CENTERRESET,CENTERRESET
CHAMFEREDGE,CHAMFEREDGE
CHECKSTANDARDS,CHECKSTANDARDS
CHPROP,CHPROP
CHSPACE,CHSPACE
CHURLS,CHURLS
CLASSICGROUP,CLASSICGROUP
CLASSICIMAGE,CLASSICIMAGE
CLASSICINSERT,CLASSICINSERT
CLASSICLAYER,CLASSICLAYER
CLASSICXREF,CLASSICXREF
CLEANSCREENOFF,CLEANSCREENOFF
CLEANSCREENON,CLEANSCREENON
CLIPIT,CLIPIT
CLOSEALL,CLOSEALL
CLOSEALLOTHER,CLOSEALLOTHER
COMMANDLINE,COMMANDLINE
COMMANDLINEHIDE,COMMANDLINEHIDE
COMMANDMACROS,COMMANDMACROS
COMMANDMACROSCLOSE,COMMANDMACROSCLOSE
COMPARECLOSE,COMPARECLOSE
COMPAREEXPORT,COMPAREEXPORT
COMPAREIMPORT,COMPAREIMPORT
COMPAREINFO,COMPAREINFO
CONSTRAINTBAR,CONSTRAINTBAR
CONSTRAINTSETTINGS,CONSTRAINTSETTINGS
CONVERTCTB,CONVERTCTB
CONVERTOLDLIGHTS,CONVERTOLDLIGHTS
CONVERTOLDMATERIALS,CONVERTOLDMATERIALS
CONVERTPOLY,CONVERTPOLY
CONVERTPSTYLES,CONVERTPSTYLES
CONVTOMESH,CONVTOMESH
CONVTONURBS,CONVTONURBS
CONVTOSOLID,CONVTOSOLID
CONVTOSURFACE,CONVTOSURFACE
COORDINATIONMODELATTACH,COORDINATIONMODELATTACH
COPYBASE,COPYBASE
COPYCLIP,COPYCLIP
COPYFROMTRACE,COPYFROMTRACE
COPYHIST,COPYHIST
COPYLINK,COPYLINK
COPYM,COPYM
COPYTOLAYER,COPYTOLAYER
COUNTAREA,COUNTAREA
COUNTAREACLOSE,COUNTAREACLOSE
COUNTCLOSE,COUNTCLOSE
COUNTFIELD,COUNTFIELD
COUNTLIST,COUNTLIST
COUNTLISTCLOSE,COUNTLISTCLOSE
COUNTNAVNEXT,COUNTNAVNEXT
COUNTNAVPREV,COUNTNAVPREV
COUNTTABLE,COUNTTABLE
CUIEXPORT,CUIEXPORT
CUIIMPORT,CUIIMPORT
CUILOAD,CUILOAD
CUIUNLOAD,CUIUNLOAD
CUSTOMIZE,CUSTOMIZE
CUTBASE,CUTBASE
CUTCLIP,CUTCLIP
CVADD,CVADD
CVHIDE,CVHIDE
CVREBUILD,CVREBUILD
CVREMOVE,CVREMOVE
CVSHOW,CVSHOW
DATAEXTRACTION,DATAEXTRACTION
DATALINK,DATALINK
DATALINKUPDATE,DATALINKUPDATE
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETEQRY
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
DBCONNECT,DBCONNECT
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
DBLIST,DBLIST
DCALIGNED,DCALIGNED
DCANGULAR,DCANGULAR
DCCONVERT,DCCONVERT
DCDIAMETER,DCDIAMETER
DCDISPLAY,DCDISPLAY
DCFORM,DCFORM
DCHORIZONTAL,DCHORIZONTAL
DCLINEAR,DCLINEAR
DCRADIUS,DCRADIUS
DCVERTICAL,DCVERTICAL
DDATTE,DDATTE
DDGRIPS,DDGRIPS
DDIM,DDIM
DDINSERT,DDINSERT
DDPLOTSTAMP,DDPLOTSTAMP
DDRMODES,DDRMODES
DDSELECT,DDSELECT
DDSTYLE,DDSTYLE
DDUCS,DDUCS
DDUCSP,DDUCSP
DDUNITS,DDUNITS
DDVPOINT,DDVPOINT
DELCONSTRAINT,DELCONSTRAINT
DESKTOPANALYTICS,DESKTOPANALYTICS
DETACHURL,DETACHURL
DGNADJUST,DGNADJUST
DGNATTACH,DGNATTACH
DGNBIND,DGNBIND
DGNCLIP,DGNCLIP
DGNEXPORT,DGNEXPORT
DGNIMPORT,DGNIMPORT
DGNLAYERS,DGNLAYERS
DGNMAPPING,DGNMAPPING
DIGITALSIGN,DIGITALSIGN
DIM1,DIM1
DIMALIGNED,DIMALIGNED
DIMANGULAR,DIMANGULAR
DIMARC,DIMARC
DIMBASELINE,DIMBASELINE
DIMBREAK,DIMBREAK
DIMCENTER,DIMCENTER
DimConstraint,DimConstraint
DIMCONTINUE,DIMCONTINUE
DIMDIAMETER,DIMDIAMETER
DIMDISASSOCIATE,DIMDISASSOCIATE
DIMEDIT,DIMEDIT
DIMEX,DIMEX
DIMHORIZONTAL,DIMHORIZONTAL
DIMIM,DIMIM
DIMINSPECT,DIMINSPECT
DIMJOGGED,DIMJOGGED
DIMJOGLINE,DIMJOGLINE
DIMLINEAR,DIMLINEAR
DIMORDINATE,DIMORDINATE
DIMOVERRIDE,DIMOVERRIDE
DIMRADIUS,DIMRADIUS
DIMREASSOC,DIMREASSOC
DIMREASSOCIATE,DIMREASSOCIATE
DIMREGEN,DIMREGEN
DIMROTATED,DIMROTATED
DIMSPACE,DIMSPACE
Dimstyle,Dimstyle
DIMTEDIT,DIMTEDIT
DIMVERTICAL,DIMVERTICAL
DIST,DIST
DISTANTLIGHT,DISTANTLIGHT
DOWNLOADMANAGER,DOWNLOADMANAGER
DRAGMODE,DRAGMODE
DRAWINGRECOVERY,DRAWINGRECOVERY
DRAWINGRECOVERYHIDE,DRAWINGRECOVERYHIDE
DRAWORDER,DRAWORDER
DROPGEOM,DROPGEOM
DSETTINGS,DSETTINGS
DTEXT,DTEXT
DVIEW,DVIEW
DWFADJUST,DWFADJUST
DWFATTACH,DWFATTACH
DWFCLIP,DWFCLIP
DWFFORMAT,DWFFORMAT
DWFLAYERS,DWFLAYERS
DWGCONVERT,DWGCONVERT
DWGHISTORY,DWGHISTORY
DWGHISTORYCLOSE,DWGHISTORYCLOSE
DWGPROPS,DWGPROPS
DXBIN,DXBIN
DXFIN,DXFIN
DXFOUT,DXFOUT
EATTEDIT,EATTEDIT
EATTEXT,EATTEXT
EDGESURF,EDGESURF
EDITSHOT,EDITSHOT
EDITTABLECELL,EDITTABLECELL
EDITTIME,EDITTIME
ELEV,ELEV
EPLOTEXT,EPLOTEXT
ETRANSMIT,ETRANSMIT
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPORTDWF,EXPORTDWF
EXPORTDWFX,EXPORTDWFX
EXPORTLAYOUT,EXPORTLAYOUT
EXPORTPDF,EXPORTPDF
EXPORTSETTINGS,EXPORTSETTINGS
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
EXPORTUSERSETTINGS,EXPORTUSERSETTINGS
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
EXTERNALREFERENCESCLOSE,EXTERNALREFERENCESCLOSE
EXTRIM,EXTRIM
FADEMARKUP,FADEMARKUP
FASTSEL,FASTSEL
FILEOPEN,FILEOPEN
FILETAB,FILETAB
FILETABCLOSE,FILETABCLOSE
FILLETEDGE,FILLETEDGE
FLATSHOT,FLATSHOT
FREESPOT,FREESPOT
FREEWEB,FREEWEB
FS,FS
GATTE,GATTE
GCCOINCIDENT,GCCOINCIDENT
GCCOLLINEAR,GCCOLLINEAR
GCCONCENTRIC,GCCONCENTRIC
GCEQUAL,GCEQUAL
