source,target
ARRAYPOLAR,МАССИВКРУГ
ARRAYRECT,МАССИВПРЯМОУГ
ARX,ARX
assembly drawing,сборочный чертеж
assembly extraction template,шаблон извлечения сборки
ASSISTANTCLOSE,АССИСТЕНТЗАКР
ASSISTANTOPEN,АССИСТЕНТОТКР
associative array,ассоциативный массив
assumed nozzle,ложный штуцер
ATEXT,ATEXT
ATIL,ATIL
ATTACHURL,УРЛСВЯЗАТЬ
ATTDEF,АТОПР
ATTDISP,АТЭКР
ATTEDIT,АТРЕД
ATTEXT,АТЭКСП
ATTIN,ATTIN
ATTIPEDIT,АТРЕДМ
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
ATTSYNC,АТРОБНОВИТЬ
AutoCAD color index,Индекс цвета AutoCAD
AutoCAD including specialized toolsets,AutoCAD including specialized toolsets
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoComplete,Автозавершение
AUTOCONSTRAIN,АВТООГРАНИЧЕНИЕ
Autodesk Assistant,Autodesk Assistant
Autodesk CAD Manager Tools,Autodesk CAD Manager Tools Setup Wizard
Autodesk Content Explorer,Autodesk Content Explorer
Autodesk Manufacturing Community Portal,портал сообщества пользователей Autodesk в сфере производства
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
AutoLISP,AutoLISP Project Files
AutoLISP development,разработка на AutoLISP
AutoLISP environment,среда AutoLISP
AUTOPUBLISH,АВТОПУБЛ
auxiliary coordinate system,вспомогательная система координат
axis offset,смещение оси
azimuth,азимут
BACKGROUND,ФОН
backwater gate,обратный клапан
BACTION,БЛОКРЕАКТ
BACTIONBAR,БЛОКСТРОКАОПЕРАЦИЙ
BACTIONSET,БЛОКРЕАКТНАБОР
BACTIONTOOL,БЛОКРЕАКТИНСТ
ball mill,шаровая мельница
base point,базовая точка
BASSOCIATE,БЛОКРЕАКТСВЯЗЬ
Batch Standards Checker,утилита пакетного нормоконтроля
BATTMAN,ДИСПАТБЛК
BATTORDER,БЛОКПОРАТР
BAUTHORPALETTE,БЛОКПАЛВАР
BAUTHORPALETTECLOSE,БЛОКПАЛВАРЗАКР
BCLOSE,БЛОКРЕДЗАКР
BCONSTRUCTION,БЛОКОНСТР
BCOUNT,BCOUNT
BCPARAMETER,БЛОКОГРПАРАМЕТР
BCYCLEORDER,БПОРЦИКЛ
BDA,BDA
BEDIT,БЛОКРЕД
below grade,под уровнем грунта
BESETTINGS,БЛОКРНАСТРОЙКИ
bevel,скос
BEXTEND,BEXTEND
BGRIPSET,БЛОКНАБРУЧ
BHATCH,КШТРИХ
bill of materials,спецификация
binary large object,большой двоичный объект
bitonal image,монохромное изображение
blend mode,режим смешивания
blend surface,переходная поверхность
BLOB,BLOB
block authoring object,объект вариации блока
block library,библиотека блоков
block properties table,таблица свойств блока
block replacement,замена блока
BLOCKICON,БЛОБРАЗЕЦ
BLOCKNAVIGATE,BLOCKNAVIGATE
BLOCKREPLACE,BLOCKREPLACE
BLOCKSDATAOPTION,ПАРАМДАННЫХБЛОКОВ
BLOCKSPALETTE,ПАЛБЛОКИ
BLOCKSPALETTECLOSE,ПАЛБЛОКИЗАКРЫТЬ
BLOCKTOXREF,BLOCKTOXREF
BLOOKUPTABLE,БЛОКТАБЛВЫБ
blow off valve,продувной клапан
BMAKE,BMAKE
BMOD,BMOD
BMPOUT,ЭКСПОРТБМП
boolean,логический
BOUNDARY,КОНТУР
bounded area,ограниченная область
bounding area,ограничивающая область
bounding box,ограничивающая рамка
BOX,ЯЩИК
BPARAMETER,БЛОКПАРАМ
BPOLY,КПОЛИ
branch circuit,участок цепи
break loop,цикл останова
break point,точка разрыва
BREAKATPOINT,РАЗОРВАТЬВТОЧКЕ
breaker,выключатель
BREAKLINE,BREAKLINE
break-out line,линия местного разреза
breakout section view,местный разрез
breakpoint,точка останова
BREP,ГРПРЕД
BREPLACE,БЗАМЕНИТЬ
BROWSER,БРАУЗЕР
BROWSERCLOSE,БРАУЗЕРЗАКРЫТЬ
BROWSEROPEN,БРАУЗЕРОТКРЫТЬ
BSAVE,БЛОКСОХР
BSAVEAS,БЛОКСОХРКАК
BSCALE,BSCALE
BTABLE,БЛОКТАБЛИЦА
BTESTBLOCK,БЛОКТЕСТБЛОК
BTRIM,BTRIM
bulge,прогиб
bulge factor,коэффициент прогиба
bulk copy,групповое копирование
bump,выдавливание
bump map,карта выдавливания
bump mapping,текстура выдавливания
bus bar,шина
BVHIDE,БЛОКСКРЫТЬ
BVSHOW,БЛОКПОКАЗАТЬ
BVSTATE,БЛОКСОСТВИД
cable tray,кабельный лоток
cable tray fitting,фитинг кабельного лотка
CAL,КАЛЬК
CAMERA,КАМЕРА
camera calibration,калибровка камеры
camera glyph,обозначение камеры
canvas,рабочая область
cap,заглушка
cap filleting,фильтрация заглушек
cap height,высота прописных букв
capacitor,конденсатор
Cascading Style Sheets,каскадные таблицы стилей
casing,обсадная труба
casing model,модель обсадной трубы
catalog assignment,назначение каталога
catalog parts lookup,поиск деталей в каталоге
Catmull-Clark subdivision surface,поверхность сглаживания Catmull-Clark
CDORDER,CDORDER
center mark,маркер центра
center point,центр
CENTERDISASSOCIATE,ЦЕНТРОТКРЕПИТЬ
CENTERMARK,МАРКЕРЦЕНТРА
CENTERREASSOCIATE,ЦЕНТРПРИКРЕПИТЬ
CENTERRESET,ЦЕНТРСБРОС
CHAMFER,ФАСКА
CHAMFEREDGE,ФАСКАКРОМКИ
character large object,большой символьный объект
CHECKSTANDARDS,НОРМОКОНТРОЛЬ
chi square,хи-квадрат
child feature class,дочерний класс элементов
CHPROP,СВОЙСТВА
CHSPACE,СМЕНАПРОСТР
CHURLS,CHURLS
cinematic shot,кинематический снимок
CIRCLE,КРУГ
circlip,стопорное кольцо
circuit breaker,автоматический выключатель
circuitry,цепи
CLASSICGROUP,КЛГРУППА
CLASSICIMAGE,КЛИЗОБ
CLASSICINSERT,КЛВСТАВИТЬ
CLASSICLAYER,CLASSICLAYER
CLASSICXREF,КЛССЫЛКА
CLEANSCREENOFF,ЧИСТЭКРОТКЛ
CLEANSCREENON,ЧИСТЭКРВКЛ
clip volume,усечение объема
CLIPIT,CLIPIT
CLOB,CLOB
CLOSEALL,ЗАКРЫТЬВСЕ
CLOSEALLOTHER,ЗАКРЫТЬВСЕПРОЧИЕ
closed edge,замкнутое ребро
code combination,сочетание норм
COGO,COGO
cold grip,неактивная ручка
cold water fixture unit,расход прибора для холодной воды
colinear,коллинеарный
colinear constraint,зависимость коллинеарности
collate,разобрать
collection,коллекция
collinear,коллинеарный
color book,альбом цветов
colorbook,альбом цветов
combined electric and heat generating station,теплоэлектростанция
combustion chamber,камера сгорания
COMMANDLINE,КОМСТР
COMMANDLINEHIDE,СКРЫТЬКОМАНДНУЮСТРОКУ
COMMANDMACROS,МАКРОСКОМАНД
COMMANDMACROSCLOSE,МАКРОСКОМАНДЗАКРЫТЬ
comminuting machine,измельчитель
COMPARECLOSE,СРАВНИТЬЗАКРЫТЬ
COMPAREEXPORT,СРАВНИТЬЭКСПОРТ
COMPAREIMPORT,СРАВНИТЬИМПОРТ
COMPAREINFO,СРАВНИТЬИНФО
component class,класс компонентов
component list,список компонентов
composite solid,составное тело
composite symbol,композитное обозначение
compound joint,составное соединение
compound symbol,составное обозначение
compression,сжатие
compression end,обжатый конец
compression spring,пружина сжатия
computed length,вычисленная длина
concentric,концентрический
conductor,проводник
conduit,короб
conduit fitting,фитинг короба
CONE,КОНУС
CONFIG,НАСТР
connection grip,ручка соединения
connection symbol,обозначение соединения
connector line,соединительная линия
connector pin,вывод соединителя
constrained object,зависимый объект
constraint bar,панель зависимостей
constraint parameter,параметр зависимости
constraint point,точка зависимости
constraint solver,решение зависимостей
constraint variable,переменная зависимости
CONSTRAINTBAR,ОГРСТРОКА
CONSTRAINTSETTINGS,ОГРПАРАМЕТРЫ
construction line,вспомогательная линия
Content Editor,редактор компонентов
content library,библиотека компонентов
content pack,пакет компонентов
continuation grip,ручка продолжения
control cabinet,шкаф управления
control cable,кабель управления
control hull,каркас управляющих вершин
control point,точка управления
control vertex,управляющая вершина
control vertex hull,каркас управляющих вершин
control vertices hull,каркас управляющих вершин
CONVERTCTB,ПРЕОБРТСП
CONVERTOLDLIGHTS,ПРЕОБРУСТАРСВЕТ
CONVERTOLDMATERIALS,ПРЕОБРУСТАРМАТЕРИАЛ
CONVERTPOLY,ПОЛКОНВЕРТ
CONVERTPSTYLES,ПРЕОБРСПЕЧ
CONVTOMESH,ПРЕОБРВСЕТЬ
CONVTONURBS,ПРЕОБРВNURBS
CONVTOSOLID,ПРЕОБРВТЕЛО
CONVTOSURFACE,ПРЕОБРВПВРХ
coordinate reference system,опорная система координат
coordinate system tracker,отслеживание систем координат
coordination model,Координационная модель
COORDINATIONMODELATTACH,КООРДМОДЕЛЬВСТАВИТЬ
COPYBASE,БТКОПИРОВАТЬ
COPYCLIP,КБУФЕР
COPYFROMTRACE,КОПИРОВАТЬИЗТРАССИРОВКИ
COPYHIST,КПРОТОКОЛ
COPYLINK,КСВЯЗЬ
COPYM,COPYM
COPYTOLAYER,КОПИЯВСЛОЙ
corner point,угловая точка
COUNTAREA,ОБЛАСТЬПОДСЧЕТА
COUNTAREACLOSE,ОБЛАСТЬПОДСЧЕТАЗАКРЫТЬ
COUNTCLOSE,ПОДСЧЕТЗАКР
COUNTFIELD,ПОДСЧЕТПОЛЕ
COUNTLIST,ПОДСЧЕТСПИСОК
COUNTLISTCLOSE,ПОДСЧЕТСПИСОКЗАКР
COUNTNAVNEXT,ПОДСЧЕТПЕРЕЙТИСЛЕД
COUNTNAVPREV,ПОДСЧЕТПЕРЕЙТИПРЕД
COUNTTABLE,ПОДСЧЕТТАБЛ
covering area,площадь покрытия
CRC,CRC
cross section duct,кабельный канал поперечного сечения
CRS,CRS
CS library,библиотека систем координат
CSS,CSS
cubic loft,кубический лофт
CUI,НПИ
CUI editor,редактор НПИ
CUIEXPORT,НПИЭКСПОРТ
CUIIMPORT,НПИИМПОРТ
CUILOAD,НПИЗАГР
CUIUNLOAD,НПИВЫГР
current directory,рабочий каталог
curvature analysis,анализ кривизны
Customer Error Reporting,Пользовательский отчет об ошибках
customer support,служба поддержки клиентов
CUTBASE,ВЫРЕЗАТЬСБАЗОЙ
CUTCLIP,ВБУФЕР
cutting line,линия сечения
CVADD,УВДОБАВИТЬ
CVHIDE,УВСКРЫТЬ
CVREBUILD,УВПЕРЕСТРОИТЬ
CVREMOVE,УВУДАЛИТЬ
CVSHOW,УВПОКАЗАТЬ
CWFU,CWFU
CYLINDER,ЦИЛИНДР
DATAEXTRACTION,ДАННЫЕИЗВЛ
DATALINK,СВЯЗЬ
DATALINKUPDATE,СВЯЗЬОБНОВИТЬ
datumpoint,базовая точка
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETELT
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
DBCONNECT,БДСВЯЗЬ
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
DBLIST,БДСПИСОК
DCALIGNED,РОПАРАЛЛЕЛЬНОСТЬ
DCANGULAR,РОУГОЛ
DCCONVERT,РОПРЕОБРАЗОВАТЬ
DCDIAMETER,РОДИАМЕТР
DCDISPLAY,РООТОБР
DCFORM,РОФОРМ
DCHORIZONTAL,РОГОРИЗОНТАЛЬНОСТЬ
DCLINEAR,РОЛИНЕЙНОСТЬ
DCM Engine,модуль DCM
DCRADIUS,РОРАДИУС
DCVERTICAL,РОВЕРТИКАЛЬНОСТЬ
DDATTE,ДИАЛАТР
DDGRIPS,ДИАЛРУЧ
DDIM,ДИАЛРАЗМ
DDINSERT,ДИАЛВСТ
DDPLOTSTAMP,DDPLOTSTAMP
DDRMODES,ДИАЛСРЕД
DDSELECT,ДИАЛВЫБ
DDSTYLE,ДИАЛСТИЛЬ
DDUCS,ДИАЛПСК
DDUCSP,ДИАЛСПСК
DDUNITS,ДИАЛЕДИН
DDVPOINT,ДИАЛТЗРЕН
dead joint symbol,обозначение неразъемного соединения
decorative element,элементы оформления
degrees minutes seconds,градусы минуты секунды
DELCONSTRAINT,УДАЛОГР
dependency highlighting,выделение зависимости
depth of field,глубина резкости
depth polygon,полигон глубины
Design Review,Design Review
Design Web Format,Design Web Format
DESKTOPANALYTICS,РАБОЧАЯАНАЛИТИКА
DETACHURL,УРЛРАЗОРВАТЬ
deviation,отклонение
DGNADJUST,ДГНРЕГУЛ
DGNATTACH,ДГНВСТАВИТЬ
DGNBIND,ВНЕДРИТЬДГН
DGNCLIP,ДГНРЕЗ
DGNEXPORT,ДГНЭКСПОРТ
DGNIMPORT,ДГНИМПОРТ
DGNLAYERS,ДГНСЛОЙ
DGNMAPPING,ДГНСООТВ
diameter,диаметр
diffuse map,карта рассеяния
digital elevation model,цифровая модель рельефа
Digital Signature Extension,Digital Signature Extension
DIGITALSIGN,ЦИФРПОДПИСЬ
digitizer puck,шайба дигитайзера
digitizing tablet,планшет дигитайзера
DIM,РАЗМЕР
DIM1,РАЗМЕР1
DIMALIGNED,РЗМПАРАЛ
DIMANGULAR,РЗМУГЛОВОЙ
DIMARC,РЗМДУГИ
DIMBASELINE,РЗМБАЗОВЫЙ
DIMBREAK,РЗМРАЗОРВАТЬ
DIMCENTER,РЗМЦЕНТР
DIMCONTINUE,РЗМЦЕПЬ
DIMDIAMETER,РЗМДИАМЕТР
DIMDISASSOCIATE,РЗМОТКРЕПИТЬ
DIMEDIT,РЗМРЕД
dimension constraint,размерная зависимость
dimension line,размерная линия
dimension style,размерный стиль
dimensional constraint,размерная зависимость
dimensional input,ввод размеров
DIMEX,DIMEX
DIMHORIZONTAL,РЗМГОРИЗ
DIMIM,DIMIM
DIMINSPECT,РЗМИНСПЕКТ
DIMJOGGED,РЗМИЗЛОМ
DIMJOGLINE,РЗМИЗЛИНИЯ
DIMLINEAR,РЗМЛИНЕЙНЫЙ
DIMORDINATE,РЗМОРДИНАТА
DIMOVERRIDE,РЗМПОДАВИТЬ
DIMRADIUS,РЗМРАДИУС
DIMREASSOC,DIMREASSOC
DIMREASSOCIATE,РЗМПРИКРЕПИТЬ
DIMREGEN,РЗМРЕГЕН
DIMROTATED,РЗМПОВЕРН
DIMSPACE,РЗМСМЕЩ
DIMTEDIT,РЗМРЕДТЕКСТ
DIMVERTICAL,РЗМВЕРТИК
disposal tank,резервуар для сливной воды
DIST,ДИСТ
distance offset,расстояние смещения
DISTANTLIGHT,УДАЛСВЕТ
distributed rendering,распределенная визуализация
dithering,размывание
DMS,DMS
dock,закрепить
DOF,DOF
DONUT,КОЛЬЦО
dots per inch,точек на дюйм
DOUGHNUT,КОЛЬЦО
DOWNLOADMANAGER,ДИСПЕТЧЕРЗАГРУЗКИ
DPI,DPI
draft analysis,анализ уклона
drafting standard,стандарт оформления
DRAGMODE,СЛЕДИТЬ
drain area,место слива
drawing congestion,нагруженность чертежа
drawing folder,папка чертежей
Drawing Interchange Format,Drawing Interchange Format
drawing list report,отчет о списке чертежей
Drawing Manager,Диспетчер чертежей
drawing set,набор чертежей
DRAWINGRECOVERY,ВОССТАНЧЕРТЕЖА
DRAWINGRECOVERYHIDE,СКРЫТЬВОССТАНЧЕРТЕЖА
DRAWORDER,ПОРЯДОК
driven constraint,варьируемая зависимость
driving dimension,контрольный размер
DROPGEOM,ОГЕОМ
DSETTINGS,РЕЖИМРИС
DTED,DTED
DTEXT,ДТЕКСТ
duct fitting,фитинг воздуховода
dump,дамп
DVIEW,ДВИД
DWF,DWF
DWFADJUST,ДВФРЕГУЛ
DWFATTACH,ДВФВСТАВИТЬ
DWFCLIP,ДВФРЕЗ
DWFFORMAT,ДВФФОРМАТ
DWFLAYERS,ДВФСЛОЙ
DWG Convert,DWG Convert
DWG TrueConvert,DWG TrueConvert
DWG TrueView,Autodesk DWG TrueView Sequoia
DWGCONVERT,ДВГПРЕОБРАЗОВАТЬ
DWGHISTORY,ЖУРНАЛДВГ
DWGHISTORYCLOSE,ЖУРНАЛДВГЗАКРЫТЬ
DWGPROPS,СВОЙСТВАРИС
DXBIN,ИМПОРТД
DXF,DXF
DXFIN,ИМПОРТА
DXFOUT,ЭКСПОРТА
dynamic constraint,динамическая зависимость
dynamic schematic drawing,динамический чертеж схемы
easting,восточное положение
EATTEDIT,АТРЕДАКТ
EATTEXT,АТРИЗВЛЕЧЬ
EDGE,EDGE
edge symbol,обозначение кромки
EDGESURF,П-КРОМКА
edit in place,контекстное редактирование
editing tool,инструмент редактирования
EDITSHOT,РЕДСНИМОК
EDITTABLECELL,РЕДЯЧТАБЛ
EDITTIME,EDITTIME
ejector,выталкиватель
elbow,отвод
Electric Explorer,обозреватель электрооборудования
ELEV,УРОВЕНЬ
elevation,отметка
elevation offset,смещение отметки
elide,опускать
ELLIPSE,ЭЛЛИПС
embed,внедрить
emitter,излучатель
end point,конечная точка
endline grip,ручка конца линии
engineering items,инженерные элементы
enhanced secondary window,расширенное вспомогательное окно
enhanced viewer,улучшенное средство просмотра
entity filter,фильтр объектов
environment map,карта среды
EPLOTEXT,EPLOTEXT
EPSG code,код EPSG
ERASE,СТЕРЕТЬ
ESW,ESW
ETRANSMIT,ФОРМКОМПЛЕКТ
evaluation version,evaluation version
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPLORER,EXPLORER
EXPORTDWF,ЭКСПОРТДВФ
EXPORTDWFX,ЭКСПОРТДВФХ
EXPORTLAYOUT,ЭКСПОРТВЭЛИСТА
EXPORTPDF,ЭКСПОРТПДФ
EXPORTSETTINGS,ЭКСПОРТНАЙСТРОЙКИ
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Expression Builder,Построитель выражений
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
EXTEND,УДЛИНИТЬ
extended help file,дополнительный файл справки
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
extension,расширение
extension line,выносная линия
extension spring,пружина растяжения
external reference,внешняя ссылка
External Reference Manager,Диспетчер внешних ссылок
EXTERNALREFERENCES,ВНССЫЛКИ
EXTERNALREFERENCESCLOSE,ВНССЫЛКИЗАКР
EXTRIM,EXTRIM
fabricated equipment,готовое оборудование
facet,грань
facility,установка
FADEMARKUP,ЗАТЕНИТЬПОМЕТКУ
FASTSEL,FASTSEL
FDO,FDO
feature class,класс элементов
feature container,контейнер элементов
feature control frame,допуск формы и расположения
Feature Explorer,обозреватель элементов
feeder,фидер
FID,идентификатор элемента
FIELD,ПОЛЕ
field fit,поставляется с запасом
field weld,монтажный сварной шов
FILEOPEN,ФАЙЛОТКРЫТЬ
FILETAB,ФАЙЛВКЛАДКА
FILETABCLOSE,ФАЙЛВКЛАДКАЗАКРЫТЬ
fill pattern,образец заливки
fillet,сопряжение
FILLETEDGE,СОПРЯЖЕНИЕКРОМКИ
Filtration Bed,фильтрующее основание
final gathering,финальная сборка
fit point,определяющая точка
flat search,динамический поиск
FLATSHOT,ПЛОСКСНИМОК
floater,неподключенный провод
flow arrow,стрелка направления потока
flow direction,направление сигнала
flush constraint,зависимость заподлицо
flyout,всплывающие меню
fly-out,всплывающие меню
FOG,ТУМАН
fold panel,интеллектуальная панель
foreign key,внешний ключ
foul water,сточные воды
frame,кадр
frame rate,частота кадров
free standpoint,свободный пикет
free station,свободное размещение
freeform design,проектирование произвольных форм
FREESPOT,СВОБПРОЖЕКТОР
freestanding annotation,автономнная аннотация
FREEWEB,СВОБСЕТСВЕТ
FS,FS
fuse,предохранитель
fuzz,допуск
gap,зазор
GATTE,GATTE
GCCOINCIDENT,ГОСОВМЕЩЕНИЕ
GCCOLLINEAR,ГОКОЛЛИНЕАРНОСТЬ
GCCONCENTRIC,ГОКОНЦЕНТРИЧНОСТЬ
GCEQUAL,ГОРАВЕНСТВО
GCFIX,ГОФИКС
GCHORIZONTAL,ГОГОРИЗОНТАЛЬНОСТЬ
GCPARALLEL,ГОПАРАЛЛЕЛЬНОСТЬ
GCPERPENDICULAR,ГОПЕРПЕНДИКУЛЯРНОСТЬ
GCSMOOTH,ГОГЛАДКОСТЬ
GCSYMMETRIC,ГОСИММЕТРИЯ
GCTANGENT,ГОКАСАНИЕ
GCVERTICAL,ГОВЕРТИКАЛЬНОСТЬ
geodetic network point,точка геодезической сети
geodetic transformation,преобразование геодезических данных
GEOGRAPHICLOCATION,ГЕОПОЛОЖЕНИЕ
GEOLOCATEME,ГЕОНАЙТИМЕНЯ
GEOMAP,ГЕОКАРТА
GEOMAPIMAGE,ИЗОБГЕОКАРТЫ
GEOMAPIMAGEUPDATE,ИЗОБГЕОКАРТЫОБНОВИТЬ
GEOMARKLATLONG,ГЕОМАРКШИРДОЛГ
GEOMARKME,ГЕОМАРКМЕНЯ
GEOMARKPOINT,ГЕОМАРКТОЧКА
GEOMARKPOSITION,ГЕОМАРКПОЛОЖ
GEOMCONSTRAINT,ГЕОМОГР
geometric constraint,геометрическая зависимость
GEOREMOVE,ГЕОУДАЛИТЬ
GEOREORIENTMARKER,ГЕОПЕРЕОРИЕНТМАРКЕР
geospatial information,картографические данные
GETSEL,GETSEL
gizmo,гизмо
Gooch shading,тонирование по Гучу
GOTOSTART,ПЕРЕЙТИВПУСК
GOTOURL,GOTOURL
GRADIENT,ГРАДИЕНТ
gradient ramp,формула градиента
grading plan,план профилирования
GRAPHICSCONFIG,ГРАФИКАНАСТР
GRAPHSCR,ГРАФЭКР
grease trap,жироуловитель
GRID,СЕТКА
grip,ручка
grip mirror,зеркальное отражение с помощью ручек
grip rotate,поворот с помощью ручек
grip scale,mасштабирование с помощью ручек
grit chamber,гравиеловка
ground,заземление
ground thread,шлифованная резьба
ground water,грунтовые воды
Group Policy Object,объект групповой политики
grouped BOM row,сгруппированная строка спецификации
GROUPEDIT,ГРУППАРЕД
handhole,люк
hardware shader,аппаратный шейдер
hatch pattern,образец штриховки
HATCHEDIT,РЕДШТРИХ
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
heat exchanger,теплообменник
HELIX,СПИРАЛЬ
helix angle,угол наклона зуба
HIDEOBJECTS,HIDEOBJECTS
HIDEPALETTES,СКРЫТЬПАЛИТРЫ
high pressure switch,переключатель высокого давления
HIGHLIGHTNEW,ВЫДЕЛИТЬНОВОЕ
HLSETTINGS,НЛНАСТР
hole chart,таблица отверстий
horizontal constraint,зависимость горизонтальности
horizontal landing,горизонтальная полка
hot grip,активная ручка
hot water fixture unit,расход прибора для горячей воды
