source,target
ATTIPEDIT,EDYCJAPODKUR
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
ATTSYNC,ATRSYN
AutoCAD color index,Indeks kolorów AutoCAD
AutoCAD including specialized toolsets,AutoCAD including specialized toolsets
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoCAD Mobile,aplikacja mobilna AutoCAD
AutoComplete,autouzupełnianie
AUTOCONSTRAIN,AUTOWIĄZGEOM
Autodesk Assistant,Autodesk Assistant
Autodesk CAD Manager Tools,Autodesk CAD Manager Tools Setup Wizard
Autodesk Content Explorer,Autodesk Content Explorer
Autodesk Manufacturing Community Portal,portal Autodesk Manufacturing Community
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
AutoLISP development,środowisko programistyczne AutoLISP
AutoLISP environment,środowisko AutoLISP
AUTOPUBLISH,OPUBLIKUJAUTO
auxiliary coordinate system,pomocniczy układ współrzędnych
axis offset,odsunięcie osi
azimuth,azymut
BACKGROUND,TŁO
backwater gate,stawidło
BACTION,BOPERACJA
BACTIONBAR,PASEKZMNAKONSTR
BACTIONSET,BZESTOPERACJI
BACTIONTOOL,BNARZOPERACJI
ball mill,młyn kulowy
BASE,BAZA
base point,punkt bazowy
BASSOCIATE,BSKOJARZ
Batch Standards Checker,Wsadowy kontroler standardów
BATTMAN,MENATR
BATTORDER,BATRKOLEJ
baud rate,szybkość transmisji
BAUTHORPALETTE,BPALETAAUTOR
BAUTHORPALETTECLOSE,BPALETAAUTORZAMKNIJ
BCLOSE,BZAMKNIJ
BCONSTRUCTION,BKONSTR
BCOUNT,BCOUNT
BCPARAMETER,PARAMWIĄZBLOKU
BCYCLEORDER,BKOLEJCYKL
BEDIT,BEDYCJA
below grade,podziemne
BESETTINGS,BEDYCJAUSTAW
bevel,skos
BEXTEND,BEXTEND
BGRIPSET,BZESTAWUCHWYTÓW
BHATCH,GKRESKUJ
bill of materials,zestawienie komponentów
binary large object,wielki obiekt binarny
bitonal image,obraz dwukolorowy
blend mode,tryb łączenia
blend surface,powierzchnia połączenia
BLOB,BLOB
block,blok
block authoring object,obiekt autorski bloku
block library,biblioteka bloków
block properties table,tabela właściwości bloku
block replacement,zastępowanie definicji bloku
BLOCKICON,IBLOK
BLOCKREPLACE,BLOCKREPLACE
BLOCKSDATAOPTION,DANEBLOKÓWOPCJA
BLOCKSPALETTE,PALETABLOKI
BLOCKSPALETTECLOSE,PALETĘBLOKIZAMKNIJ
BLOCKTOXREF,BLOCKTOXREF
BLOOKUPTABLE,BTABWYSZUKANIA
blow off valve,zawór spustowy
BMAKE,TBLOK
BMOD,BMOD
BMPOUT,BMPWY
BOUNDARY,OBWIEDNIA
bounded area,obszar obramowany
bounding area,obszar obramowania
bounding box,ramka ograniczająca
BPARAMETER,BPARAMETR
BPOLY,GPLINIA
branch circuit,obwód rozgałęziony
break loop,pętla przerwania
break point,punkt przerwania
BREAKATPOINT,PRZERWIJWPUNKCIE
breaker,wyłącznik instalacyjny
BREAKLINE,BREAKLINE
break-out line,linia przerwania
breakout section view,rzut przekroju wyrwania w obszarze papieru
breakpoint,punkt przerwania
BREP,REPOBW
BREPLACE,ZASTĄPBL
BROWSER,PRZEGLĄDAJ
BROWSERCLOSE,ZAMKNIJPRZEGL
BROWSEROPEN,OTWÓRZPRZEGL
BSAVE,BZAPISZ
BSAVEAS,BNZAPISZ
BSCALE,BSCALE
BTABLE,BTABELA
BTESTBLOCK,BTESTUJBLOK
BTRIM,BTRIM
bulge,wybrzuszenie
bulge factor,współczynnik wypukłości
bulk copy,kopia całkowita
bump,wypukłość
bump map,mapa wypukłości
bump mapping,mapowanie wypukłości
BURST,BURST
bus bar,magistrala
BVHIDE,BWUKRYJ
BVSHOW,BWPOKAŻ
BVSTATE,BWSTAN
cable tray,kanał kablowy
cable tray fitting,łącznik kanału kablowego
CAL,KALK
CAMERA,KAMERA
camera calibration,kalibracja kamery
camera glyph,znaczniki kamery
canvas,obszar rysunku
cap,zaślepka
cap filleting,zakończenie łukowe
cap height,wysokość wersalika
capacitor,kondensator
Cascading Style Sheets,arkusze stylu kaskadowego
casing,obudowa
casing model,model obudowy
Catmull-Clark subdivision surface,powierzchnia podpodziałów Catmull-Clarka
CDORDER,CDORDER
center mark,znacznik środka
CENTERDISASSOCIATE,ODCZEPODŚRODKA
CENTERMARK,ZNACZNIKŚRODKA
CENTERREASSOCIATE,DOCZEPDOŚRODKA
CENTERRESET,RESETUJŚRODEK
CHAMFEREDGE,FAZOWKRAW
CHAR,CHAR
character large object,wielki obiekt znaku
CHECKSTANDARDS,SPRSTANDARD
chi square,chi-kwadrat
child feature class,podrzędna klasa elementów
CHPROP,ZMCECHY
CHSPACE,ZMOBSZAR
CHURLS,CHURLS
cinematic shot,ujęcie kinowe
CIRCLE,OKRĄG
circlip,pierścień sprężynujący zabezpieczający
circuit breaker,wyłącznik instalacyjny
CLASSICGROUP,GRUPAKLASYCZNA
CLASSICIMAGE,KLASYCZNYOBRAZ
CLASSICINSERT,WSTAWKLASYCZNIE
CLASSICLAYER,CLASSICLAYER
CLASSICXREF,KLASYCZNYODNZ
CLEANSCREENOFF,CZYŚĆEKRANWYŁ
CLEANSCREENON,CZYŚĆEKRANWŁ
clip volume,objętość przycięcia
CLIPIT,CLIPIT
CLOB,CLOB
CLOSEALL,ZAMKNIJWS
CLOSEALLOTHER,ZAMKNIJPOZOSTAŁE
closed edge,zamknięta krawędź
code combination,kombinacje normowe
COGO,COGO
cold grip,nieaktywny uchwyt
cold water fixture unit,jednostka armatury do zimnej wody
colinear constraint,wiązania współliniowe
collate,scalić
COLOR,KOLOR
color book,paleta kolorów
colorbook,paleta kolorów
combustion chamber,komora spalania
COMMANDLINE,LINPOL
COMMANDLINEHIDE,LINPOLUKRYJ
COMMANDMACROS,MAKRAPOLECEŃ
COMMANDMACROSCLOSE,MAKRAPOLECEŃZAMKNIJ
comminuting machine,rozdrabniarka
COMPARECLOSE,PORÓWNANIEZAMKNIJ
COMPAREEXPORT,PORÓWNANIEEKSPORTUJ
COMPAREIMPORT,PORÓWNANIEIMPORTUJ
COMPAREINFO,PORÓWNAJINFO
component list,lista komponentów
composite solid,bryła złożona
composite symbol,symbol złożony
compound symbol,złożona definicja symbolu
compression,mechanizm kompresji
compression spring,sprężyna ściskana
computed length,długość obliczona
conductor,przewodnik
conduit,rura kablowa
conduit fitting,osprzęt do rurkowania
CONE,STOŻEK
CONFIG,KONFIG
connector line,linia łącząca
connector pin,wtyk złącza
constrained object,obiekt związany
constraint bar,pasek ograniczeń
constraint parameter,parametr wiązania
constraint point,punkt ograniczający
constraint solver,funkcja rozwiązywania ograniczeń
constraint variable,zmienna ograniczenia
CONSTRAINTBAR,PASEKWIĄZAŃ
CONSTRAINTSETTINGS,USTAWWIĄZGEOM
construction line,linia konstrukcyjna
Content Editor,edytor zawartości
content library,biblioteka zawartości
content pack,pakiet zawartości
control cabinet,szafka kontrolna
control cable,przewód kontrolny
control hull,powłoka sterująca
control point,punkt kontrolny
control vertex,wierzchołek sterujący
control vertex hull,powłoka z wierzchołków sterujących
control vertices hull,powłoka z wierzchołków sterujących
CONVERTCTB,KONWERSJACTB
CONVERTOLDLIGHTS,PRZEKSTARŚWIAT
CONVERTOLDMATERIALS,PRZEKSTARMATER
CONVERTPOLY,KONWERSJAPLINIA
CONVERTPSTYLES,KONWERSJASTYLWYDRUKU
CONVTOMESH,PRZEKSZTAŁĆWSIATKĘ
CONVTONURBS,PRZEKSZTAŁĆWNURBS
CONVTOSOLID,KONWNABRYŁĘ
CONVTOSURFACE,KONWNAPOW
coordinate reference system,układ współrzędnych odniesienia
coordinate system tracker,śledzenie układów współrzędnych
COORDINATIONMODELATTACH,MODELKOORDDOŁĄCZ
COPYBASE,KOPIUJBAZA
COPYCLIP,KOPIUJ_S
COPYFROMTRACE,KOPIUJZEŚLADU
COPYHIST,KOPIUJHIST
COPYLINK,KOPIUJ_P
COPYM,COPYM
COPYTOLAYER,KOPIUJNAWAR
COUNTAREA,OBSZARZLICZANIA
COUNTAREACLOSE,OBSZARZLICZANIAZAMKNIJ
COUNTCLOSE,ZLICZZAMKNIJ
COUNTFIELD,ZLICZPOLE
COUNTLIST,ZLICZLISTA
COUNTLISTCLOSE,ZLICZLISTAZAMKNIJ
COUNTNAVNEXT,ZLICZNASTĘPNYELEMENT
COUNTNAVPREV,ZLICZPOPRZEDNIELEMENT
COUNTTABLE,ZLICZTABELA
covering area,obszar przykrycia
CRC,CRC
crease,fałdowanie
cross section,etykieta przekroju poprzecznego bez przekroju poprzecznego
cross section duct,przekrój kanału
CRS,CRS
CS library,biblioteka UW
CSS,CSS
cubic loft,wyciągnięcie sześcienne
CUIEXPORT,EKSPORTCUI
CUIIMPORT,IMPORTCUI
CUILOAD,WCZYTAJCUI
CUIUNLOAD,USUŃCUI
current directory,bieżący katalog
curvature analysis,analiza krzywizny
Customer Error Reporting,Zgłaszanie błędów po stronie klienta
customer support,obsługa klienta
CUTBASE,WYTNIJBAZA
CUTCLIP,WYTNIJ
cutting line,linia cięcia
CV hull,powłoka z wierzchołków sterujących
CVADD,DODAJPUNKTSTER
CVHIDE,UKRYJPUNKTSTER
CVREBUILD,PRZEBUDUJPUNKTSTER
CVREMOVE,USUŃPUNKTSTER
CVSHOW,POKAŻPUNKTSTER
CWFU,CWFU
CYLINDER,WALEC
DATAEXTRACTION,WYODRDANYCH
DATALINK,ŁĄCZEDANYCH
DATALINKUPDATE,AKTUALŁĄCZEDANYCH
datumpoint,punkt odniesienia
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETEQRY
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
DBCONNECT,BDPODŁĄCZ
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
DBLIST,BDLISTA
DCALIGNED,WYRÓWNANEWW
DCANGULAR,KĄTOWEWW
DCCONVERT,KONWERTUJWW
DCDIAMETER,ŚREDNICAWW
DCDISPLAY,WYŚWIETLWW
DCFORM,FORMAWW
DCHORIZONTAL,POZIOMEWW
DCLINEAR,LINIOWEWW
DCM Engine,silnik DCM
DCRADIUS,PROMIEŃWW
DCVERTICAL,PIONOWEWW
DDATTE,ODATR
DDGRIPS,ODUCHWYT
DDIM,ODWYM
DDINSERT,ODWSTAW
DDPLOTSTAMP,ODZNAKWYDRUKU
DDRMODES,ODSTAN
DDSELECT,ODWYBIERZ
DDSTYLE,ODSTYL
DDUCS,ODLUW
DDUCSP,ODLUWS
DDUNITS,ODJEDN
DDVPOINT,ODPKTOBS
dead joint symbol,połączenie nierozłączne
decorative element,powtarzalne elementy dekoracyjne
degrees minutes seconds,"stopnie, minuty, sekundy"
DELCONSTRAINT,USUŃWIĄZANIA
dependency highlighting,zaznaczanie obiektów zależnych
depth of field,głębia ostrości
depth polygon,wielobok głębokości
Design Review,Design Review
Design Web Format,Design Web Format
DESKTOPANALYTICS,ANALIZAAKTYWNOŚCI
DETACHURL,ODŁĄCZURL
deviation,odchylenie
DGNADJUST,DGNDOPAS
DGNATTACH,DGNDOŁĄCZ
DGNBIND,USTALDGN
DGNCLIP,DGNPRZYT
DGNEXPORT,DGNEKSPORT
DGNIMPORT,DGNIMPORT
DGNLAYERS,DGNWARSTWY
DGNMAPPING,DGNODWZOR
diameter,średnica
diffuse map,mapa rozproszenia
digital elevation model,cyfrowy model wysokościowy
Digital Signature Extension,Digital Signature Extension
DIGITALSIGN,CYFRPODPISY
digitizer puck,wskaźnik digitalizatora
digitizing tablet,tablet
DIM,WYMIAR
DIM1,WYMIAR1
DIMALIGNED,WYMNORMALNY
DIMANGULAR,WYMKĄTOWY
DIMARC,WYMŁUK
DIMBASELINE,WYMBAZA
DIMBREAK,PRZERWYMIAR
DIMCENTER,WYMCENTRUM
DIMCONTINUE,WYMSZEREG
DIMDIAMETER,WYMŚREDNICA
DIMDISASSOCIATE,ODCZEPWYMIAR
DIMEDIT,WYMEDYCJA
dimension constraint,wiązanie wymiarowe
dimension style,styl wymiaru
dimensional constraint,wiązanie wymiarowe
dimensional input,dane wejściowe wymiarowe
DIMEX,DIMEX
DIMHORIZONTAL,WYMPOZIOMY
DIMIM,DIMIM
DIMINSPECT,WYMSPR
DIMJOGGED,WYMSKRÓCONY
DIMJOGLINE,LINWYMSKR
DIMLINEAR,WYMLINIOWY
DIMORDINATE,WYMWSPÓŁRZ
DIMOVERRIDE,WYMZMIEŃ
DIMRADIUS,WYMPROMIEŃ
DIMREASSOC,DIMREASSOC
DIMREASSOCIATE,DOCZEPWYMIAR
DIMREGEN,REGENWYM
DIMROTATED,WYMOBRÓCONY
DIMSPACE,PRZESTRZWYM
DIMTEDIT,WYMEDTEKST
DIMVERTICAL,WYMPIONOWY
disposal tank,zbiornik ściekowy
DIST,ODLEG
distance offset,odsunięcie odległości
DISTANTLIGHT,ŚWIATODL
distributed rendering,renderowanie rozproszone
dithering,wyrównywanie
DMS,DMS
DOF,DOF
DONUT,PIERŚCIEŃ
DOUGHNUT,PIERŚCIEŃ
DOWNLOADMANAGER,MENPOBIERANIA
DPI,DPI
draft analysis,analiza pochylenia
drafting standard,norma rysunkowa
DRAGMODE,TRDYNAM
drain area,obszar zlewni
drawing folder,folder rysowania
Drawing Interchange Format,Drawing Interchange Format
Drawing Manager,Menedżer rysunków
drawing set,zestaw rysunków
DRAWINGRECOVERY,NAPRAWRYSUNEK
DRAWINGRECOVERYHIDE,NAPRAWRYSUNEKUKRYJ
DRAWORDER,PORZWYŚ
driven constraint,wiązanie sterowane
driving dimension,wymiar sterowany
DROPGEOM,UPELEM
DSETTINGS,USTAWIENIARYS
DTED,DTED
DTEXT,DTEKST
duct fitting,łącznik przewodu
dump,plik zrzutu
DVIEW,DWIDOK
DWF,DWF
DWFADJUST,DWFDOPAS
DWFATTACH,DWFDOŁĄCZ
DWFCLIP,DWFPRZYT
DWFFORMAT,DWFFORMAT
DWFLAYERS,DWFWARSTWY
DWG Convert,DWG Convert
DWG TrueConvert,DWG TrueConvert
DWGCONVERT,PRZEKSZTAŁĆDWG
DWGHISTORY,HISTORIADWG
DWGHISTORYCLOSE,HISTORIADWGZAMKNIJ
DWGPROPS,DWGWŁAŚCIWOŚCI
DXBIN,DXBWE
DXF,DXF
DXFIN,DXFWE
DXFOUT,DXFWY
dynamic constraint,wiązanie dynamiczne
easting,współrzędna wschodnia
EATTEDIT,RATRRED
EATTEXT,RATRWYC
edge symbol,symbol krawędzi
EDGESURF,POWKRAW
edit in place,edycja lokalna
EDITSHOT,EDUJĘCIE
EDITTABLECELL,EDKOMTABELI
EDITTIME,EDITTIME
ejector,wypychacz
elastic modulus,moduł elastyczności
elbow,kątnik
Electric Explorer,Eksplorator części elektrycznych
ELEV,POZIOM
elevation,wysokość nad płaszczyzną
elevation offset,odsunięcie wysokości
elide,opuszczenie
ELLIPSE,ELIPSA
embed,osadzić
emitter,emiter
E-Modulus,E-moduł
entity filter,filtr elementów
environment map,mapa środowiska
EPLOTEXT,EPLOTEXT
EPSG code,kod EPSG
ESW,ESW
ETRANSMIT,ETRANSMIT
evaluation version,wersja do oceny
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPORT,EKSPORT
EXPORTDWF,DWFEKSPORT
EXPORTDWFX,DWFXEKSPORT
EXPORTLAYOUT,EKSPORTARKUSZA
EXPORTPDF,PDFEKSPORT
EXPORTSETTINGS,USTAWEKSPORT
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Expression Builder,Kreator wyrażeń
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
extended help file,plik rozszerzonej pomocy
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
extension spring,sprężyna rozciągana
external reference,odnośnik zewnętrzny
EXTERNALREFERENCES,ZEWODN
EXTERNALREFERENCESCLOSE,ZEWODNZAMKNIJ
EXTRIM,EXTRIM
facet,faseta
facility,instalacja
FADEMARKUP,PRZYGAŚZNACZNIK
Family Table,Tabela rodziny
FASTSEL,FASTSEL
FDO,FDO
feature class,klasa elementów
feature container,zasobnik elementów
feature control frame,tolerancja kształtu i położenia
Feature Explorer,Eksplorator elementów
feeder,zasilanie
FID,FID
field fit,montaż w terenie
FILEOPEN,OTWPLIK
FILETAB,KARTAPLIKU
FILETABCLOSE,ZAMKNIJKARTĘPLIKU
fill pattern,wzór wypełnienia
FILLETEDGE,ZAOKRĄGLKRAW
Filtration Bed,warstwa filtracyjna
final gathering,pobieranie końcowe
fit point,punkt dopasowania
flat search,wyszukiwanie proste
FLATSHOT,RZUTPŁASKI
flow direction,kierunek przepływu
flush constraint,wiązania równoległe
FOG,MGŁA
fold panel,panel rozwijany
foreign key,klucz obcy
foul water,woda zanieczyszczona
free standpoint,stanowisko swobodne
free station,stanowisko swobodne
freeform design,projektowanie swobodne
FREESPOT,WOLNYREFL
FREEWEB,WOLNESIATKI
FS,FS
fuse,bezpiecznik
fuzz,połączenie
GATTE,GATTE
GCCOINCIDENT,ZGODNEWG
GCCOLLINEAR,WSPÓŁLINIOWEWG
GCCONCENTRIC,KONCENTRYCZNEWG
GCEQUAL,RÓWNEWG
GCFIX,USTALWG
GCHORIZONTAL,POZIOMEWG
GCPARALLEL,RÓWNOLEGŁEWG
GCPERPENDICULAR,PROSTOPADŁEWG
GCSMOOTH,GŁADKIEWG
GCSYMMETRIC,SYMETRYCZNEWG
GCTANGENT,STYCZNAWG
GCVERTICAL,PIONOWEWG
geodetic network point,punkt sieci geodezyjnej
geodetic transformation,transformacja geodezyjna
GEOGRAPHICLOCATION,POŁGEOGR
GEOLOCATEME,MOJAGEOPOZYCJA
GEOMAPIMAGE,GEOMAPOBRAZ
GEOMAPIMAGEUPDATE,GEOMAPOBRAZAKTUALIZUJ
GEOMARKLATLONG,GEOZNACZSZERDŁUG
GEOMARKME,GEOZNACZMOJPOŁ
GEOMARKPOINT,GEOZNACZPUNKT
GEOMARKPOSITION,ZAZNGEOPOZYCJĘ
GEOMCONSTRAINT,WIĘZGEOM
geometric constraint,wiązanie geometryczne
GEOREMOVE,USUŃGEO
GEOREORIENTMARKER,REORIENTUJGEOZNACZNIK
geospatial information,informacje geoprzestrzenne
GETSEL,GETSEL
gizmo,metauchwyt
Gooch shading,cieniowanie Goocha
GOTOSTART,IDŹNASTART
GOTOURL,GOTOURL
GRADIENT,GRADIENT
gradient ramp,intensywność gradientu
grading plan,plan niwelowania
GRAPHICSCONFIG,KONFIGGRAF
GRAPHSCR,GEKRAN
grease trap,filtr zanieczyszczeń
grip,uchwyt
grit chamber,piaskownik
ground,uziemienie
ground thread,gwint szlifowany
ground water,wody gruntowe
GROUP,GRUPA
Group Policy Object,obiekt zasad grupy
GROUPEDIT,EDYTUJGRUPĘ
handhole,otwór rewizyjny
hardware shader,sprzętowe narzędzie cieniowania
HATCH,KRESKUJ
hatch pattern,wzór kreskowania
HATCHEDIT,EDKRESK
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
helix angle,kąt zwoju
HIDEOBJECTS,HIDEOBJECTS
HIDEPALETTES,UKRYJPALETY
HIGHLIGHTNEW,PODŚWIETLNOWE
HLSETTINGS,USTAWLU
hole chart,wiele wykazów otworów
horizontal constraint,wiązania poziome
horizontal landing,pozioma linia łącząca
hot grip,aktywny uchwyt
hot water fixture unit,jednostka armatury do ciepłej wody
house connector,przyłącze
HYPERLINK,HIPERŁĄCZE
HYPERLINKBACK,HIPERŁĄCZEWSTECZ
HYPERLINKFWD,HIPERŁĄCZEDALEJ
HYPERLINKOPEN,HIPERŁĄCZEOTWÓRZ
HYPERLINKOPTIONS,HIPERŁĄCZEOPCJE
HYPERLINKSTOP,HIPERŁĄCZEZATRZYMAJ
ID,ID
IGESEXPORT,EKSPORTUJIGES
IGESIMPORT,IMPORTUJIGES
illuminance distance,zasięg oświetlenia
IMAGE,OBRAZ
IMAGEADJUST,DOPASOBR
IMAGEAPP,IMAGEAPP
IMAGEATTACH,DOŁĄCZOBR
IMAGECLIP,PRZYTOBR
IMAGEEDIT,IMAGEEDIT
IMAGEOVERLAP,NAŁÓŻOBR
IMAGEQUALITY,JAKOŚĆOBR
implied windowing,okno niejawne
IMPORT,IMPORT
IMPRINT,ODCISK
in-canvas tool,narzędzie w obszarze projektowania
included angle,kąt rozwarcia
industry model,moduł
infer constraints,utwórz wiązania
information channel,kanał informacyjny
input type,typ wprowadzenia
INPUTSEARCHOPTIONS,OPCJEWYSZUKWIERPOL
INSERTCONTENT,WSTAWZAWARTOŚĆ
INSERTDRAWINGASBLOCK,WSTAWRYSUNEKJAKOBLOK
INSERTOBJ,WSTAWOBJ
inspection dimension,wymiar sprawdzający
Interactive Create & Edit,Interaktywne tworzenie i edycja
interference check,sprawdzanie kolizji
inverse linear,odwrotnie liniowe
inverse report,raport odwrócony
inverse square,odwrotnie kwadratowe
ISA,ISA
ISODRAFT,IZOSZKIC2D
ISOLATEOBJECTS,ISOLATEOBJECTS
isolator,izolator
isoline,izolinia
isoparm,krzywa izoparametryczna
JPGOUT,JPGWY
junction,łącznik
JUSTIFYTEXT,WYRÓWNAJTEKST
Keyhole Markup Language,Keyhole Markup Language
kink,punkt podziału
KML,KML
KMZ,KMZ
knot parameterization,parametryzacja węzłów
knot vector,wektor węzła
label block,blok etykiety
lagoon,zalew
land management,gospodarka przestrzenna
language pack,Language Pack
latitude,szerokość geograficzna
Launchpad,Program rozruchowy
LAYCUR,WARAKT
LAYDEL,WARUSUŃ
layer,warstwa
layer state,stan warstwy
LAYERCLOSE,WARSTWAZAMKNIJ
LAYERP,PWARSTWA
LAYERPALETTE,WARSTWAPALETA
LAYERPMODE,PWARSTWATRYB
LAYERSTATE,WARSTAN
LAYERSTATESAVE,ZAPISZSTANWARSTWY
LAYFRZ,WARZAB
LAYISO,WARIZO
LAYLCK,WARZAM
LAYMCH,ZMWWAR
LAYMCUR,WARZMAKT
LAYMRG,WARPOŁ
LAYOFF,WARWYŁ
LAYON,WARWŁ
LAYOUT,ARKUSZ
LAYOUTMERGE,LAYOUTMERGE
LAYOUTWIZARD,KREATORARKUSZA
LAYTHW,WARODB
LAYTRANS,WARSTWKONWERT
LAYULK,WAROTW
LAYUNISO,WARODIZO
LAYVPI,WARRZUTI
LAYWALK,SPACERWAR
Learning AutoCAD 2010,Nauka obsługi programu AutoCAD 2010
