source,target
БЛОКПАЛВАРЗАКР,BAUTHORPALETTECLOSE
БЛОКРЕДЗАКР,BCLOSE
БЛОКОНСТР,BCONSTRUCTION
BCOUNT,BCOUNT
БЛОКОГРПАРАМЕТР,BCPARAMETER
БПОРЦИКЛ,BCYCLEORDER
BDA,BDA
БЛОКРЕД,BEDIT
под уровнем грунта,below grade
БЛОКРНАСТРОЙКИ,BESETTINGS
скос,bevel
BEXTEND,BEXTEND
БЛОКНАБРУЧ,BGRIPSET
КШТРИХ,BHATCH
спецификация,bill of materials
большой двоичный объект,binary large object
монохромное изображение,bitonal image
режим смешивания,blend mode
переходная поверхность,blend surface
BLOB,BLOB
объект вариации блока,block authoring object
библиотека блоков,block library
таблица свойств блока,block properties table
замена блока,block replacement
БЛОБРАЗЕЦ,BLOCKICON
BLOCKNAVIGATE,BLOCKNAVIGATE
BLOCKREPLACE,BLOCKREPLACE
ПАРАМДАННЫХБЛОКОВ,BLOCKSDATAOPTION
ПАЛБЛОКИ,BLOCKSPALETTE
ПАЛБЛОКИЗАКРЫТЬ,BLOCKSPALETTECLOSE
BLOCKTOXREF,BLOCKTOXREF
БЛОКТАБЛВЫБ,BLOOKUPTABLE
продувной клапан,blow off valve
BMAKE,BMAKE
BMOD,BMOD
ЭКСПОРТБМП,BMPOUT
логический,boolean
КОНТУР,BOUNDARY
ограниченная область,bounded area
ограничивающая область,bounding area
ограничивающая рамка,bounding box
ЯЩИК,BOX
БЛОКПАРАМ,BPARAMETER
КПОЛИ,BPOLY
участок цепи,branch circuit
цикл останова,break loop
точка разрыва,break point
РАЗОРВАТЬВТОЧКЕ,BREAKATPOINT
выключатель,breaker
BREAKLINE,BREAKLINE
линия местного разреза,break-out line
местный разрез,breakout section view
точка останова,breakpoint
ГРПРЕД,BREP
БЗАМЕНИТЬ,BREPLACE
БРАУЗЕР,BROWSER
БРАУЗЕРЗАКРЫТЬ,BROWSERCLOSE
БРАУЗЕРОТКРЫТЬ,BROWSEROPEN
БЛОКСОХР,BSAVE
БЛОКСОХРКАК,BSAVEAS
BSCALE,BSCALE
БЛОКТАБЛИЦА,BTABLE
БЛОКТЕСТБЛОК,BTESTBLOCK
BTRIM,BTRIM
прогиб,bulge
коэффициент прогиба,bulge factor
групповое копирование,bulk copy
выдавливание,bump
карта выдавливания,bump map
текстура выдавливания,bump mapping
шина,bus bar
БЛОКСКРЫТЬ,BVHIDE
БЛОКПОКАЗАТЬ,BVSHOW
БЛОКСОСТВИД,BVSTATE
кабельный лоток,cable tray
фитинг кабельного лотка,cable tray fitting
КАЛЬК,CAL
КАМЕРА,CAMERA
калибровка камеры,camera calibration
обозначение камеры,camera glyph
рабочая область,canvas
заглушка,cap
фильтрация заглушек,cap filleting
высота прописных букв,cap height
конденсатор,capacitor
каскадные таблицы стилей,Cascading Style Sheets
обсадная труба,casing
модель обсадной трубы,casing model
назначение каталога,catalog assignment
поиск деталей в каталоге,catalog parts lookup
поверхность сглаживания Catmull-Clark,Catmull-Clark subdivision surface
CDORDER,CDORDER
маркер центра,center mark
центр,center point
ЦЕНТРОТКРЕПИТЬ,CENTERDISASSOCIATE
МАРКЕРЦЕНТРА,CENTERMARK
ЦЕНТРПРИКРЕПИТЬ,CENTERREASSOCIATE
ЦЕНТРСБРОС,CENTERRESET
ФАСКА,CHAMFER
ФАСКАКРОМКИ,CHAMFEREDGE
большой символьный объект,character large object
НОРМОКОНТРОЛЬ,CHECKSTANDARDS
хи-квадрат,chi square
дочерний класс элементов,child feature class
СВОЙСТВА,CHPROP
СМЕНАПРОСТР,CHSPACE
CHURLS,CHURLS
кинематический снимок,cinematic shot
КРУГ,CIRCLE
стопорное кольцо,circlip
автоматический выключатель,circuit breaker
цепи,circuitry
КЛГРУППА,CLASSICGROUP
КЛИЗОБ,CLASSICIMAGE
КЛВСТАВИТЬ,CLASSICINSERT
CLASSICLAYER,CLASSICLAYER
КЛССЫЛКА,CLASSICXREF
ЧИСТЭКРОТКЛ,CLEANSCREENOFF
ЧИСТЭКРВКЛ,CLEANSCREENON
усечение объема,clip volume
CLIPIT,CLIPIT
CLOB,CLOB
ЗАКРЫТЬВСЕ,CLOSEALL
ЗАКРЫТЬВСЕПРОЧИЕ,CLOSEALLOTHER
замкнутое ребро,closed edge
сочетание норм,code combination
COGO,COGO
неактивная ручка,cold grip
расход прибора для холодной воды,cold water fixture unit
зависимость коллинеарности,colinear constraint
разобрать,collate
коллекция,collection
теплоэлектростанция,combined electric and heat generating station
камера сгорания,combustion chamber
КОМСТР,COMMANDLINE
СКРЫТЬКОМАНДНУЮСТРОКУ,COMMANDLINEHIDE
МАКРОСКОМАНД,COMMANDMACROS
МАКРОСКОМАНДЗАКРЫТЬ,COMMANDMACROSCLOSE
измельчитель,comminuting machine
СРАВНИТЬЗАКРЫТЬ,COMPARECLOSE
СРАВНИТЬЭКСПОРТ,COMPAREEXPORT
СРАВНИТЬИМПОРТ,COMPAREIMPORT
СРАВНИТЬИНФО,COMPAREINFO
класс компонентов,component class
список компонентов,component list
составное тело,composite solid
композитное обозначение,composite symbol
составное соединение,compound joint
составное обозначение,compound symbol
сжатие,compression
обжатый конец,compression end
пружина сжатия,compression spring
вычисленная длина,computed length
концентрический,concentric
проводник,conductor
короб,conduit
фитинг короба,conduit fitting
КОНУС,CONE
НАСТР,CONFIG
ручка соединения,connection grip
обозначение соединения,connection symbol
соединительная линия,connector line
вывод соединителя,connector pin
зависимый объект,constrained object
панель зависимостей,constraint bar
параметр зависимости,constraint parameter
точка зависимости,constraint point
решение зависимостей,constraint solver
переменная зависимости,constraint variable
ОГРСТРОКА,CONSTRAINTBAR
ОГРПАРАМЕТРЫ,CONSTRAINTSETTINGS
вспомогательная линия,construction line
редактор компонентов,Content Editor
библиотека компонентов,content library
пакет компонентов,content pack
ручка продолжения,continuation grip
шкаф управления,control cabinet
кабель управления,control cable
точка управления,control point
управляющая вершина,control vertex
ПРЕОБРТСП,CONVERTCTB
ПРЕОБРУСТАРСВЕТ,CONVERTOLDLIGHTS
ПРЕОБРУСТАРМАТЕРИАЛ,CONVERTOLDMATERIALS
ПОЛКОНВЕРТ,CONVERTPOLY
ПРЕОБРСПЕЧ,CONVERTPSTYLES
ПРЕОБРВСЕТЬ,CONVTOMESH
ПРЕОБРВNURBS,CONVTONURBS
ПРЕОБРВТЕЛО,CONVTOSOLID
ПРЕОБРВПВРХ,CONVTOSURFACE
опорная система координат,coordinate reference system
отслеживание систем координат,coordinate system tracker
Координационная модель,coordination model
КООРДМОДЕЛЬВСТАВИТЬ,COORDINATIONMODELATTACH
БТКОПИРОВАТЬ,COPYBASE
КБУФЕР,COPYCLIP
КОПИРОВАТЬИЗТРАССИРОВКИ,COPYFROMTRACE
КПРОТОКОЛ,COPYHIST
КСВЯЗЬ,COPYLINK
COPYM,COPYM
КОПИЯВСЛОЙ,COPYTOLAYER
угловая точка,corner point
ОБЛАСТЬПОДСЧЕТА,COUNTAREA
ОБЛАСТЬПОДСЧЕТАЗАКРЫТЬ,COUNTAREACLOSE
ПОДСЧЕТЗАКР,COUNTCLOSE
ПОДСЧЕТПОЛЕ,COUNTFIELD
ПОДСЧЕТСПИСОК,COUNTLIST
ПОДСЧЕТСПИСОКЗАКР,COUNTLISTCLOSE
ПОДСЧЕТПЕРЕЙТИСЛЕД,COUNTNAVNEXT
ПОДСЧЕТПЕРЕЙТИПРЕД,COUNTNAVPREV
ПОДСЧЕТТАБЛ,COUNTTABLE
площадь покрытия,covering area
CRC,CRC
кабельный канал поперечного сечения,cross section duct
CRS,CRS
библиотека систем координат,CS library
CSS,CSS
кубический лофт,cubic loft
НПИ,CUI
редактор НПИ,CUI editor
НПИЭКСПОРТ,CUIEXPORT
НПИИМПОРТ,CUIIMPORT
НПИЗАГР,CUILOAD
НПИВЫГР,CUIUNLOAD
рабочий каталог,current directory
анализ кривизны,curvature analysis
Пользовательский отчет об ошибках,Customer Error Reporting
служба поддержки клиентов,customer support
ВЫРЕЗАТЬСБАЗОЙ,CUTBASE
ВБУФЕР,CUTCLIP
УВДОБАВИТЬ,CVADD
УВСКРЫТЬ,CVHIDE
УВПЕРЕСТРОИТЬ,CVREBUILD
УВУДАЛИТЬ,CVREMOVE
УВПОКАЗАТЬ,CVSHOW
CWFU,CWFU
ЦИЛИНДР,CYLINDER
ДАННЫЕИЗВЛ,DATAEXTRACTION
СВЯЗЬ,DATALINK
СВЯЗЬОБНОВИТЬ,DATALINKUPDATE
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
БДСВЯЗЬ,DBCONNECT
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
БДСПИСОК,DBLIST
РОПАРАЛЛЕЛЬНОСТЬ,DCALIGNED
РОУГОЛ,DCANGULAR
РОПРЕОБРАЗОВАТЬ,DCCONVERT
РОДИАМЕТР,DCDIAMETER
РООТОБР,DCDISPLAY
РОФОРМ,DCFORM
РОГОРИЗОНТАЛЬНОСТЬ,DCHORIZONTAL
РОЛИНЕЙНОСТЬ,DCLINEAR
модуль DCM,DCM Engine
РОРАДИУС,DCRADIUS
РОВЕРТИКАЛЬНОСТЬ,DCVERTICAL
ДИАЛАТР,DDATTE
ДИАЛРУЧ,DDGRIPS
ДИАЛРАЗМ,DDIM
ДИАЛВСТ,DDINSERT
DDPLOTSTAMP,DDPLOTSTAMP
ДИАЛСРЕД,DDRMODES
ДИАЛВЫБ,DDSELECT
ДИАЛСТИЛЬ,DDSTYLE
ДИАЛПСК,DDUCS
ДИАЛСПСК,DDUCSP
ДИАЛЕДИН,DDUNITS
ДИАЛТЗРЕН,DDVPOINT
обозначение неразъемного соединения,dead joint symbol
элементы оформления,decorative element
градусы минуты секунды,degrees minutes seconds
УДАЛОГР,DELCONSTRAINT
выделение зависимости,dependency highlighting
глубина резкости,depth of field
полигон глубины,depth polygon
Design Review,Design Review
Design Web Format,Design Web Format
РАБОЧАЯАНАЛИТИКА,DESKTOPANALYTICS
УРЛРАЗОРВАТЬ,DETACHURL
отклонение,deviation
ДГНРЕГУЛ,DGNADJUST
ДГНВСТАВИТЬ,DGNATTACH
ВНЕДРИТЬДГН,DGNBIND
ДГНРЕЗ,DGNCLIP
ДГНЭКСПОРТ,DGNEXPORT
ДГНИМПОРТ,DGNIMPORT
ДГНСЛОЙ,DGNLAYERS
ДГНСООТВ,DGNMAPPING
диаметр,diameter
карта рассеяния,diffuse map
цифровая модель рельефа,digital elevation model
Digital Signature Extension,Digital Signature Extension
ЦИФРПОДПИСЬ,DIGITALSIGN
шайба дигитайзера,digitizer puck
планшет дигитайзера,digitizing tablet
РАЗМЕР,DIM
РАЗМЕР1,DIM1
РЗМПАРАЛ,DIMALIGNED
РЗМУГЛОВОЙ,DIMANGULAR
РЗМДУГИ,DIMARC
РЗМБАЗОВЫЙ,DIMBASELINE
РЗМРАЗОРВАТЬ,DIMBREAK
РЗМЦЕНТР,DIMCENTER
РЗМЦЕПЬ,DIMCONTINUE
РЗМДИАМЕТР,DIMDIAMETER
РЗМОТКРЕПИТЬ,DIMDISASSOCIATE
РЗМРЕД,DIMEDIT
размерная линия,dimension line
размерный стиль,dimension style
ввод размеров,dimensional input
DIMEX,DIMEX
РЗМГОРИЗ,DIMHORIZONTAL
DIMIM,DIMIM
РЗМИНСПЕКТ,DIMINSPECT
РЗМИЗЛОМ,DIMJOGGED
РЗМИЗЛИНИЯ,DIMJOGLINE
РЗМЛИНЕЙНЫЙ,DIMLINEAR
РЗМОРДИНАТА,DIMORDINATE
РЗМПОДАВИТЬ,DIMOVERRIDE
РЗМРАДИУС,DIMRADIUS
DIMREASSOC,DIMREASSOC
РЗМПРИКРЕПИТЬ,DIMREASSOCIATE
РЗМРЕГЕН,DIMREGEN
РЗМПОВЕРН,DIMROTATED
РЗМСМЕЩ,DIMSPACE
РЗМРЕДТЕКСТ,DIMTEDIT
РЗМВЕРТИК,DIMVERTICAL
резервуар для сливной воды,disposal tank
ДИСТ,DIST
расстояние смещения,distance offset
УДАЛСВЕТ,DISTANTLIGHT
распределенная визуализация,distributed rendering
размывание,dithering
DMS,DMS
закрепить,dock
DOF,DOF
точек на дюйм,dots per inch
ДИСПЕТЧЕРЗАГРУЗКИ,DOWNLOADMANAGER
DPI,DPI
анализ уклона,draft analysis
стандарт оформления,drafting standard
СЛЕДИТЬ,DRAGMODE
место слива,drain area
нагруженность чертежа,drawing congestion
папка чертежей,drawing folder
Drawing Interchange Format,Drawing Interchange Format
отчет о списке чертежей,drawing list report
Диспетчер чертежей,Drawing Manager
набор чертежей,drawing set
ВОССТАНЧЕРТЕЖА,DRAWINGRECOVERY
СКРЫТЬВОССТАНЧЕРТЕЖА,DRAWINGRECOVERYHIDE
ПОРЯДОК,DRAWORDER
варьируемая зависимость,driven constraint
ОГЕОМ,DROPGEOM
РЕЖИМРИС,DSETTINGS
DTED,DTED
ДТЕКСТ,DTEXT
фитинг воздуховода,duct fitting
дамп,dump
ДВИД,DVIEW
DWF,DWF
ДВФРЕГУЛ,DWFADJUST
ДВФВСТАВИТЬ,DWFATTACH
ДВФРЕЗ,DWFCLIP
ДВФФОРМАТ,DWFFORMAT
ДВФСЛОЙ,DWFLAYERS
DWG Convert,DWG Convert
DWG TrueConvert,DWG TrueConvert
Autodesk DWG TrueView Sequoia,DWG TrueView
ДВГПРЕОБРАЗОВАТЬ,DWGCONVERT
ЖУРНАЛДВГ,DWGHISTORY
ЖУРНАЛДВГЗАКРЫТЬ,DWGHISTORYCLOSE
СВОЙСТВАРИС,DWGPROPS
ИМПОРТД,DXBIN
DXF,DXF
ИМПОРТА,DXFIN
ЭКСПОРТА,DXFOUT
динамическая зависимость,dynamic constraint
динамический чертеж схемы,dynamic schematic drawing
восточное положение,easting
АТРЕДАКТ,EATTEDIT
АТРИЗВЛЕЧЬ,EATTEXT
EDGE,EDGE
обозначение кромки,edge symbol
П-КРОМКА,EDGESURF
контекстное редактирование,edit in place
инструмент редактирования,editing tool
РЕДСНИМОК,EDITSHOT
РЕДЯЧТАБЛ,EDITTABLECELL
EDITTIME,EDITTIME
выталкиватель,ejector
отвод,elbow
обозреватель электрооборудования,Electric Explorer
УРОВЕНЬ,ELEV
отметка,elevation
смещение отметки,elevation offset
опускать,elide
ЭЛЛИПС,ELLIPSE
излучатель,emitter
конечная точка,end point
ручка конца линии,endline grip
инженерные элементы,engineering items
расширенное вспомогательное окно,enhanced secondary window
улучшенное средство просмотра,enhanced viewer
фильтр объектов,entity filter
карта среды,environment map
EPLOTEXT,EPLOTEXT
код EPSG,EPSG code
СТЕРЕТЬ,ERASE
ESW,ESW
ФОРМКОМПЛЕКТ,ETRANSMIT
evaluation version,evaluation version
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPLORER,EXPLORER
ЭКСПОРТДВФ,EXPORTDWF
ЭКСПОРТДВФХ,EXPORTDWFX
ЭКСПОРТВЭЛИСТА,EXPORTLAYOUT
ЭКСПОРТПДФ,EXPORTPDF
ЭКСПОРТНАЙСТРОЙКИ,EXPORTSETTINGS
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Построитель выражений,Expression Builder
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
УДЛИНИТЬ,EXTEND
дополнительный файл справки,extended help file
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
расширение,extension
выносная линия,extension line
пружина растяжения,extension spring
внешняя ссылка,external reference
Диспетчер внешних ссылок,External Reference Manager
ВНССЫЛКИ,EXTERNALREFERENCES
ВНССЫЛКИЗАКР,EXTERNALREFERENCESCLOSE
EXTRIM,EXTRIM
готовое оборудование,fabricated equipment
грань,facet
установка,facility
ЗАТЕНИТЬПОМЕТКУ,FADEMARKUP
FASTSEL,FASTSEL
FDO,FDO
класс элементов,feature class
контейнер элементов,feature container
допуск формы и расположения,feature control frame
обозреватель элементов,Feature Explorer
фидер,feeder
идентификатор элемента,FID
ПОЛЕ,FIELD
поставляется с запасом,field fit
монтажный сварной шов,field weld
ФАЙЛОТКРЫТЬ,FILEOPEN
ФАЙЛВКЛАДКА,FILETAB
ФАЙЛВКЛАДКАЗАКРЫТЬ,FILETABCLOSE
образец заливки,fill pattern
сопряжение,fillet
СОПРЯЖЕНИЕКРОМКИ,FILLETEDGE
фильтрующее основание,Filtration Bed
финальная сборка,final gathering
определяющая точка,fit point
динамический поиск,flat search
ПЛОСКСНИМОК,FLATSHOT
неподключенный провод,floater
стрелка направления потока,flow arrow
направление сигнала,flow direction
зависимость заподлицо,flush constraint
ТУМАН,FOG
интеллектуальная панель,fold panel
внешний ключ,foreign key
сточные воды,foul water
кадр,frame
частота кадров,frame rate
свободный пикет,free standpoint
свободное размещение,free station
проектирование произвольных форм,freeform design
СВОБПРОЖЕКТОР,FREESPOT
автономнная аннотация,freestanding annotation
СВОБСЕТСВЕТ,FREEWEB
FS,FS
предохранитель,fuse
зазор,gap
GATTE,GATTE
ГОСОВМЕЩЕНИЕ,GCCOINCIDENT
ГОКОЛЛИНЕАРНОСТЬ,GCCOLLINEAR
ГОКОНЦЕНТРИЧНОСТЬ,GCCONCENTRIC
ГОРАВЕНСТВО,GCEQUAL
ГОФИКС,GCFIX
ГОГОРИЗОНТАЛЬНОСТЬ,GCHORIZONTAL
ГОПАРАЛЛЕЛЬНОСТЬ,GCPARALLEL
ГОПЕРПЕНДИКУЛЯРНОСТЬ,GCPERPENDICULAR
ГОГЛАДКОСТЬ,GCSMOOTH
ГОСИММЕТРИЯ,GCSYMMETRIC
ГОКАСАНИЕ,GCTANGENT
ГОВЕРТИКАЛЬНОСТЬ,GCVERTICAL
точка геодезической сети,geodetic network point
преобразование геодезических данных,geodetic transformation
ГЕОПОЛОЖЕНИЕ,GEOGRAPHICLOCATION
ГЕОНАЙТИМЕНЯ,GEOLOCATEME
ГЕОКАРТА,GEOMAP
ИЗОБГЕОКАРТЫ,GEOMAPIMAGE
ИЗОБГЕОКАРТЫОБНОВИТЬ,GEOMAPIMAGEUPDATE
ГЕОМАРКШИРДОЛГ,GEOMARKLATLONG
ГЕОМАРКМЕНЯ,GEOMARKME
ГЕОМАРКТОЧКА,GEOMARKPOINT
ГЕОМАРКПОЛОЖ,GEOMARKPOSITION
ГЕОМОГР,GEOMCONSTRAINT
геометрическая зависимость,geometric constraint
ГЕОУДАЛИТЬ,GEOREMOVE
ГЕОПЕРЕОРИЕНТМАРКЕР,GEOREORIENTMARKER
картографические данные,geospatial information
GETSEL,GETSEL
гизмо,gizmo
тонирование по Гучу,Gooch shading
ПЕРЕЙТИВПУСК,GOTOSTART
GOTOURL,GOTOURL
ГРАДИЕНТ,GRADIENT
формула градиента,gradient ramp
план профилирования,grading plan
ГРАФИКАНАСТР,GRAPHICSCONFIG
ГРАФЭКР,GRAPHSCR
жироуловитель,grease trap
СЕТКА,GRID
ручка,grip
зеркальное отражение с помощью ручек,grip mirror
поворот с помощью ручек,grip rotate
mасштабирование с помощью ручек,grip scale
гравиеловка,grit chamber
заземление,ground
шлифованная резьба,ground thread
грунтовые воды,ground water
объект групповой политики,Group Policy Object
сгруппированная строка спецификации,grouped BOM row
ГРУППАРЕД,GROUPEDIT
аппаратный шейдер,hardware shader
образец штриховки,hatch pattern
РЕДШТРИХ,HATCHEDIT
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
теплообменник,heat exchanger
СПИРАЛЬ,HELIX
угол наклона зуба,helix angle
HIDEOBJECTS,HIDEOBJECTS
СКРЫТЬПАЛИТРЫ,HIDEPALETTES
переключатель высокого давления,high pressure switch
ВЫДЕЛИТЬНОВОЕ,HIGHLIGHTNEW
НЛНАСТР,HLSETTINGS
таблица отверстий,hole chart
зависимость горизонтальности,horizontal constraint
горизонтальная полка,horizontal landing
активная ручка,hot grip
расход прибора для горячей воды,hot water fixture unit
ввод в здание,house connector
ГИПЕРССЫЛКА,HYPERLINK
ГИПЕРНАЗАД,HYPERLINKBACK
ГИПЕРВПЕРЕД,HYPERLINKFWD
ГИПЕРОТКРЫТЬ,HYPERLINKOPEN
ГИПЕРСВОЙСТВА,HYPERLINKOPTIONS
ГИПЕРОСТАНОВ,HYPERLINKSTOP
ИГЕСЭКСПОРТ,IGESEXPORT
ИГЕСИМПОРТ,IGESIMPORT
расстояние освещенности,illuminance distance
ИЗОБРЕГУЛ,IMAGEADJUST
IMAGEAPP,IMAGEAPP
