source,target
symbol pełnej spoiny na obwodzie,all-around symbol
ODTWARZAJWSZ,ALLPLAY
łączenie alfa,alpha-blend
Jednostka dodatkowa,alternate unit
altymetria,altimetry
AMEKONW,AMECONVERT
ANALIZAKRZYWIZNY,ANALYSISCURVATURE
ANALIZASZKICU,ANALYSISDRAFT
OPCJEANALIZY,ANALYSISOPTIONS
ANALIZAZEBRY,ANALYSISZEBRA
powierzchnia modelu analitycznego,analytical surface
kąt ugięcia,angle of deflection
ŚCIEŻKANIM,ANIPATH
OPISRESET,ANNORESET
opis,annotation
skala obiektu opisowego,annotative object
OPISAKTUAL,ANNOUPDATE
anoda,anode
stacja anody,anode station
CELOWNIK,APERTURE
AUTOWCZYTYWANIEAPL,APPAUTOLOADER
styl wyglądu,appearance style
WCZYTAJAPL,APPLOAD
segmentacja łuku,arc segmentation
strzałka łuku,arc-chord distance
ARCHIWIZACJA,ARCHIVE
ARCTEXT,ARCTEXT
POLE,AREA
ARG,ARG
SZYK,ARRAY
SZYKKLAS,ARRAYCLASSIC
ZAMKNIJSZYK,ARRAYCLOSE
EDYTUJSZYK,ARRAYEDIT
ŚCIEŻKASZYK,ARRAYPATH
SZYKBIEGUN,ARRAYPOLAR
SZYKPROST,ARRAYRECT
ARX,ARX
rysunek złożeniowy,assembly drawing
szablon wyodrębniania złożenia,assembly extraction template
ASYSTENTZAMKNIJ,ASSISTANTCLOSE
ASYSTENTOTWÓRZ,ASSISTANTOPEN
Associative QDIM extension,Associative QDIM extension
ATEXT,ATEXT
ATIL,ATIL
DOŁĄCZURL,ATTACHURL
ATRDEF,ATTDEF
ATRWID,ATTDISP
ATRRED,ATTEDIT
ATRWYC,ATTEXT
ATTIN,ATTIN
EDYCJAPODKUR,ATTIPEDIT
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
ATRSYN,ATTSYNC
Indeks kolorów AutoCAD,AutoCAD color index
AutoCAD including specialized toolsets,AutoCAD including specialized toolsets
AutoCAD Migration Assistance,AutoCAD Migration Assistance
aplikacja mobilna AutoCAD,AutoCAD Mobile
autouzupełnianie,AutoComplete
AUTOWIĄZGEOM,AUTOCONSTRAIN
Autodesk Assistant,Autodesk Assistant
Autodesk CAD Manager Tools Setup Wizard,Autodesk CAD Manager Tools
Autodesk Content Explorer,Autodesk Content Explorer
portal Autodesk Manufacturing Community,Autodesk Manufacturing Community Portal
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
środowisko programistyczne AutoLISP,AutoLISP development
środowisko AutoLISP,AutoLISP environment
OPUBLIKUJAUTO,AUTOPUBLISH
pomocniczy układ współrzędnych,auxiliary coordinate system
odsunięcie osi,axis offset
azymut,azimuth
TŁO,BACKGROUND
stawidło,backwater gate
BOPERACJA,BACTION
PASEKZMNAKONSTR,BACTIONBAR
BZESTOPERACJI,BACTIONSET
BNARZOPERACJI,BACTIONTOOL
młyn kulowy,ball mill
BAZA,BASE
punkt bazowy,base point
BSKOJARZ,BASSOCIATE
Wsadowy kontroler standardów,Batch Standards Checker
MENATR,BATTMAN
BATRKOLEJ,BATTORDER
szybkość transmisji,baud rate
BPALETAAUTOR,BAUTHORPALETTE
BPALETAAUTORZAMKNIJ,BAUTHORPALETTECLOSE
BZAMKNIJ,BCLOSE
BKONSTR,BCONSTRUCTION
BCOUNT,BCOUNT
PARAMWIĄZBLOKU,BCPARAMETER
BKOLEJCYKL,BCYCLEORDER
BEDYCJA,BEDIT
podziemne,below grade
BEDYCJAUSTAW,BESETTINGS
skos,bevel
BEXTEND,BEXTEND
BZESTAWUCHWYTÓW,BGRIPSET
GKRESKUJ,BHATCH
zestawienie komponentów,bill of materials
wielki obiekt binarny,binary large object
obraz dwukolorowy,bitonal image
tryb łączenia,blend mode
powierzchnia połączenia,blend surface
BLOB,BLOB
blok,block
obiekt autorski bloku,block authoring object
biblioteka bloków,block library
tabela właściwości bloku,block properties table
zastępowanie definicji bloku,block replacement
IBLOK,BLOCKICON
BLOCKREPLACE,BLOCKREPLACE
DANEBLOKÓWOPCJA,BLOCKSDATAOPTION
PALETABLOKI,BLOCKSPALETTE
PALETĘBLOKIZAMKNIJ,BLOCKSPALETTECLOSE
BLOCKTOXREF,BLOCKTOXREF
BTABWYSZUKANIA,BLOOKUPTABLE
zawór spustowy,blow off valve
TBLOK,BMAKE
BMOD,BMOD
BMPWY,BMPOUT
OBWIEDNIA,BOUNDARY
obszar obramowany,bounded area
obszar obramowania,bounding area
ramka ograniczająca,bounding box
BPARAMETR,BPARAMETER
GPLINIA,BPOLY
obwód rozgałęziony,branch circuit
pętla przerwania,break loop
PRZERWIJWPUNKCIE,BREAKATPOINT
BREAKLINE,BREAKLINE
linia przerwania,break-out line
rzut przekroju wyrwania w obszarze papieru,breakout section view
REPOBW,BREP
ZASTĄPBL,BREPLACE
PRZEGLĄDAJ,BROWSER
ZAMKNIJPRZEGL,BROWSERCLOSE
OTWÓRZPRZEGL,BROWSEROPEN
BZAPISZ,BSAVE
BNZAPISZ,BSAVEAS
BSCALE,BSCALE
BTABELA,BTABLE
BTESTUJBLOK,BTESTBLOCK
BTRIM,BTRIM
wybrzuszenie,bulge
współczynnik wypukłości,bulge factor
kopia całkowita,bulk copy
wypukłość,bump
mapa wypukłości,bump map
mapowanie wypukłości,bump mapping
BURST,BURST
magistrala,bus bar
BWUKRYJ,BVHIDE
BWPOKAŻ,BVSHOW
BWSTAN,BVSTATE
kanał kablowy,cable tray
łącznik kanału kablowego,cable tray fitting
KALK,CAL
KAMERA,CAMERA
kalibracja kamery,camera calibration
znaczniki kamery,camera glyph
obszar rysunku,canvas
zaślepka,cap
zakończenie łukowe,cap filleting
wysokość wersalika,cap height
kondensator,capacitor
arkusze stylu kaskadowego,Cascading Style Sheets
obudowa,casing
model obudowy,casing model
powierzchnia podpodziałów Catmull-Clarka,Catmull-Clark subdivision surface
CDORDER,CDORDER
znacznik środka,center mark
ODCZEPODŚRODKA,CENTERDISASSOCIATE
ZNACZNIKŚRODKA,CENTERMARK
DOCZEPDOŚRODKA,CENTERREASSOCIATE
RESETUJŚRODEK,CENTERRESET
FAZOWKRAW,CHAMFEREDGE
CHAR,CHAR
wielki obiekt znaku,character large object
SPRSTANDARD,CHECKSTANDARDS
chi-kwadrat,chi square
podrzędna klasa elementów,child feature class
ZMCECHY,CHPROP
ZMOBSZAR,CHSPACE
CHURLS,CHURLS
ujęcie kinowe,cinematic shot
OKRĄG,CIRCLE
pierścień sprężynujący zabezpieczający,circlip
GRUPAKLASYCZNA,CLASSICGROUP
KLASYCZNYOBRAZ,CLASSICIMAGE
WSTAWKLASYCZNIE,CLASSICINSERT
CLASSICLAYER,CLASSICLAYER
KLASYCZNYODNZ,CLASSICXREF
CZYŚĆEKRANWYŁ,CLEANSCREENOFF
CZYŚĆEKRANWŁ,CLEANSCREENON
objętość przycięcia,clip volume
CLIPIT,CLIPIT
CLOB,CLOB
ZAMKNIJWS,CLOSEALL
ZAMKNIJPOZOSTAŁE,CLOSEALLOTHER
zamknięta krawędź,closed edge
kombinacje normowe,code combination
COGO,COGO
nieaktywny uchwyt,cold grip
jednostka armatury do zimnej wody,cold water fixture unit
wiązania współliniowe,colinear constraint
KOLOR,COLOR
komora spalania,combustion chamber
LINPOL,COMMANDLINE
LINPOLUKRYJ,COMMANDLINEHIDE
MAKRAPOLECEŃ,COMMANDMACROS
MAKRAPOLECEŃZAMKNIJ,COMMANDMACROSCLOSE
rozdrabniarka,comminuting machine
PORÓWNANIEZAMKNIJ,COMPARECLOSE
PORÓWNANIEEKSPORTUJ,COMPAREEXPORT
PORÓWNANIEIMPORTUJ,COMPAREIMPORT
PORÓWNAJINFO,COMPAREINFO
lista komponentów,component list
bryła złożona,composite solid
symbol złożony,composite symbol
złożona definicja symbolu,compound symbol
mechanizm kompresji,compression
sprężyna ściskana,compression spring
długość obliczona,computed length
przewodnik,conductor
rura kablowa,conduit
osprzęt do rurkowania,conduit fitting
STOŻEK,CONE
KONFIG,CONFIG
linia łącząca,connector line
wtyk złącza,connector pin
obiekt związany,constrained object
pasek ograniczeń,constraint bar
parametr wiązania,constraint parameter
punkt ograniczający,constraint point
funkcja rozwiązywania ograniczeń,constraint solver
zmienna ograniczenia,constraint variable
PASEKWIĄZAŃ,CONSTRAINTBAR
USTAWWIĄZGEOM,CONSTRAINTSETTINGS
linia konstrukcyjna,construction line
edytor zawartości,Content Editor
biblioteka zawartości,content library
pakiet zawartości,content pack
szafka kontrolna,control cabinet
przewód kontrolny,control cable
powłoka sterująca,control hull
punkt kontrolny,control point
wierzchołek sterujący,control vertex
KONWERSJACTB,CONVERTCTB
PRZEKSTARŚWIAT,CONVERTOLDLIGHTS
PRZEKSTARMATER,CONVERTOLDMATERIALS
KONWERSJAPLINIA,CONVERTPOLY
KONWERSJASTYLWYDRUKU,CONVERTPSTYLES
PRZEKSZTAŁĆWSIATKĘ,CONVTOMESH
PRZEKSZTAŁĆWNURBS,CONVTONURBS
KONWNABRYŁĘ,CONVTOSOLID
KONWNAPOW,CONVTOSURFACE
układ współrzędnych odniesienia,coordinate reference system
śledzenie układów współrzędnych,coordinate system tracker
MODELKOORDDOŁĄCZ,COORDINATIONMODELATTACH
KOPIUJBAZA,COPYBASE
KOPIUJ_S,COPYCLIP
KOPIUJZEŚLADU,COPYFROMTRACE
KOPIUJHIST,COPYHIST
KOPIUJ_P,COPYLINK
COPYM,COPYM
KOPIUJNAWAR,COPYTOLAYER
OBSZARZLICZANIA,COUNTAREA
OBSZARZLICZANIAZAMKNIJ,COUNTAREACLOSE
ZLICZZAMKNIJ,COUNTCLOSE
ZLICZPOLE,COUNTFIELD
ZLICZLISTA,COUNTLIST
ZLICZLISTAZAMKNIJ,COUNTLISTCLOSE
ZLICZNASTĘPNYELEMENT,COUNTNAVNEXT
ZLICZPOPRZEDNIELEMENT,COUNTNAVPREV
ZLICZTABELA,COUNTTABLE
obszar przykrycia,covering area
CRC,CRC
fałdowanie,crease
etykieta przekroju poprzecznego bez przekroju poprzecznego,cross section
przekrój kanału,cross section duct
CRS,CRS
biblioteka UW,CS library
CSS,CSS
wyciągnięcie sześcienne,cubic loft
EKSPORTCUI,CUIEXPORT
IMPORTCUI,CUIIMPORT
WCZYTAJCUI,CUILOAD
USUŃCUI,CUIUNLOAD
bieżący katalog,current directory
analiza krzywizny,curvature analysis
Zgłaszanie błędów po stronie klienta,Customer Error Reporting
obsługa klienta,customer support
WYTNIJBAZA,CUTBASE
WYTNIJ,CUTCLIP
linia cięcia,cutting line
DODAJPUNKTSTER,CVADD
UKRYJPUNKTSTER,CVHIDE
PRZEBUDUJPUNKTSTER,CVREBUILD
USUŃPUNKTSTER,CVREMOVE
POKAŻPUNKTSTER,CVSHOW
CWFU,CWFU
WALEC,CYLINDER
WYODRDANYCH,DATAEXTRACTION
ŁĄCZEDANYCH,DATALINK
AKTUALŁĄCZEDANYCH,DATALINKUPDATE
punkt odniesienia,datumpoint
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETEQRY
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
BDPODŁĄCZ,DBCONNECT
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
BDLISTA,DBLIST
WYRÓWNANEWW,DCALIGNED
KĄTOWEWW,DCANGULAR
KONWERTUJWW,DCCONVERT
ŚREDNICAWW,DCDIAMETER
WYŚWIETLWW,DCDISPLAY
FORMAWW,DCFORM
POZIOMEWW,DCHORIZONTAL
LINIOWEWW,DCLINEAR
silnik DCM,DCM Engine
PROMIEŃWW,DCRADIUS
PIONOWEWW,DCVERTICAL
ODATR,DDATTE
ODUCHWYT,DDGRIPS
ODWYM,DDIM
ODWSTAW,DDINSERT
ODZNAKWYDRUKU,DDPLOTSTAMP
ODSTAN,DDRMODES
ODWYBIERZ,DDSELECT
ODSTYL,DDSTYLE
ODLUW,DDUCS
ODLUWS,DDUCSP
ODJEDN,DDUNITS
ODPKTOBS,DDVPOINT
połączenie nierozłączne,dead joint symbol
powtarzalne elementy dekoracyjne,decorative element
"stopnie, minuty, sekundy",degrees minutes seconds
USUŃWIĄZANIA,DELCONSTRAINT
zaznaczanie obiektów zależnych,dependency highlighting
głębia ostrości,depth of field
wielobok głębokości,depth polygon
Design Review,Design Review
Design Web Format,Design Web Format
ANALIZAAKTYWNOŚCI,DESKTOPANALYTICS
ODŁĄCZURL,DETACHURL
odchylenie,deviation
DGNDOPAS,DGNADJUST
DGNDOŁĄCZ,DGNATTACH
USTALDGN,DGNBIND
DGNPRZYT,DGNCLIP
DGNEKSPORT,DGNEXPORT
DGNIMPORT,DGNIMPORT
DGNWARSTWY,DGNLAYERS
DGNODWZOR,DGNMAPPING
średnica,diameter
mapa rozproszenia,diffuse map
cyfrowy model wysokościowy,digital elevation model
Digital Signature Extension,Digital Signature Extension
CYFRPODPISY,DIGITALSIGN
wskaźnik digitalizatora,digitizer puck
tablet,digitizing tablet
WYMIAR,DIM
WYMIAR1,DIM1
WYMNORMALNY,DIMALIGNED
WYMKĄTOWY,DIMANGULAR
WYMŁUK,DIMARC
WYMBAZA,DIMBASELINE
PRZERWYMIAR,DIMBREAK
WYMCENTRUM,DIMCENTER
WYMSZEREG,DIMCONTINUE
WYMŚREDNICA,DIMDIAMETER
ODCZEPWYMIAR,DIMDISASSOCIATE
WYMEDYCJA,DIMEDIT
styl wymiaru,dimension style
dane wejściowe wymiarowe,dimensional input
DIMEX,DIMEX
WYMPOZIOMY,DIMHORIZONTAL
DIMIM,DIMIM
WYMSPR,DIMINSPECT
WYMSKRÓCONY,DIMJOGGED
LINWYMSKR,DIMJOGLINE
WYMLINIOWY,DIMLINEAR
WYMWSPÓŁRZ,DIMORDINATE
WYMZMIEŃ,DIMOVERRIDE
WYMPROMIEŃ,DIMRADIUS
DIMREASSOC,DIMREASSOC
DOCZEPWYMIAR,DIMREASSOCIATE
REGENWYM,DIMREGEN
WYMOBRÓCONY,DIMROTATED
PRZESTRZWYM,DIMSPACE
WYMEDTEKST,DIMTEDIT
WYMPIONOWY,DIMVERTICAL
zbiornik ściekowy,disposal tank
ODLEG,DIST
odsunięcie odległości,distance offset
ŚWIATODL,DISTANTLIGHT
renderowanie rozproszone,distributed rendering
wyrównywanie,dithering
DMS,DMS
DOF,DOF
MENPOBIERANIA,DOWNLOADMANAGER
DPI,DPI
analiza pochylenia,draft analysis
norma rysunkowa,drafting standard
TRDYNAM,DRAGMODE
obszar zlewni,drain area
folder rysowania,drawing folder
Drawing Interchange Format,Drawing Interchange Format
Menedżer rysunków,Drawing Manager
zestaw rysunków,drawing set
NAPRAWRYSUNEK,DRAWINGRECOVERY
NAPRAWRYSUNEKUKRYJ,DRAWINGRECOVERYHIDE
PORZWYŚ,DRAWORDER
wiązanie sterowane,driven constraint
wymiar sterowany,driving dimension
UPELEM,DROPGEOM
USTAWIENIARYS,DSETTINGS
DTED,DTED
DTEKST,DTEXT
łącznik przewodu,duct fitting
plik zrzutu,dump
DWIDOK,DVIEW
DWF,DWF
DWFDOPAS,DWFADJUST
DWFDOŁĄCZ,DWFATTACH
DWFPRZYT,DWFCLIP
DWFFORMAT,DWFFORMAT
DWFWARSTWY,DWFLAYERS
DWG Convert,DWG Convert
DWG TrueConvert,DWG TrueConvert
PRZEKSZTAŁĆDWG,DWGCONVERT
HISTORIADWG,DWGHISTORY
HISTORIADWGZAMKNIJ,DWGHISTORYCLOSE
DWGWŁAŚCIWOŚCI,DWGPROPS
DXBWE,DXBIN
DXF,DXF
DXFWE,DXFIN
DXFWY,DXFOUT
wiązanie dynamiczne,dynamic constraint
współrzędna wschodnia,easting
RATRRED,EATTEDIT
RATRWYC,EATTEXT
symbol krawędzi,edge symbol
POWKRAW,EDGESURF
edycja lokalna,edit in place
EDUJĘCIE,EDITSHOT
EDKOMTABELI,EDITTABLECELL
EDITTIME,EDITTIME
wypychacz,ejector
moduł elastyczności,elastic modulus
kątnik,elbow
Eksplorator części elektrycznych,Electric Explorer
POZIOM,ELEV
wysokość nad płaszczyzną,elevation
odsunięcie wysokości,elevation offset
opuszczenie,elide
ELIPSA,ELLIPSE
osadzić,embed
emiter,emitter
E-moduł,E-Modulus
filtr elementów,entity filter
mapa środowiska,environment map
EPLOTEXT,EPLOTEXT
kod EPSG,EPSG code
ESW,ESW
ETRANSMIT,ETRANSMIT
wersja do oceny,evaluation version
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EKSPORT,EXPORT
DWFEKSPORT,EXPORTDWF
DWFXEKSPORT,EXPORTDWFX
EKSPORTARKUSZA,EXPORTLAYOUT
PDFEKSPORT,EXPORTPDF
USTAWEKSPORT,EXPORTSETTINGS
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Kreator wyrażeń,Expression Builder
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
plik rozszerzonej pomocy,extended help file
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
sprężyna rozciągana,extension spring
odnośnik zewnętrzny,external reference
ZEWODN,EXTERNALREFERENCES
ZEWODNZAMKNIJ,EXTERNALREFERENCESCLOSE
EXTRIM,EXTRIM
faseta,facet
instalacja,facility
PRZYGAŚZNACZNIK,FADEMARKUP
Tabela rodziny,Family Table
FASTSEL,FASTSEL
FDO,FDO
klasa elementów,feature class
zasobnik elementów,feature container
tolerancja kształtu i położenia,feature control frame
Eksplorator elementów,Feature Explorer
zasilanie,feeder
FID,FID
montaż w terenie,field fit
OTWPLIK,FILEOPEN
KARTAPLIKU,FILETAB
ZAMKNIJKARTĘPLIKU,FILETABCLOSE
wzór wypełnienia,fill pattern
ZAOKRĄGLKRAW,FILLETEDGE
warstwa filtracyjna,Filtration Bed
pobieranie końcowe,final gathering
punkt dopasowania,fit point
wyszukiwanie proste,flat search
RZUTPŁASKI,FLATSHOT
kierunek przepływu,flow direction
MGŁA,FOG
panel rozwijany,fold panel
klucz obcy,foreign key
woda zanieczyszczona,foul water
projektowanie swobodne,freeform design
WOLNYREFL,FREESPOT
WOLNESIATKI,FREEWEB
FS,FS
bezpiecznik,fuse
połączenie,fuzz
GATTE,GATTE
ZGODNEWG,GCCOINCIDENT
WSPÓŁLINIOWEWG,GCCOLLINEAR
KONCENTRYCZNEWG,GCCONCENTRIC
RÓWNEWG,GCEQUAL
USTALWG,GCFIX
POZIOMEWG,GCHORIZONTAL
RÓWNOLEGŁEWG,GCPARALLEL
PROSTOPADŁEWG,GCPERPENDICULAR
GŁADKIEWG,GCSMOOTH
SYMETRYCZNEWG,GCSYMMETRIC
STYCZNAWG,GCTANGENT
PIONOWEWG,GCVERTICAL
punkt sieci geodezyjnej,geodetic network point
transformacja geodezyjna,geodetic transformation
POŁGEOGR,GEOGRAPHICLOCATION
MOJAGEOPOZYCJA,GEOLOCATEME
GEOMAPOBRAZ,GEOMAPIMAGE
GEOMAPOBRAZAKTUALIZUJ,GEOMAPIMAGEUPDATE
GEOZNACZSZERDŁUG,GEOMARKLATLONG
GEOZNACZMOJPOŁ,GEOMARKME
GEOZNACZPUNKT,GEOMARKPOINT
ZAZNGEOPOZYCJĘ,GEOMARKPOSITION
WIĘZGEOM,GEOMCONSTRAINT
wiązanie geometryczne,geometric constraint
USUŃGEO,GEOREMOVE
REORIENTUJGEOZNACZNIK,GEOREORIENTMARKER
informacje geoprzestrzenne,geospatial information
GETSEL,GETSEL
metauchwyt,gizmo
cieniowanie Goocha,Gooch shading
IDŹNASTART,GOTOSTART
GOTOURL,GOTOURL
GRADIENT,GRADIENT
intensywność gradientu,gradient ramp
plan niwelowania,grading plan
KONFIGGRAF,GRAPHICSCONFIG
GEKRAN,GRAPHSCR
filtr zanieczyszczeń,grease trap
uchwyt,grip
piaskownik,grit chamber
uziemienie,ground
gwint szlifowany,ground thread
wody gruntowe,ground water
GRUPA,GROUP
obiekt zasad grupy,Group Policy Object
EDYTUJGRUPĘ,GROUPEDIT
otwór rewizyjny,handhole
sprzętowe narzędzie cieniowania,hardware shader
KRESKUJ,HATCH
wzór kreskowania,hatch pattern
EDKRESK,HATCHEDIT
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
kąt zwoju,helix angle
HIDEOBJECTS,HIDEOBJECTS
UKRYJPALETY,HIDEPALETTES
PODŚWIETLNOWE,HIGHLIGHTNEW
USTAWLU,HLSETTINGS
wiele wykazów otworów,hole chart
wiązania poziome,horizontal constraint
pozioma linia łącząca,horizontal landing
aktywny uchwyt,hot grip
jednostka armatury do ciepłej wody,hot water fixture unit
przyłącze,house connector
HIPERŁĄCZE,HYPERLINK
HIPERŁĄCZEWSTECZ,HYPERLINKBACK
HIPERŁĄCZEDALEJ,HYPERLINKFWD
HIPERŁĄCZEOTWÓRZ,HYPERLINKOPEN
HIPERŁĄCZEOPCJE,HYPERLINKOPTIONS
HIPERŁĄCZEZATRZYMAJ,HYPERLINKSTOP
ID,ID
EKSPORTUJIGES,IGESEXPORT
IMPORTUJIGES,IGESIMPORT
zasięg oświetlenia,illuminance distance
OBRAZ,IMAGE
DOPASOBR,IMAGEADJUST
IMAGEAPP,IMAGEAPP
DOŁĄCZOBR,IMAGEATTACH
PRZYTOBR,IMAGECLIP
IMAGEEDIT,IMAGEEDIT
NAŁÓŻOBR,IMAGEOVERLAP
JAKOŚĆOBR,IMAGEQUALITY
okno niejawne,implied windowing
IMPORT,IMPORT
ODCISK,IMPRINT
narzędzie w obszarze projektowania,in-canvas tool
kąt rozwarcia,included angle
moduł,industry model
utwórz wiązania,infer constraints
kanał informacyjny,information channel
typ wprowadzenia,input type
OPCJEWYSZUKWIERPOL,INPUTSEARCHOPTIONS
WSTAWZAWARTOŚĆ,INSERTCONTENT
WSTAWRYSUNEKJAKOBLOK,INSERTDRAWINGASBLOCK
WSTAWOBJ,INSERTOBJ
wymiar sprawdzający,inspection dimension
Interaktywne tworzenie i edycja,Interactive Create & Edit
sprawdzanie kolizji,interference check
odwrotnie liniowe,inverse linear
raport odwrócony,inverse report
odwrotnie kwadratowe,inverse square
ISA,ISA
IZOSZKIC2D,ISODRAFT
ISOLATEOBJECTS,ISOLATEOBJECTS
izolator,isolator
izolinia,isoline
krzywa izoparametryczna,isoparm
JPGWY,JPGOUT
łącznik,junction
Keyhole Markup Language,Keyhole Markup Language
KML,KML
KMZ,KMZ
parametryzacja węzłów,knot parameterization
wektor węzła,knot vector
blok etykiety,label block
zalew,lagoon
gospodarka przestrzenna,land management
Language Pack,language pack
szerokość geograficzna,latitude
Program rozruchowy,Launchpad
WARAKT,LAYCUR
WARUSUŃ,LAYDEL
warstwa,layer
stan warstwy,layer state
WARSTWAZAMKNIJ,LAYERCLOSE
PWARSTWA,LAYERP
WARSTWAPALETA,LAYERPALETTE
PWARSTWATRYB,LAYERPMODE
WARSTAN,LAYERSTATE
ZAPISZSTANWARSTWY,LAYERSTATESAVE
WARZAB,LAYFRZ
WARIZO,LAYISO
WARZAM,LAYLCK
ZMWWAR,LAYMCH
WARZMAKT,LAYMCUR
WARPOŁ,LAYMRG
WARWYŁ,LAYOFF
WARWŁ,LAYON
ARKUSZ,LAYOUT
LAYOUTMERGE,LAYOUTMERGE
KREATORARKUSZA,LAYOUTWIZARD
WARODB,LAYTHW
WARSTWKONWERT,LAYTRANS
WAROTW,LAYULK
WARODIZO,LAYUNISO
WARRZUTI,LAYVPI
SPACERWAR,LAYWALK
Nauka obsługi programu AutoCAD 2010,Learning AutoCAD 2010
poziom gładkości,level of smoothness
alert licencji,license alert
ŚWIATŁO,LIGHT
polilinia cienka,light weight polyline
OŚWLISTA,LIGHTLIST
ZAMKLISTAOŚW,LIGHTLISTCLOSE
ochronnik przepięciowy,lightning arrester
GRANICE,LIMITS
LINIA,LINE
scalanie linii,line merge
ciąg linii,line string
szyk liniowy,linear array
wymiar liniowy,linear dimension
liniowe wygięcie,linear loft
RODZLIN,LINETYPE
skrzynka połączeniowa,link box
plik LISP,lisp file
LISTA,LIST
Moduł odblokowania obiektów,Live Enabler
przekrój na bieżąco,live section
PRZEKBIEŻ,LIVESECTION
