source,target
objeto anotativo,annotative object
ATUALIZANOT,ANNOUPDATE
ABERTURA,APERTURE
CARREGAUTOAPLIC,APPAUTOLOADER
estilo da aparência,appearance style
CARRAPLIC,APPLOAD
arco,arc
ARQUIVAR,ARCHIVE
ARCTEXT,ARCTEXT
AREA,AREA
ARG,ARG
MATRIZCLASSICA,ARRAYCLASSIC
FECHARMATRIZ,ARRAYCLOSE
EDITARMATRIZ,ARRAYEDIT
MATRIZCAMINHO,ARRAYPATH
MATRIZPOLAR,ARRAYPOLAR
MATRIZRETANG,ARRAYRECT
ARX,ARX
modelo de extração de montagem,assembly extraction template
FECHARASSISTENTE,ASSISTANTCLOSE
ABRIRASSISTENTE,ASSISTANTOPEN
Associative QDIM extension,Associative QDIM extension
ATEXT,ATEXT
ATIL,ATIL
ANEXAR,ATTACH
ANEXARURL,ATTACHURL
DEFATRIB,ATTDEF
VISATRIB,ATTDISP
EDITARATRIB,ATTEDIT
EXTRATRIB,ATTEXT
ATTIN,ATTIN
EDITATRIBNOLOCAL,ATTIPEDIT
ATTOUT,ATTOUT
ATTREDEF,ATTREDEF
SINCATRIB,ATTSYNC
Índice de cores do AutoCAD,AutoCAD color index
AutoCAD including specialized toolsets,AutoCAD including specialized toolsets
AutoCAD Migration Assistance,AutoCAD Migration Assistance
AutoCAD para dispositivos móveis,AutoCAD Mobile
aplicativo Autocad Mobile,Autocad Mobile app
RESTRICAOAUTO,AUTOCONSTRAIN
Autodesk Assistant,Autodesk Assistant
Autodesk Content Explorer,Autodesk Content Explorer
AUTODESKCONNECTIONPOINT,AUTODESKCONNECTIONPOINT
desenvolvimento do AutoLISP,AutoLISP development
ambiente do AutoLISP,AutoLISP environment
PUBLIAUTO,AUTOPUBLISH
sistema auxiliar de coordenadas,auxiliary coordinate system
deslocamento do eixo,axis offset
azimute,azimuth
ACAOB,BACTION
BARRAACOESBLOCO,BACTIONBAR
CONJUNTOACAOBLOCO,BACTIONSET
FERRAMENTAACAOBLOCO,BACTIONTOOL
moinho de esferas,ball mill
BASE,BASE
ponto base,base point
ASSOCIARBLOCO,BASSOCIATE
Verificador de normas em lote,Batch Standards Checker
GERATRIB,BATTMAN
ORDEMATRIBLOCO,BATTORDER
taxa de transmissão,baud rate
PALCRIABLOCO,BAUTHORPALETTE
FECHAPALCRIABLOCO,BAUTHORPALETTECLOSE
FECHARBLOCO,BCLOSE
CONSTRUCBLOCO,BCONSTRUCTION
BCOUNT,BCOUNT
PARAMRESTRICBLOCO,BCPARAMETER
ORDEMDECICLOB,BCYCLEORDER
EDITARBLOCO,BEDIT
CONFIGEDITBLOCO,BESETTINGS
BEXTEND,BEXTEND
CONJUNTOGRIPBLOCO,BGRIPSET
HACHLIM,BHATCH
lista de materiais,bill of materials
objeto binário grande,binary large object
imagem bitonal,bitonal image
modo de mesclagem,blend mode
superfície de mescla,blend surface
BLOB,BLOB
bloco,block
objeto para criação de blocos,block authoring object
biblioteca de blocos,block library
tabela de propriedades do bloco,block properties table
substituição de blocos,block replacement
ICONEB,BLOCKICON
BLOCKNAVIGATE,BLOCKNAVIGATE
BLOCKREPLACE,BLOCKREPLACE
OPCOESDADOSBLOCOS,BLOCKSDATAOPTION
PALETABLOCOS,BLOCKSPALETTE
FECHARPALETABLOCOS,BLOCKSPALETTECLOSE
BLOCKTOXREF,BLOCKTOXREF
BLOCOATUALTAB,BLOOKUPTABLE
CRIARB,BMAKE
BMOD,BMOD
EXPBMP,BMPOUT
BOM,BOM
LIMITE,BOUNDARY
área delimitada,bounded area
caixa delimitadora,bounding box
CAIXA,BOX
PARAMBLOCO,BPARAMETER
BPOLY,BPOLY
circuito de ramificação,branch circuit
quebrar,break
quebra de loop,break loop
ponto de quebra,break point
QUEBRAREMPONTO,BREAKATPOINT
BREAKLINE,BREAKLINE
linha de corte parcial,break-out line
interrupção,breakpoint
REPRLIMITE,BREP
SUBSTITUIRB,BREPLACE
NAVEGADOR,BROWSER
FECHARNAVEGADOR,BROWSERCLOSE
ABRIRNAVEGADOR,BROWSEROPEN
SALVARBLOCO,BSAVE
SALVARBLOCOCOMO,BSAVEAS
BSCALE,BSCALE
TABELAB,BTABLE
TESTARBLOCOB,BTESTBLOCK
BTRIM,BTRIM
convexidade,bulge
fator de convexidade,bulge factor
saliência,bump
mapa de textura,bump map
mapeamento de textura,bump mapping
OCULTARVISBLOCO,BVHIDE
MOSTRARVISBLOCO,BVSHOW
ESTADOVISBLOCO,BVSTATE
bandeja de cabos,cable tray
conexão da bandeja de cabos,cable tray fitting
CAL,CAL
CAMERA,CAMERA
calibragem da câmera,camera calibration
glifo da câmera,camera glyph
tela,canvas
capa,cap
concordância de capeamento,cap filleting
altura da letra maiúscula M,cap height
cursor,caret
folhas em estilo cascata,Cascading Style Sheets
superfícies de subdivisão pelo algoritmo Catmull-Clark,Catmull-Clark subdivision surface
CDORDER,CDORDER
linha de centro,center line
marca de centro,center mark
ponto central,center point
DISSOCIARCENTRO,CENTERDISASSOCIATE
LINHACENTRO,CENTERLINE
MARCACENTRO,CENTERMARK
REASSOCIARCENTRO,CENTERREASSOCIATE
DEFINIRCENTRO,CENTERRESET
CHANFRARARESTA,CHAMFEREDGE
CHAR,CHAR
conjunto de dados de caracteres,character large object
VERIFICANORMAS,CHECKSTANDARDS
ALTPROP,CHPROP
ALTESPACO,CHSPACE
CHURLS,CHURLS
instantâneo cinemático,cinematic shot
CIRCULO,CIRCLE
anel elástico,circlip
IMAGEMCLASSICA,CLASSICIMAGE
INSERCAOCLASSICA,CLASSICINSERT
CAMADACLASSICA,CLASSICLAYER
REFEXCLASSICA,CLASSICXREF
TELALIMPADESAT,CLEANSCREENOFF
TELALIMPAATIV,CLEANSCREENON
volume de corte,clip volume
CLIPIT,CLIPIT
CLOB,CLOB
FECHAR,CLOSE
FECHARTUDO,CLOSEALL
FECHARTODOSOUTROS,CLOSEALLOTHER
aresta fechada,closed edge
combinação de códigos,code combination
alça desativada,cold grip
unidade do acessório de água fria,cold water fixture unit
restrição colinear,colinear constraint
intercalar,collate
balões de referência agrupados,collected balloons
coleção,collection
câmara de combustão,combustion chamber
LINHACOMANDO,COMMANDLINE
OCULTARLINHACOMANDO,COMMANDLINEHIDE
COMANDOMACROS,COMMANDMACROS
FECHARCOMANDOMACROS,COMMANDMACROSCLOSE
pulverizador,comminuting machine
FECHARCOMPARAR,COMPARECLOSE
EXPORTARCOMPARACAO,COMPAREEXPORT
IMPORTARCOMPARACAO,COMPAREIMPORT
COMPAREINFO,COMPAREINFO
COMPILAR,COMPILE
sólido composto,composite solid
compactação,compression
conduíte,conduit
conexão de conduíte,conduit fitting
CONE,CONE
CONFIG,CONFIG
pino do conector,connector pin
objeto restrito,constrained object
barra de restrição,constraint bar
parâmetro de restrição,constraint parameter
ponto de restrição,constraint point
variável de restrição,constraint variable
BARRARESTRIC,CONSTRAINTBAR
CONFIGRESTRIC,CONSTRAINTSETTINGS
linha de construção,construction line
Editor de conteúdo,Content Editor
biblioteca de conteúdo,content library
pacote de conteúdo,content pack
controlador de vértices,control hull
vértice de controle,control vertex
cobertura do vértice de controle,control vertices hull
CONVERTER,CONVERT
CONVERTCTB,CONVERTCTB
CONVERTERLUZESANT,CONVERTOLDLIGHTS
CONVERTERMATERIAISANTIGOS,CONVERTOLDMATERIALS
CONVERTPOLY,CONVERTPOLY
CONVERTESTILOSP,CONVERTPSTYLES
CONVTOMESH,CONVTOMESH
CONVEMNURBS,CONVTONURBS
CONVSOLIDO,CONVTOSOLID
CONVSUPERFICIE,CONVTOSURFACE
sistema de referência de coordenadas,coordinate reference system
ANEXARMODELOCOORD,COORDINATIONMODELATTACH
COPIAR,COPY
COPIABASE,COPYBASE
COPIACORTE,COPYCLIP
COPIARDOTRAÇO,COPYFROMTRACE
COPIARHIST,COPYHIST
COPIARVINC,COPYLINK
COPYM,COPYM
COPIARPARACAMADA,COPYTOLAYER
CONTAGEM,COUNT
AREACONTAGEM,COUNTAREA
FECHARARCONTAGEM,COUNTAREACLOSE
FECHARCONTAGEM,COUNTCLOSE
CAMPOCONTAGEM,COUNTFIELD
LISTACONTAGEM,COUNTLIST
FECHARLISTACONTAGEM,COUNTLISTCLOSE
AVANÇARCONTAGEM,COUNTNAVNEXT
VOLTARCONTAGEM,COUNTNAVPREV
TABELACONTAGEM,COUNTTABLE
CRC,CRC
aresta,crease
CRS,CRS
CSS,CSS
CUI,CUI
Editor CUI,CUI editor
EXPORTARCUI,CUIEXPORT
IMPORTARCU,CUIIMPORT
CARREGARCUI,CUILOAD
DESCARREGARCUI,CUIUNLOAD
diretório atual,current directory
análise da curvatura,curvature analysis
Relatório de erros do cliente,Customer Error Reporting
suporte ao cliente,customer support
PERSONALIZAR,CUSTOMIZE
RECORTARBASE,CUTBASE
RECORTAT,CUTCLIP
ADICVC,CVADD
OCULTARVC,CVHIDE
REGENERARVC,CVREBUILD
REMOVERVC,CVREMOVE
MOSTRARVC,CVSHOW
CWFU,CWFU
CILINDRO,CYLINDER
EXTRACAODADOS,DATAEXTRACTION
VINCULODADOS,DATALINK
ATUALIZARVINCULODADOS,DATALINKUPDATE
ponto de referência,datumpoint
DBCCONFIGURE,DBCCONFIGURE
DBCCONNECT,DBCCONNECT
DBCDEFINELLT,DBCDEFINELLT
DBCDEFINELT,DBCDEFINELT
DBCDELETELINKS,DBCDELETELINKS
DBCDELETELLT,DBCDELETELLT
DBCDELETELT,DBCDELETELT
DBCDELETEQRY,DBCDELETEQRY
DBCDISCONNECT,DBCDISCONNECT
DBCEDITLINKEDTABLE,DBCEDITLINKEDTABLE
DBCEDITLLT,DBCEDITLLT
DBCEDITLT,DBCEDITLT
DBCEDITQRY,DBCEDITQRY
DBCEDITTABLE,DBCEDITTABLE
DBCEXECUTEQRY,DBCEXECUTEQRY
DBCEXPORTLINKS,DBCEXPORTLINKS
DBCEXPORTQS,DBCEXPORTQS
DBCEXPORTTS,DBCEXPORTTS
DBCHIDELABELS,DBCHIDELABELS
DBCIMPORTQRY,DBCIMPORTQRY
DBCIMPORTQS,DBCIMPORTQS
DBCIMPORTTS,DBCIMPORTTS
DBCLINKCONVERSION,DBCLINKCONVERSION
DBCLINKMANAGER,DBCLINKMANAGER
CONECTARBD,DBCONNECT
DBCRELOADLABELS,DBCRELOADLABELS
DBCSELECTLINKS,DBCSELECTLINKS
DBCSHOWLABELS,DBCSHOWLABELS
DBCVIEWLINKEDTABLE,DBCVIEWLINKEDTABLE
DBCVIEWTABLE,DBCVIEWTABLE
LISTARBD,DBLIST
RDALINHADA,DCALIGNED
RDANGULAR,DCANGULAR
RDCONVERSAO,DCCONVERT
RDDIAMETRO,DCDIAMETER
RDEXIBIR,DCDISPLAY
RDFORMA,DCFORM
RDHORIZONTAL,DCHORIZONTAL
RDLINEAR,DCLINEAR
mecanismo DCM,DCM Engine
RDRADIAL,DCRADIUS
RDVERTICAL,DCVERTICAL
DDATTE,DDATTE
DDGRIPS,DDGRIPS
COTAD,DDIM
DDINSERT,DDINSERT
MARCAPLOTDD,DDPLOTSTAMP
DDRMODES,DDRMODES
DDSELECT,DDSELECT
DDSTYLE,DDSTYLE
UCSDD,DDUCS
UCSPD,DDUCSP
DDUNITS,DDUNITS
PVISTAD,DDVPOINT
símbolo de junta fixa,dead joint symbol
graus minutos segundos,degrees minutes seconds
EXCLUIRRESTRIC,DELCONSTRAINT
realce de dependência,dependency highlighting
profundidade do campo,depth of field
Design Review,Design Review
Design Web Format,Design Web Format
ANALISEDESKTOP,DESKTOPANALYTICS
SEPARARURL,DETACHURL
AJUSTARDGN,DGNADJUST
ANEXARDGN,DGNATTACH
ASSOCIARDGN,DGNBIND
CORTARDGN,DGNCLIP
EXPORTARDGN,DGNEXPORT
IMPORTARDGN,DGNIMPORT
CAMADASDGN,DGNLAYERS
MAPEAMENTODGN,DGNMAPPING
diâmetro,diameter
mapa difuso,diffuse map
Digital Signature Extension,Digital Signature Extension
ASSINATURADIGITAL,DIGITALSIGN
caneta digitalizadora,digitizer puck
mesa digitalizadora,digitizing tablet
COTA,DIM
COTA1,DIM1
COTAALIN,DIMALIGNED
COTAANG,DIMANGULAR
COTAARCO,DIMARC
COTALINBASE,DIMBASELINE
QUEBRACOTA,DIMBREAK
COTACENTRO,DIMCENTER
RestriçãoCota,DimConstraint
COTASERIE,DIMCONTINUE
COTADIAMETRO,DIMDIAMETER
COTADESASSOCIAR,DIMDISASSOCIATE
EDITARCOTA,DIMEDIT
dimensionamento associativo,dimension association
restrição de cota,dimension constraint
linha de dimensão,dimension line
estilo de cota,dimension style
restrição dimensional,dimensional constraint
DIMEX,DIMEX
COTAHORIZONTAL,DIMHORIZONTAL
DIMIM,DIMIM
COTAINSPEC,DIMINSPECT
COTACOMDESVIO,DIMJOGGED
COTALINDESVIO,DIMJOGLINE
COTALINEAR,DIMLINEAR
COTAORDEN,DIMORDINATE
SOBRECOTA,DIMOVERRIDE
COTARAIOS,DIMRADIUS
DIMREASSOC,DIMREASSOC
REASSOCIARCOTA,DIMREASSOCIATE
COTAREGEN,DIMREGEN
COTAROTACIONADA,DIMROTATED
ESPACOCOTA,DIMSPACE
Estilocota,Dimstyle
EDTXTCOTA,DIMTEDIT
COTAVERTICAL,DIMVERTICAL
DIST,DIST
LUZDISTANTE,DISTANTLIGHT
renderização distribuída,distributed rendering
pontilhamento,dithering
DIVIDIR,DIVIDE
DMS,DMS
encaixar,dock
DOF,DOF
pontos por polegada,dots per inch
GERENCIADORDOWNLOADS,DOWNLOADMANAGER
DPI,DPI
análise de ângulo do modelo,draft analysis
cota arrastável,draggable dimension
MODOARRASTE,DRAGMODE
pasta de desenhos,drawing folder
Drawing Interchange Format,Drawing Interchange Format
Gerenciador de desenhos,Drawing Manager
RECUPERARDESENHO,DRAWINGRECOVERY
OCULTARRECUPDESENHO,DRAWINGRECOVERYHIDE
ORDEMDES,DRAWORDER
fase de desenho,drawtime
cota paramétrica,driving dimension
DROPGEOM,DROPGEOM
CONFIGDES,DSETTINGS
DTED,DTED
ETEXTO,DTEXT
conexão de dutos,duct fitting
despejo,dump
VISTAD,DVIEW
DWF,DWF
AJUSTARDWF,DWFADJUST
ANEXARDWF,DWFATTACH
CORTARDWF,DWFCLIP
FORMATODWF,DWFFORMAT
CAMADASDWF,DWFLAYERS
DWG Convert,DWG Convert
DWG TrueConvert,DWG TrueConvert
CONVERTERDWG,DWGCONVERT
HISTORICODWG,DWGHISTORY
FECHARHISTORICODWG,DWGHISTORYCLOSE
PROPDWG,DWGPROPS
IMPBIN,DXBIN
DXF,DXF
IMPDXF,DXFIN
EXPDXF,DXFOUT
restrições dinâmicas,dynamic constraint
EDITARATRIBA,EATTEDIT
EXTRATRIBA,EATTEXT
SUPARESTA,EDGESURF
edição no local,edit in place
ferramenta de edição,editing tool
EDITARINSTANT,EDITSHOT
EDITARCELULATAB,EDITTABLECELL
EDITTIME,EDITTIME
ejetor,ejector
módulo de elasticidade,elastic modulus
cotovelo,elbow
ELEV,ELEV
elevação,elevation
omitir,elide
ELIPSE,ELLIPSE
incorporar,embed
E-modulus,E-Modulus
ponto final,end point
janela secundária aprimorada,enhanced secondary window
visualizador avançado,enhanced viewer
mapa de ambiente,environment map
EXTEPLOT,EPLOTEXT
APAGAR,ERASE
ESW,ESW
ETRANSMIT,ETRANSMIT
EXOFFSET,EXOFFSET
EXPLAN,EXPLAN
EXPLODIR,EXPLODE
EXPLORER,EXPLORER
EXPORTAR,EXPORT
EXPORTARDWF,EXPORTDWF
EXPORTARDWFX,EXPORTDWFX
EXPORTARLAYOUT,EXPORTLAYOUT
EXPORTARPDF,EXPORTPDF
EXPORTARCONFIG,EXPORTSETTINGS
EXPORTTOAUTOCAD,EXPORTTOAUTOCAD
Construtor de expressões,Expression Builder
EXPRESSMENU,EXPRESSMENU
EXPRESSTOOLS,EXPRESSTOOLS
ESTENDER,EXTEND
arquivo de ajuda estendida,extended help file
Extensible Markup Language,Extensible Markup Language
Extensible Stylesheet Language,Extensible Stylesheet Language
linha de extensão,extension line
Gerenciador de referências externas,External Reference Manager
REFERENCIASEXTERNAS,EXTERNALREFERENCES
FECHARREFERENCIASEXTERNAS,EXTERNALREFERENCESCLOSE
modelo de extração,extraction template
EXTRIM,EXTRIM
EXTRUSAO,EXTRUDE
faceta,facet
ESMAECERMARCADEREVISÃO,FADEMARKUP
FASTSEL,FASTSEL
FDO,FDO
operação de tolerância geométrica,feature control frame
FG,FG
CAMPO,FIELD
ajuste de campo,field fit
FILEOPEN,FILEOPEN
GUIAARQUIVO,FILETAB
FECHARGUIAARQUIVO,FILETABCLOSE
PREENCHER,FILL
padrão de preenchimento,fill pattern
ARESTACONCORD,FILLETEDGE
FILTRO,FILTER
coleta final,final gathering
LOCALIZAR,FIND
ponto de ajuste,fit point
GEOMPLANA,FLATSHOT
restrição de alinhamento,flush constraint
painel dobrado,fold panel
quadro,frame
taxa de quadros,frame rate
projeto de forma livre,freeform design
FOCOLIVRE,FREESPOT
REDELIVRE,FREEWEB
FS,FS
degradação,fuzz
GATTE,GATTE
RGCOINCIDENTE,GCCOINCIDENT
RGCOLINEAR,GCCOLLINEAR
RGCONCENTRICA,GCCONCENTRIC
RGIGUAL,GCEQUAL
RGFIXA,GCFIX
RGHORIZONTAL,GCHORIZONTAL
RGPARALELA,GCPARALLEL
RGPERPENDICULAR,GCPERPENDICULAR
RGSUAVIZADA,GCSMOOTH
RGSIMETRICA,GCSYMMETRIC
RGTANGENTE,GCTANGENT
RGVERTICAL,GCVERTICAL
LOCALIZGEOGRAFICA,GEOGRAPHICLOCATION
MINHALOCALIZGEO,GEOLOCATEME
MAPAGEO,GEOMAP
IMAGEMMAPAGEO,GEOMAPIMAGE
ATUALIZIMAGEMMAPAGEO,GEOMAPIMAGEUPDATE
MARCGEOLATLONG,GEOMARKLATLONG
MARCGEOMEULOCAL,GEOMARKME
MARCGEOPONTO,GEOMARKPOINT
POSICAOMARCADORGEO,GEOMARKPOSITION
RESTRICAOGEOM,GEOMCONSTRAINT
restrição geométrica,geometric constraint
REMOVERGEO,GEOREMOVE
REORIENTARMARCADORGEO,GEOREORIENTMARKER
informações geoespaciais,geospatial information
GETSEL,GETSEL
meta-alça,gizmo
sombreamento Gooch,Gooch shading
IRPARAINICIO,GOTOSTART
GOTOURL,GOTOURL
GRADIENTE,GRADIENT
valor de gradiente,gradient ramp
projeto de nivelamento,grading plan
CONFIGGRAFICA,GRAPHICSCONFIG
TELADES,GRAPHSCR
GRADE,GRID
alça,grip
espelhar alça,grip mirror
dimensionar alça,grip scale
objeto de política de grupo,Group Policy Object
EDITARGRUPO,GROUPEDIT
sombreador de hardware,hardware shader
padrão de hachura,hatch pattern
EDITARHACH,HATCHEDIT
HATCHGENERATEBOUNDARY,HATCHGENERATEBOUNDARY
HATCHSETBOUNDARY,HATCHSETBOUNDARY
HATCHSETORIGIN,HATCHSETORIGIN
HATCHTOBACK,HATCHTOBACK
HELICE,HELIX
OCULTAR,HIDE
OCULTAROBJETOS,HIDEOBJECTS
OCULTARPALETAS,HIDEPALETTES
DESTACARNOVO,HIGHLIGHTNEW
CONFIGLINOC,HLSETTINGS
segmento de conexão horizontal,horizontal landing
alça ativa,hot grip
unidade do acessório de água quente,hot water fixture unit
HIPERLINK,HYPERLINK
HIPERLINKANT,HYPERLINKBACK
PROXHIPERLINK,HYPERLINKFWD
ABRIRHIPERLINK,HYPERLINKOPEN
OPCHIPERLINK,HYPERLINKOPTIONS
PARARHIPERLINK,HYPERLINKSTOP
ID,ID
EXPORTARIGES,IGESEXPORT
IMPORTARIGES,IGESIMPORT
distância de iluminância,illuminance distance
IMAGEM,IMAGE
AJUSTARIMAG,IMAGEADJUST
IMAGEAPP,IMAGEAPP
ANEXARIMAG,IMAGEATTACH
CORTARIMAG,IMAGECLIP
IMAGEEDIT,IMAGEEDIT
IMAGEOVERLAP,IMAGEOVERLAP
QUALIDIMAG,IMAGEQUALITY
janela implícita,implied windowing
IMPORTAR,IMPORT
ESTAMPAR,IMPRINT
ferramenta na tela,in-canvas tool
ângulo incluído,included angle
cor do índice,index color
inferindo restrições,infer constraints
canal de informações,information channel
OPCOESPESQUISAENT,INPUTSEARCHOPTIONS
inserir,insert
INSERIRCONTEUDO,INSERTCONTENT
INSERIRDESENHOCOMOBLOCO,INSERTDRAWINGASBLOCK
INSERIROBJ,INSERTOBJ
cota de inspeção,inspection dimension
verificação de interferência,interference check
linear inverso,inverse linear
quadrado inverso,inverse square
ISA,ISA
ISOPRELIM,ISODRAFT
ISOLATEOBJECTS,ISOLATEOBJECTS
isolinha,isoline
isoparm,isoparm
PLANOISO,ISOPLANE
JPGOUT,JPGOUT
JUSTIFTEXTO,JUSTIFYTEXT
Keyhole Markup Language,Keyhole Markup Language
ponto de inflexão,kink
KML,KML
KMZ,KMZ
parametrização de nós,knot parameterization
vetor de nó,knot vector
pacote de idiomas,language pack
latitude,latitude
janela inicial,Launchpad
CAMADAATUAL,LAYCUR
EXCLCAMADAS,LAYDEL
camada,layer
estado da camada,layer state
FECHARCAMADA,LAYERCLOSE
CAMADANT,LAYERP
PALETACAMADAS,LAYERPALETTE
MODOCAMADANT,LAYERPMODE
ESTADOCAMADA,LAYERSTATE
SALVARESATDOCAMADA,LAYERSTATESAVE
CONGELACAMADA,LAYFRZ
ISOLARCAMADAS,LAYISO
BLOQUEARCAMADA,LAYLCK
ALTCAMADASM,LAYMCH
TORNARCAMADAATUAL,LAYMCUR
MESCLCAMADAS,LAYMRG
DESATIVARCAMADAS,LAYOFF
ATIVARCAMADAS,LAYON
LAYOUTMERGE,LAYOUTMERGE
ASSISTLAYOUT,LAYOUTWIZARD
DESCONGELACAMADA,LAYTHW
TRADCAMADA,LAYTRANS
DESBLOQUEARCAMADA,LAYULK
AGRUPARCAMADA,LAYUNISO
ISOLARCAMADAVP,LAYVPI
NAVEGCAMADA,LAYWALK
Learning AutoCAD 2010,Learning AutoCAD 2010
ALONGAR,LENGTHEN
nível de suavidade,level of smoothness
biblioteca,library
alerta de licença,license alert
LUZ,LIGHT
LISTALUZ,LIGHTLIST
FECHARLISTALUZ,LIGHTLISTCLOSE
DEFLIMITE,LIMITS
LINHA,LINE
mesclagem de linhas,line merge
matriz linear,linear array
cota linear,linear dimension
arquivo lisp,lisp file
LISTA,LIST
Live Enabler,Live Enabler
corte automático,live section
CORTEAUTO,LIVESECTION
norma carregada,loaded standard
DESARQLOG,LOGFILEOFF
ATIVARQLOG,LOGFILEON
longitude,longitude
busca,lookup
LSP,LSP
LSPSURF,LSPSURF
ESCALATL,LTSCALE
ESPLINHA,LWEIGHT
FAZERLISPAPP,MAKELISPAPP
MAKEPREVIEW,MAKEPREVIEW
GERENCIARCARREG,MANAGEUPLOADS
conjunto de revisões,markup set
Gerenciador de conjunto de revisões,Markup Set Manager
ASSISTREVISAO,MARKUPASSIST
FECHARREVISAO,MARKUPCLOSE
IMPORTREVISAO,MARKUPIMPORT
PROPMASS,MASSPROP
FECHARNAVMAT,MATBROWSERCLOSE
ABRIRNAVMAT,MATBROWSEROPEN
IGUALARCELULA,MATCHCELL
PROPIG,MATCHPROP
restrição de coincidência,mate constraint
FECHAREDITORMAT,MATEDITORCLOSE
ABRIREDITORMAT,MATEDITOROPEN
ATRIBUIRMATERIAL,MATERIALASSIGN
ANEXARMATERIAL,MATERIALATTACH
MAPEARMATERIAL,MATERIALMAP
MATERIAIS,MATERIALS
FECHARMATERIAIS,MATERIALSCLOSE
BIBLMAT,MATLIB
MDE,MDE
MEDIRGEOM,MEASUREGEOM
camada do Mechanical,mechanical layer
mental ray,mental ray
mecanismo de renderização mental ray,mental ray rendering engine
MENU,MENU
CARRMENU,MENULOAD
DESCARRMENU,MENUUNLOAD
MEP,MEP
mesclar,merge
malha,mesh
CRIARMALHA,MESHCAP
COMPRIMIRMALHA,MESHCOLLAPSE
DOBRAMALHA,MESHCREASE
EXTRUSAOMALHA,MESHEXTRUDE
MESCLARMALHA,MESHMERGE
OPCOESMALHA,MESHOPTIONS
OPCOESPRIMITIVAMALHA,MESHPRIMITIVEOPTIONS
REFINARMALHA,MESHREFINE
SUAVIZARMALHA,MESHSMOOTH
SUAVIZARMALHAMENOS,MESHSMOOTHLESS
SUAVIZARMALHAMAIS,MESHSMOOTHMORE
GIRARMALHA,MESHSPIN
DIVIDIRMALHA,MESHSPLIT
TIRARDOBRAMALHA,MESHUNCREASE
meio,midpoint
MIGRARMATERIAIS,MIGRATEMATERIALS
arquivo de registro de migração,migration log file
minidump,minidump
INSERIRM,MINSERT
linha de espelhamento,mirror line
ESPELHAR3D,MIRROR3D
MKLTYPE,MKLTYPE
MKSHAPE,MKSHAPE
MLD,MLD
Objeto da linha de chamada múltipla,mleader object
ALINHARLINCHMULT,MLEADERALIGN
