source,target
popisek indexované poznámky,keynote tag
text indexované poznámky,keynote text
rozšíření v oblouku,knuckle
rozvoj krajiny,land development
latentní teplo,latent heat
rovná koruna,level crown
podesta u podlaží,level landing
úroveň vyhlazení,level of smoothness
LF,LF
osvětlovací těleso,lighting fixture
linie,line string
lineární pole,linear array
přímá kóta,linear dimension
kód spojnice,link code
nahodilé zatížení,live load
zatěžovací stav,load case
lokace,location
čára umístění,location line
LP,LP
geometrie parcely,mapcheck
připomínka,markup
podlaží objemu,mass floor
zóna objemů,mass zone
výkaz materiálu,material takeoff
maximální rozdíl sklonu jízdního pruhu a krajnice,maximum breakover
maximální krytí,maximum cover
maximální hloubka,maximum depth
minimální výměra,minimum area
Minimální krytí,minimum cover
minimální šířka průčelí parcely,minimum frontage
vedlejší staničení,minor station
kosoúhlý spoj,miter join
text modelu,model text
zobrazení modelu,model view
povodí s více odtoky,multi-drain
více členů,multiple members
vícepólový obvod,multi-poled circuit
vícelistový,multi-sheet
graf celkových kubatur,net graph
čistý objem,net volume
nulový vodič,neutral conductor
jmenovitý průměr,nominal diameter
základní příčný sklon,normal cross-slope
souřadnice Y,northing
nugget efekt,nugget effect
zařízení na přivolání ošetřovatelky,nurse call device
obsazení prostoru,occupancy
obsaditelný,occupiable
jednosměrná deska,one way slab
otevřený žlab,open channel
staniční kótování,ordinate dimensioning
výpust,outfall
výtok,outflow
Způsob klopení vnější krajnice,outside shoulder superelevation method
přebytek materiálu k rozvozu,overhaul
přelití,overtopping
P&ID Modeler,P&ID Modeler
výplňový stěnový nosník,pan joist
deska panelu,panelboard
délka rozhledu k předjíždění,passing sight distance
průchozí bod,pass-through point
výztuž podél trajektorie,path reinforcement
filtr fáze,phase filter
mapování fáze,phase mapping
fotometrický tvar,photometric shape
fotonová mapa,photon map
směrový lom,PI point
pilíř,pier
příslušenství trubky,pipe accessory
směrník potrubí,pipe bearing
začištění konce potrubí,pipe end cleanup
tvarovka,pipe fitting
izolace trubky,pipe insulation
návrh potrubí,pipe layout
situace potrubí,pipe plan
potrubní trasa,pipe run
Piranesi EPix,Piranesi EPix
půdorys,plan view
vozovka s jednostranným sklonem,planar roadway
volný prostor,plenum
instalační příslušenství,plumbing fixture
počáteční bod hranice parcely,POB
Okrajové podmínky bodů,point boundary condition
Bodové zatížení,point load
elektrický obvod,power circuit
prefabrikát,precast
ztráta tlaku,pressure loss
tlaková síť,pressure network
primární,Primary
bod geometrie profilu,profile geometry point
Sledování průběhu,Progress Tracking
plán projektu,project plan
promítnutý souřadnicový systém,projected coordinate system
promítané linie,projection line
Hranice pozemku,property line
povinná spojnice – výšky z bodů,proximity breakline
definice výpočtu kubatur,quantity takeoff criteria
systém zábradlí,railing system
sledování paprsků,ray tracing
délka zadní části parcely,rear yard
Tyč výztuže,rebar bar
Přebytečná místnost,redundant room
referenční profil,reference profile
průmět stropního plánu,reflected ceiling plan
stav uvolnění,release condition
rendrovaný vzhled,rendering appearance
Zpětný vzduch,return air
Zpětný tok vzduchu,return airflow
protisměrná přechodnice,reverse spiral
Žádost o informace,RFI
poklop,rim
podstupnice,riser
Roadway Design for InfraWorks 360,Roadway Design for InfraWorks 360
lepenkové střechy,rolled roof
Hrana střechy,roof fascia
hřeben střechy,roof ridge
Podbití střechy,roof soffit
Poměr rezonance místnosti,room cavity ratio
Výkaz místnosti,room schedule
Základní příčina,root cause
směrování,routing
délka mezi střechovitým sklonem a rovnou korunou,runout length
údolnicový,sag curve
stopa příčného řezu,sample line
skupina stop příčných řezů,sample line group
bod vzorku,sample point
PKP,SCS
PKPKP,SCSCS
PKPPKP,SCSSCS
vedlejší rastr,secondary grid
rozvržení příčných řezů,section sheet
servisní mechanická vůle,service clearance
odsazení zadní hrany parcely,setback line
stěna namáhaná smykem,shear wall
Výkresy,Sheets
konstrukce hrubé stavby,shell construction
dílenský výkres,shop drawing
boční profil,side profile
odsazení boční hrany parcely,side yard
svah,sideslope
SketchUp,SketchUp
dolní plocha desky,slab bottom
horní plocha desky,slab top
skupina SPR,SLG
odbočovací pruh,slip lane
šrafování svahu,slope pattern
promítání sklonu,slope projection
skloněné nosníky,sloped beam
potrubí se sklonem,sloped piping
vyhlazení lomu obloukem,smooth curve
nástroj Space Naming,Space Naming Utility
tabulka návrhových parametrů trasy,speed table
SPI,SPI
zobrazení profilu po sekcích,split profile view
ukazatel sklonu,spot slope
rozstřikovač,sprinkler
nálitek,spud
Složená stěna,stacked wall
standardní povinná spojnice,standard breakline
výškově odsazené základy,step footing
stupňovité odsazení,stepped offset
statický obrázek,still image
tok,stream
závitové koleno,street elbow
okenní pruh,strip window
skrývka ornice,stripping top soil
konstrukční analýza,structural analysis
Structural Analysis for Revit,Structural Analysis for Revit
konstrukční modelování,structural modeling
spodní podkladní vrstva,subbase layer
ochranná vrstva,subgrade
dílčí umístění,sub-location
podřízený,Subordinate
hloubka mezi dnem potrubí a dnem šachty,sump depth
sklon vzestupnice/sestupnice,superelevation rate
délka mezi rovnou korunou a plným dostředným sklonem,superelevation runoff
překrytý profil,superimposed profile
vzdálenost po povrchu,surface distance
databáze zaměření,survey database
body zaměření,survey point
šířka pruhu podél trasy,swath width
Přepínač,switchboard
Popisek,tag
voda pod výpustí,tailwater
výkaz,take-off
vývod,tap
cílová hrana,target line
Teplotní zatížení,temperature load
značka,tick
ohyb,tie bend
doba koncentrace,time of concentration
TimeLiner,TimeLiner
objemový povrch TIN,TIN volume surface
značka názvu,title mark
prostor nástrojů,toolspace
vrchní povrch,top surface
Přechodový prvek,transition fitting
délka vzestupnice/sestupnice,transition length
přechodové hrany,transition line
Poměr rozdílu sklonů na délku vzestupnice,transition rate
přechodová oblast,transition region
staničení změny příčného sklonu,transition station
okružní jízdní pás,traversable area
Editor polygonového pořadu,Traverse Editor
příkop,trench
odstranění spojnic,trim
skutečný proud,true current
Skutečné zatížení,true load
spojovací větev,turn slip lane
olovnice se dvěma výřezy,two-cut plumb
čtyřúhelník se dvěma výřezy,two-cut square
USS,UCS
směrově nerozdělená se střechovitým sklonem,undivided crowned
směrově nerozdělená s jednostranným sklonem,undivided planar
uživatelská vrstevnice,user contour
variabilní vzduchový objem,Variable Air Volume
Vehicle Tracking,Vehicle Tracking
dynamický tlak,velocity pressure
obklad,veneer
Odvětraný,vented
faktor převýšení,vertical factor
Seznam pohledů,view list
průhledné sklo,vision glass
geometrie vybrání,void geometry
výkaz kubatur,volume report
objemový povrch,volume surface
tabulka kubatur,volume table
Procházka,walkthrough
Základy stěny,wall foundation
značka pro odtok,water drop marker
dráha odtoku,water drop path
svařovaná drátěná konstrukce,welded wire fabric
mokrý teploměr,wet bulb
kabelová chránička,wireway
dřevěné rámy,wood framing
Worksharing Monitor,Worksharing Monitor
Globální geodetický systém,World Geodetic System
obalit,wrap
XDRef,XDRef
